Start,Stop
0,9
9.5833,9.6167
10.7,14.2
17.117,27.133
28.15,28.567
29.9,62.35
63.267,137.07
137.58,152.45
153.08,165.37
166,190.75
191.72,219.28
220.37,232.93
233.8,238.35
238.85,255.13
255.8,258
259.02,268.25
269.53,282.78
283.38,286.25
286.83,300
