Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.032327299999999996,-0.003125825,-0.001876775,0.046955000000000004,0.021530525,0.05668725,1.5623,-0.0007193175,0.00271027,0.00023712,0.0032048225,921.89,1606.7,2010.3,1902.6,1444.2,2486.7,2671.3,2591.7,504.48,1199.4,1449.1,742.14,767.83,2252.5,2571.0,1165.0,0.5472199999999999,0.74648,0.72087,0.39007,0.53168,0.9058,0.96245,0.44953999999999994,0.53945,0.82614,0.8416600000000001,0.4198
0.1,-0.05124215,-0.0755786448333333,0.0163451666666667,0.0234531833333333,-0.0190542933333333,0.0659701666666667,1.81815,0.00168866666666667,0.0443773333333333,0.0101309833333333,0.0568171666666667,1106.2,1832.1,2337.4,2317.7,1653.0,2780.9,3094.0,2868.3,713.65,1492.1,1827.1,839.85,976.78,2640.7,2909.8,1338.1,0.6451399999999999,0.81445,0.78169,0.36236,0.59091,0.9496,0.94045,0.46652,0.61802,0.88202,0.8610700000000001,0.41444
0.2,0.23497600000000002,-0.279696,0.0457778,-0.044097000000000004,-0.06888739999999999,0.10567760000000001,1.6757400000000002,0.0198908,0.0871876,-0.011364876000000001,0.16684200000000002,1129.7,1882.0,2398.5,2208.5,1676.1,2820.5,3097.2,2956.4,762.57,1605.5,2082.1,802.0,1086.1,2853.4,2928.5,1378.9,0.67503,0.85308,0.8681,0.36314,0.648,1.0117,0.94553,0.46642,0.66152,0.9323799999999999,0.9068200000000001,0.41478000000000004
0.3,0.49466833333333293,-0.688173333333333,0.0706366666666667,-0.0384511666666667,-0.0275494266666667,0.0890176666666667,1.35235,0.0965391666666667,0.053080999999999996,-0.0959595,0.3648783333333329,1111.8,1856.7,2408.4,2280.5,1698.2,2853.6,3137.2,2999.3,781.49,1604.8,2217.5,845.13,1105.5,2850.6,2911.6,1557.9,0.70289,0.8643200000000001,0.9207299999999999,0.37059000000000003,0.65095,0.9989600000000001,0.9281,0.5194300000000001,0.67692,0.9316399999999999,0.92442,0.44501
0.4,0.728708333333333,-1.052475,0.0679795,-0.0147566666666667,-0.0171162716666667,0.0750453333333333,1.20806666666667,0.22231666666666697,-0.0178017533333333,-0.17170166666666697,0.570945,1185.8,1869.6,2436.4,2222.5,1680.8,2781.2,3129.8,2886.3,810.86,1579.3,2465.5,949.92,1128.7,2813.0,2841.0,1646.5,0.68383,0.8447,1.0119,0.42741999999999997,0.6715399999999999,1.0114,0.90771,0.5704600000000001,0.6776800000000001,0.92806,0.95983,0.49893999999999994
0.5,0.940581666666667,-1.36855,0.0603675,-0.00881375,-0.0104073766666667,0.0642556666666667,1.1402,0.370715,-0.0794716666666667,-0.23049166666666698,0.762916666666667,1132.7,1853.6,2444.7,2230.1,1701.5,2831.0,3113.0,3000.5,799.21,1608.4,2691.9,1065.3,1171.5,2903.5,2990.3,1700.1,0.70558,0.86772,1.1011,0.47771,0.6885,1.0256,0.9606100000000001,0.5666100000000001,0.69704,0.9466600000000001,1.0308,0.5221600000000001
0.6,1.1804,-1.6914666666666698,0.062371,0.000552216666666667,-0.0165250333333333,0.0670268333333333,1.13443333333333,0.5255566666666671,-0.12160499999999999,-0.27027333333333303,0.932688333333333,1127.2,1885.6,2463.6,2300.9,1657.5,2869.7,3064.0,2945.5,841.07,1676.3,2820.2,1012.1,1227.6,3105.4,3075.7,1732.8,0.74616,0.889,1.1447,0.43986000000000003,0.74063,1.0821,1.0038,0.58828,0.7434,0.9855700000000001,1.0743,0.51407
0.7,1.4305166666666698,-1.9448666666666699,0.0562453333333333,-0.00456013333333333,-0.020013299999999998,0.0640851666666667,1.1185,0.673465,-0.142968333333333,-0.30445500000000003,1.07948333333333,1130.1,1883.6,2451.4,2274.1,1673.2,2821.4,3118.6,2999.2,864.5,1694.4,2855.0,974.33,1221.0,3132.9,2995.7,1796.9,0.76498,0.8995700000000001,1.1646,0.42845,0.72977,1.1104,0.9605799999999999,0.59913,0.74737,1.005,1.0626,0.51379
0.8,1.6534666666666697,-2.2085833333333302,0.0579231666666667,0.00477505,-0.00808613333333333,0.0606351666666667,1.1189,0.8048666666666671,-0.152815,-0.33710999999999997,1.20355,1135.9,1864.6,2416.7,2322.4,1699.9,2843.6,3115.9,2959.6,866.94,1681.2,2787.8,1004.3,1230.9,3163.6,3030.4,1758.8,0.7631899999999999,0.90164,1.1535,0.43246,0.72409,1.1125,0.9725600000000001,0.59429,0.74364,1.0071,1.063,0.51337
0.9,1.8089166666666698,-2.5515666666666696,0.0682473333333333,0.0179075166666667,0.0059733816666666705,0.07431499999999999,1.18083333333333,0.9256783333333329,-0.148013333333333,-0.3524266666666671,1.30906666666667,1139.4,1846.1,2413.3,2214.5,1704.8,2759.0,3102.1,2981.5,876.64,1649.1,2842.3,1047.3,1198.7,3061.4,3075.9,1784.5,0.7694,0.89331,1.1778,0.47293999999999997,0.70315,1.1096,0.9915799999999999,0.59851,0.73628,1.0015,1.0847,0.53572
1.0,1.9543400000000002,-2.8858,0.0672752,0.0217794,-0.013466225,0.075307,1.3002,1.0337100000000001,-0.12162,-0.34767600000000004,1.40212,1100.5,1914.1,2393.9,2189.9,1681.8,2837.8,3102.5,2908.1,846.42,1688.6,2983.3,1099.4,1201.5,3034.3,3194.0,1823.1,0.76913,0.8822200000000001,1.2462,0.50202,0.7144,1.0692,1.0295,0.62693,0.7417699999999999,0.9757299999999999,1.1378,0.56447
1.1,2.05661666666667,-3.2913,0.0539283333333333,0.0202403833333333,0.00421955,0.062283000000000005,1.4310833333333302,1.15728333333333,-0.0695078333333333,-0.339161666666667,1.5101166666666699,1119.5,1948.6,2440.3,2249.2,1685.8,2753.2,3083.2,2953.0,812.53,1651.4,3181.5,1123.0,1201.2,2934.2,3211.5,1814.6,0.72582,0.84744,1.3038,0.49928,0.71254,1.0657,1.0416,0.61448,0.71918,0.9565899999999999,1.1727,0.55688
1.2,2.03396666666667,-3.64898333333333,0.0644423333333333,0.0196550166666667,0.00493675,0.0695345,1.5481833333333301,1.25386666666667,-0.0124827333333333,-0.316266666666667,1.5934,1096.6,1830.6,2389.7,2286.1,1713.5,2850.5,3088.1,2998.1,845.74,1611.1,3246.2,1108.2,1176.6,2932.9,3584.1,1852.8,0.77122,0.8801100000000001,1.3584,0.48477,0.68666,1.0289,1.1606,0.6179899999999999,0.7289399999999999,0.95449,1.2595,0.55138
1.3,1.99662,-3.96222,0.049283600000000004,0.024344372000000003,0.0075038476,0.059974400000000004,1.65498,1.3329,0.0403786,-0.28473000000000004,1.65972,1124.4,1822.6,2464.4,2285.1,1695.7,2883.4,3039.4,2961.7,818.81,1552.3,3316.5,1119.5,1196.2,2868.1,3770.5,1870.6,0.72823,0.8517299999999999,1.3458,0.48991999999999997,0.70539,0.99466,1.2405,0.6316,0.7168100000000001,0.92319,1.2932,0.56076
1.4,1.8288333333333302,-4.12858333333333,0.0167951333333333,0.0407011666666667,0.0259370833333333,0.0540793333333333,1.86285,1.3942833333333302,0.109048,-0.23394833333333304,1.7167833333333302,1141.1,1895.0,2406.4,2198.3,1714.8,2859.5,3107.9,2944.9,835.88,1540.9,3215.5,1184.5,1215.2,2769.9,3706.3,1881.3,0.73253,0.81315,1.3362,0.53885,0.70867,0.9686799999999999,1.1925,0.63883,0.7206,0.8909100000000001,1.2644,0.5888399999999999
1.5,1.58922,-4.17056,0.04221272,0.072749,0.03112978,0.09829299999999999,2.19738,1.4010200000000002,0.18964,-0.166732,1.7557599999999998,1153.5,1801.2,2450.4,2258.2,1711.5,2763.4,3103.6,2921.9,849.58,1514.4,3126.3,1170.0,1234.0,2681.4,3528.2,1855.1,0.73649,0.84078,1.2758,0.5180899999999999,0.7210300000000001,0.9703299999999999,1.1368,0.6349,0.7287600000000001,0.90556,1.2063,0.57649
1.6,1.25448333333333,-4.31065,0.0566811666666667,0.0463855,0.0151625,0.0787128333333333,2.57235,1.40366666666667,0.32597,-0.0762418333333333,1.82831666666667,1132.0,1852.2,2388.2,2258.5,1648.9,2804.0,3106.2,2943.2,834.74,1494.4,3036.1,1196.6,1202.0,2755.2,3489.0,1826.1,0.73743,0.80683,1.2713,0.52983,0.72896,0.98261,1.1232,0.62043,0.73319,0.8947200000000001,1.1973,0.57513
1.7,0.92586,-4.36313333333333,0.0454608333333333,0.035417000000000004,0.01379885,0.06807250000000001,2.81573333333333,1.41935,0.4477766666666671,-0.00195618333333333,1.8970333333333302,1124.1,1799.8,2412.3,2130.5,1679.5,2821.3,3042.6,2932.2,790.82,1459.7,2999.3,1167.4,1141.4,2550.1,3408.7,1774.3,0.7035100000000001,0.81099,1.2433,0.54792,0.67962,0.90385,1.1203,0.60511,0.69157,0.8574200000000001,1.1818,0.57652
1.8,0.631498,-4.388,0.054581399999999995,0.033430800000000004,0.00973676,0.0653848,2.9967799999999998,1.43682,0.541244,0.051780999999999994,1.9496200000000001,1200.2,1858.9,2386.8,2173.3,1676.5,2772.5,3099.2,2959.5,786.35,1424.8,2969.7,1095.9,1059.9,2521.2,3308.6,1768.7,0.65517,0.76648,1.2442,0.5042300000000001,0.63221,0.90935,1.0676,0.59763,0.64369,0.8379200000000001,1.1559,0.55093
1.9,0.25882,-4.36648333333333,0.06322699999999999,0.028301999999999997,0.0038607966666666703,0.071636,3.0803333333333303,1.4629,0.6268883333333329,0.0984401666666667,1.99381666666667,1156.5,1850.0,2406.7,2163.8,1697.8,2798.4,3051.8,2979.0,827.14,1504.7,3116.2,1099.4,1117.8,2524.9,3510.2,1760.1,0.71522,0.8133199999999999,1.2948,0.5081100000000001,0.6583899999999999,0.9022700000000001,1.1502,0.5908399999999999,0.6868,0.8578,1.2225,0.54947
2.0,-0.07738425,-4.281625,0.07861675,0.02805975,0.019013125,0.086837,2.95175,1.49155,0.6773125,0.121575,2.023675,1120.1,1877.5,2401.6,2269.0,1632.2,2802.7,3044.9,2919.2,796.04,1412.6,3334.5,1088.8,1087.0,2427.9,3726.2,1769.5,0.7107100000000001,0.75238,1.3885,0.47988000000000003,0.66595,0.86629,1.2238,0.60618,0.68833,0.80934,1.3061,0.54303
2.1,-0.5263333333333329,-4.132,0.131669333333333,0.071181,-0.0101432,0.151489333333333,2.73056666666667,1.5309,0.71,0.137553333333333,2.0593,1129.0,1870.1,2437.7,2223.8,1663.6,2769.3,3073.9,2967.2,757.83,1395.4,3638.4,1140.2,1083.1,2360.4,3922.5,1796.8,0.67127,0.74617,1.4925,0.51273,0.65109,0.85234,1.2761,0.60555,0.66118,0.79925,1.3843,0.55914
2.2,-0.68721,-4.02608,0.038110000000000005,0.024171599999999998,0.010200564,0.0497636,2.61688,1.60028,0.7589739999999999,0.14996800000000002,2.12108,1129.2,1801.6,2390.8,2252.1,1664.9,2755.3,3058.0,2917.3,808.29,1397.4,3570.5,1039.5,1068.1,2420.6,3881.4,1802.0,0.7158100000000001,0.77567,1.4934,0.46158000000000005,0.64154,0.87851,1.2693,0.61769,0.6786800000000001,0.82709,1.3813,0.53963
2.3,-0.809094,-3.83616,0.0321844,0.03312804,0.01949168,0.0543784,2.47182,1.6387,0.7965300000000001,0.16758800000000001,2.14862,1150.4,1821.1,2352.1,2247.6,1645.1,2742.9,3088.6,2926.3,812.56,1438.6,3540.9,1120.3,1139.6,2465.1,4138.3,1752.4,0.70635,0.78996,1.5054,0.49845,0.69276,0.8987200000000001,1.3398,0.59885,0.6995600000000001,0.84434,1.4226,0.54865
2.4,-0.8757799999999999,-3.60192,0.05939536,0.045469800000000005,0.009457218,0.0840376,2.2224,1.63572,0.8294959999999999,0.194286,2.14868,1160.2,1813.9,2371.3,2207.0,1692.9,2760.0,3069.6,2893.5,812.06,1425.9,3582.0,1065.0,1178.5,2479.7,4463.8,1779.2,0.69994,0.78608,1.5106,0.48255,0.69613,0.8984700000000001,1.4542,0.6149,0.69804,0.8422799999999999,1.4824,0.54872
2.5,-1.00373,-3.19944,0.0590664,0.0476596,0.01271374,0.08125399999999999,1.95806,1.63958,0.871376,0.22236,2.1665,1124.5,1866.8,2381.1,2206.4,1661.5,2732.0,3078.7,2847.4,812.32,1375.5,3579.2,1041.4,1172.3,2444.9,4509.4,1741.5,0.72239,0.73683,1.5032,0.47197,0.70557,0.89492,1.4647,0.61163,0.7139800000000001,0.81588,1.4839,0.5418
