T1,T2
14.316,15.083
24.466,24.982
37.698,38.365
49.414,49.981
51.864,52.764
53.781,54.298
77.713,78.53
81.346,82.363
83.213,84.096
88.479,89.246
90.913,91.546
95.546,96.196
96.962,97.829
98.512,99.079
99.646,100.88
102.51,103.76
104.51,105.23
106.08,106.65
107.11,107.86
108.01,108.5
113.43,114.34
117.79,118.48
119.98,120.69
121.38,122.61
139.43,140.13
146.38,146.96
148.84,149.59
154.11,154.68
164.33,165.03
174.14,174.76
188.09,189.06
247.52,248.19
266.12,266.82
291.55,292.39
