0,0,0,0.0036955,-0.0045844,-0.005676,0.0081787
0.016666,-0.0092821,0.0067242,-0.0040759,-0.004955,0.010713,0.012487
0.033332,-0.010488,0.012173,-0.004942,0.0085678,0.0025918,0.010225
0.049998,-0.019138,0.0071957,0.0071343,0.0097641,0.0069783,0.013962
0.066664,-0.024852,0.0078658,0.00093862,0.002774,0.0056762,0.0063871
0.08333,-0.027357,0.010211,-0.0015558,-0.00030247,0.0030577,0.0034441
0.099996,-0.029296,0.0068601,0.0037587,0.0024174,0.00092658,0.004564
0.11666,-0.043703,0.0027072,0.008009,-0.0025132,0.012676,0.015203
0.13333,-0.057401,-0.0080575,0.014194,0.0092192,0.010101,0.01971
0.14999,-0.10497,-0.039675,0.044591,0.036492,0.035703,0.067785
0.16666,-0.14067,-0.040912,0.013185,0.032193,0.033196,0.048086
0.18333,-0.1925,-0.067017,0.043201,0.027099,0.038755,0.064052
0.19999,-0.20877,-0.10441,0.04078,0.026075,0.0004312,0.048406
0.21666,-0.23482,-0.13042,0.034403,0.020399,0.013087,0.042083
0.23332,-0.22325,-0.17145,0.032184,0.014995,-0.027964,0.045195
0.24999,-0.21474,-0.20892,0.029854,0.01899,-0.024181,0.042856
0.26665,-0.22895,-0.28426,0.073609,0.0056047,-0.021444,0.076874
0.28332,-0.2552,-0.33234,0.054789,0.048923,0.00014355,0.073453
0.29999,-0.28368,-0.3748,0.050995,-0.0042892,0.0036374,0.051304
0.31665,-0.31569,-0.41883,0.054122,0.0066435,0.0058734,0.054843
0.33332,-0.29773,-0.48897,0.051865,-0.0049642,-0.050509,0.072566
0.34998,-0.29164,-0.54508,0.045812,-0.0065907,-0.032976,0.05683
0.36665,-0.28474,-0.60611,0.050038,-0.013008,-0.035606,0.062776
0.38332,-0.31291,-0.64697,0.049329,-0.011236,0.0054401,0.050885
0.39998,-0.33646,-0.68675,0.04617,-0.012064,0.0024168,0.047782
0.41665,-0.36456,-0.75332,0.072014,0.01025,-0.0058938,0.072978
0.43331,-0.36297,-0.8281,0.065222,0.0081908,-0.036631,0.075252
0.44998,-0.34342,-0.85946,0.018985,-0.041479,-0.031707,0.055554
0.46665,-0.28526,-0.92069,0.030304,-0.017937,-0.07882,0.086329
0.48331,-0.25754,-0.97141,0.034983,-0.029043,-0.046022,0.064694
0.49998,-0.24873,-0.96951,-0.0050801,-0.03928,-0.0074419,0.040301
0.51664,-0.19791,-1.0192,0.031078,-0.090583,-0.063933,0.11515
0.53331,-0.15006,-1.068,0.036356,-0.083876,-0.057882,0.1082
0.54998,-0.10486,-1.1402,0.065091,-0.099978,-0.055005,0.13137
0.56664,-0.05358,-1.1921,0.049686,-0.098986,-0.05348,0.12299
0.58331,0.00033608,-1.2401,0.05093,-0.098843,-0.051163,0.1224
0.59997,0.049575,-1.2566,0.023632,-0.084552,-0.046278,0.099243
0.61664,0.074343,-1.2905,0.038401,-0.048809,-0.016987,0.064386
0.6333,0.12529,-1.3183,0.040422,-0.063163,-0.041669,0.085789
0.64997,0.16498,-1.3573,0.049826,-0.066209,-0.02469,0.086463
0.66664,0.20883,-1.3916,0.048756,-0.065696,-0.026958,0.086138
0.6833,0.25582,-1.4324,0.057663,-0.075308,-0.023354,0.097681
0.69997,0.32838,-1.4513,0.053883,-0.074884,-0.05217,0.10598
0.71663,0.36668,-1.4698,0.036976,-0.039915,-0.021022,0.05833
0.7333,0.38143,-1.4779,0.015336,-0.041329,-0.0069289,0.044623
0.74997,0.38945,-1.4852,0.010771,-0.034984,-0.0015728,0.036639
0.76663,0.3985,-1.5055,0.021209,-0.037597,0.0065471,0.043661
0.7833,0.44558,-1.5353,0.053598,0.018154,-0.015263,0.058611
0.79996,0.43569,-1.5632,0.014372,-0.008377,0.025906,0.030787
0.81663,0.44633,-1.6112,0.04275,-0.01129,0.024227,0.050419
0.8333,0.47009,-1.6038,0.010745,-0.014456,-0.022441,0.028775
0.84996,0.47036,-1.6143,0.0077832,-0.0049289,0.0069809,0.011559
0.86663,0.48021,-1.636,0.022554,0.0066392,0.0077154,0.024745
0.88329,0.47389,-1.6686,0.019746,0.018634,0.026705,0.038083
0.89996,0.45825,-1.6912,0.0064386,0.012433,0.026675,0.030126
0.91663,0.45423,-1.7163,0.016467,0.027863,0.019363,0.037715
0.93329,0.42103,-1.7186,-0.018772,0.047188,0.027485,0.057746
0.94996,0.40282,-1.7423,0.0086962,0.049157,0.028623,0.057544
