Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0181798336044201,-0.0511649520713998,0.0254723749020669,-0.00429675070047558,0.0144676088633904,0.043176535249993,-1.10001591373297,0.00804405206376514,-0.00197808608623562,0.00334073704739046,0.00945440819324237,672.9273,706.3516,853.3346,862.6057,795.2771,842.6326,930.7358,658.5535,697.9528,829.0537,1689.6901,887.8657,1247.2888,1292.7175,2085.5083,747.2298,1.03718900986778,1.1737124967226,1.98010264672263,1.02928336782379,1.56837006874711,1.53414133277065,2.2407092324159,1.13465314511274,1.30277953930744,1.35392691474662,2.11040593956927,1.08196825646826
0.1,-0.0606761629186777,-0.106780828356444,0.00772890899074379,0.032537426961083,0.0251340179716554,0.0531056398730843,-1.20207354875419,0.0234902720536042,0.000470015758609876,0.0162631305375042,0.0425779709981734,722.2534,791.2653,1020.091,996.2434,871.3505,925.219,1051.0692,800.7789,797.3752,948.2032,2003.5612,1083.0066,1545.7417,1459.7421,2288.7834,855.9234,1.10401030995493,1.19833790259727,1.96410045770426,1.08709036366013,1.77396088026575,1.57772603026959,2.17757631942787,1.06886357769916,1.43898559511034,1.38803196643343,2.07083838856607,1.07797697067964
0.2,-0.266365945304944,-0.245479554867333,0.0303771463875396,0.0656337092667169,0.0346591052055167,0.0846721494767299,-1.54597723255726,0.0477386105732419,0.0459720135826912,0.0592835349181907,0.135778998818304,722.9213,803.7189,1040.1375,986.8271,895.9093,904.4841,1105.0997,843.3338,938.8032,1011.68,1933.0844,1137.1696,1757.5258,1630.611,2276.0818,925.6503,1.2986243454163,1.25874855002166,1.85848928627225,1.15234938318982,1.96172291101342,1.80280781055189,2.0596167024568,1.09760844401114,1.63017362821486,1.53077818028677,1.95905299436452,1.12497891360048
0.3,-0.496164660238889,-0.454274413501777,0.0424244746071002,0.04350199763425,0.022598661780384,0.0697747012892536,-1.87851438664514,0.0961021275746418,0.147427523717856,0.127485692447319,0.287974632233775,719.0546,798.2158,1032.2218,1009.0892,908.4254,907.6239,1046.9858,762.1546,936.2029,1044.7684,1880.817,1093.3007,1866.5405,1772.4943,2268.875,885.3613,1.30199139258688,1.30887962879211,1.8221054815932,1.08345297918162,2.05469871273965,1.95289513641058,2.16705422365805,1.16165578479747,1.67834505266326,1.63088738260135,1.99457985262562,1.12255438198954
0.4,-0.683677823418144,-0.615848967111222,0.0310487113991571,0.0212237800341507,0.0121666207425125,0.0501579297720002,-2.06537206029327,0.171520235478671,0.257548939490753,0.194755217033974,0.456152114816455,727.2988,762.0547,1021.454,1007.1079,900.0387,900.7723,1019.3661,807.9437,988.2816,1222.459,1823.363,1096.1002,1940.7916,1786.4049,2096.1846,887.4639,1.35883848564029,1.60416174849391,1.78506618996059,1.08836421598917,2.15634238838841,1.98319253378462,2.05636090900021,1.09842294704445,1.75759043701435,1.79367714113926,1.9207135494804,1.09339358151681
0.5,-0.768632344737266,-0.725191991696222,0.0131447640527555,-0.00700624131870931,-0.00602000938709351,0.030269256335216,-2.10650024551223,0.248773384023847,0.339040604622764,0.241877095634431,0.602504649848942,716.7026,791.6453,991.0218,1011.8249,896.0067,916.9827,1069.689,827.2515,1030.2894,1325.6716,1741.291,1137.0848,2027.6948,2021.8948,2073.2834,866.1055,1.43754103864002,1.67457774334036,1.75706629258811,1.12379602439118,2.26303530989221,2.20494323393451,1.93821138667407,1.04696757878348,1.85028817426612,1.93976048863743,1.84763883963109,1.08538180158733
0.6,-0.740627384013889,-0.820557250349778,0.0143608424406655,-0.0328998457843769,-0.0169941739640797,0.0468860300075171,-1.97598848034139,0.305005953240391,0.366160664946509,0.256090894556136,0.711661397189645,744.2849,781.7737,1013.3043,1037.4515,901.1406,912.3256,1078.8959,763.3454,1092.8888,1308.3115,1638.7402,1097.2103,2088.5344,2065.6384,2007.3824,931.6402,1.46837427442099,1.6735169013744,1.61722416454761,1.05760153607181,2.31765653439652,2.26414604610459,1.86058951563353,1.22047005195813,1.89301540440876,1.9688314737395,1.73890684009057,1.13903579401497
0.7,-0.568569425010644,-0.983536102886111,0.0256406965125218,-0.0655302292420517,-0.0427027409651071,0.0852555039360628,-1.64861888418858,0.346660973402591,0.322417234224104,0.227583433400559,0.814724144408632,715.6823,810.7495,1032.9185,974.652,894.5914,970.7608,1066.0803,815.8454,1087.1316,1329.7495,1568.0237,1117.8491,2133.4744,2047.2867,1926.8118,870.1763,1.51901423299137,1.64014840588863,1.51805171463189,1.14692126010104,2.38485905408883,2.10895073225042,1.80737961296161,1.06659460235971,1.9519366435401,1.87454956906952,1.66271566379675,1.10675793123038
0.8,-0.3044749367566,-1.07744565373667,0.0259271134459052,-0.0755803134407194,-0.0388124566514269,0.0912538549415711,-1.1989124125367,0.385112166043822,0.200755777606243,0.151490093176433,0.949924333993227,724.837,791.1348,961.1393,1035.6399,922.7386,970.5792,1059.4435,824.0838,1049.4178,1385.8652,1486.5981,1084.4163,2126.0566,2089.1714,1882.6176,882.7673,1.44779833259064,1.75174344498561,1.54670410418136,1.0470978377716,2.3040724642927,2.15249966205746,1.77698725793306,1.07121059775717,1.87593539844167,1.95212155352153,1.66184568105721,1.05915421776439
0.9,-0.0358690131276221,-1.03092713248578,0.024068645910193,-0.0768556139904429,-0.0416406845404413,0.0967702313411832,-0.718772880835453,0.419493416927675,0.0228888058491354,0.0472181480091732,1.11186333540018,709.0408,733.76,991.7972,1038.9989,863.6266,953.0057,1033.4635,773.9567,1097.0903,1365.7,1428.3801,1044.2908,2142.104,2146.219,1791.0983,938.3193,1.54728796988833,1.86123528129089,1.44019372105507,1.00509326814494,2.48035898847951,2.25205263725075,1.73310262046023,1.21236666082224,2.01382347918392,2.05664395927082,1.58664817075765,1.10872996448359
