Stop,Start
2.1,2.65
6.3667,7.0167
7.7,12.583
18.467,19.117
21.783,22.967
27.917,28.867
30.333,31.017
31.05,35.05
35.083,35.867
49.1,50.267
53.25,54.067
57.367,58.033
58.067,61.267
73.25,73.8
76.083,76.867
81.633,82.183
86.45,90.367
102.53,103.77
113.48,114.48
123.8,124.33
132.98,133.48
142.17,142.68
149.83,153.48
161.72,162.32
170.72,171.23
175.38,176.12
199.3,200.2
221.43,223.98
235.73,236.32
263.07,263.68
271.4,276.02
