T1,T2
0,7.2167
8.35,13.617
14.45,20.317
21.083,35.7
36.367,40.55
41.3,47.067
50.867,65.15
68.183,98.467
99.1,104.55
107.82,127.62
132.6,139.68
142.7,166.75
169.83,179.47
180.4,190.37
193.13,206.17
210.42,215.85
219.77,230.12
230.6,239.73
240.78,248.45
249.07,263.97
264.5,279.37
280.5,299.85
