T1,T2
0,5.8
21,26.267
36.383,45.083
51.9,56.533
61.45,67.05
72.55,81.967
83.133,91.1
92.333,96.683
100.13,105.67
106.15,111.47
112.07,116.67
117.47,124.92
125.52,136.58
139.95,144.52
163.92,168.37
170.1,175.48
192.48,199.53
200.32,207.67
208.15,213.88
214.53,222.27
226,230.6
262.68,273.93
284.43,290.8
291.33,296.43
