Stop,Start
29.367,30.217
30.25,32.05
49.45,50.117
50.617,51.483
51.517,52
58.633,60.367
132.75,133.23
168,168.5
186.53,188.65
191.13,192.28
198.9,199.55
202.62,203.37
231.48,232.25
290.75,296.98
