T1,T2
1.2333,21.633
25.45,40.067
42.45,47.5
51.767,58.383
62.033,81.333
85.667,99.183
103.42,112.05
126.38,132.5
133.07,142.35
143.72,155.22
159.05,175.97
176.5,185.53
192.2,202.62
210.18,218.4
218.97,227.97
237.72,248.02
248.78,255.23
261.6,266.88
275.18,285.33
291.43,299.85
