0,1.5164,1.5904,1.3095,0.92465
0.10111,1.5508,1.6264,1.3345,0.93965
0.20222,1.5776,1.6683,1.2488,0.90473
0.30333,1.6402,1.7086,1.2427,0.87926
0.40444,1.6076,1.7567,1.2462,0.90874
0.50556,1.6462,1.7479,1.2042,0.92537
0.60667,1.6471,1.6971,1.1495,1.0164
0.70778,1.676,1.7879,1.1792,0.88353
0.80889,1.6321,1.7128,1.1496,0.94067
0.91,1.7246,1.8019,1.1478,0.92266
1.0111,1.6803,1.7469,1.1492,0.91463
1.1122,1.7166,1.6585,1.1604,0.87049
1.2133,1.6985,1.6473,1.2099,0.83084
1.3144,1.6797,1.6334,1.2769,0.84649
1.4156,1.5914,1.61,1.2499,0.86833
1.5167,1.6284,1.5558,1.2867,0.98474
1.6178,1.6848,1.6758,1.2272,0.92816
1.7189,1.6041,1.6452,1.2381,0.95981
1.82,1.6094,1.5784,1.2563,0.92764
1.9211,1.7084,1.6621,1.2678,0.92375
2.0222,1.6401,1.6562,1.2415,0.94433
2.1233,1.6411,1.656,1.2002,0.9461
2.2244,1.5836,1.6233,1.2377,0.94186
2.3256,1.5761,1.5952,1.2868,0.88466
2.4267,1.5797,1.544,1.2741,0.9432
2.5278,1.5752,1.5218,1.35,0.86534
2.6289,1.5695,1.5684,1.3956,0.92438
2.73,1.571,1.4936,1.4216,0.94148
2.8311,1.5068,1.4947,1.4178,0.87695
2.9322,1.5326,1.4689,1.35,0.89326
3.0333,1.5021,1.4422,1.323,0.89649
3.1344,1.4728,1.4634,1.2841,0.91774
3.2356,1.46,1.4241,1.2858,0.8944
3.3367,1.5015,1.416,1.3285,0.92712
3.4378,1.4815,1.3905,1.3397,0.86626
3.5389,1.4565,1.3785,1.3312,0.88401
3.64,1.4047,1.3847,1.5152,0.9066
3.7411,1.3984,1.3267,1.406,0.91348
3.8422,1.4018,1.425,1.4475,0.91441
3.9433,1.3721,1.3948,1.3836,0.8827
4.0444,1.4232,1.3099,1.3693,0.87865
4.1456,1.4062,1.2487,1.3822,0.84933
4.2467,1.4313,1.2551,1.2858,0.96651
4.3478,1.4258,1.2856,1.2869,0.89158
4.4489,1.4577,1.2524,1.2222,0.9391
4.55,1.5076,1.1906,1.1814,0.79835
4.6511,1.4904,1.2184,1.1941,0.88248
4.7522,1.4293,1.2077,1.2167,0.81623
4.8533,1.4492,1.1876,1.3468,0.83863
4.9544,1.4007,1.1671,1.3275,0.81119
5.0556,1.3363,1.179,1.4112,0.81418
5.1567,1.2533,1.1957,1.4159,0.8868
5.2578,1.2524,1.1876,1.4391,0.88795
5.3589,1.2388,1.222,1.5262,0.88491
5.46,1.2706,1.2601,1.4955,0.78505
5.5611,1.3179,1.2344,1.501,0.85249
5.6622,1.3104,1.2683,1.4843,0.83319
5.7633,1.2785,1.2508,1.5054,0.84347
5.8644,1.2511,1.2738,1.5218,0.79033
5.9656,1.2696,1.2724,1.5595,0.79431
6.0667,1.2736,1.2772,1.5864,0.83549
6.1678,1.2226,1.2612,1.4814,0.7883
6.2689,1.2754,1.1514,1.4336,0.80951
6.37,1.2597,1.1666,1.3922,0.81207
6.4711,1.2503,1.1208,1.4048,0.77218
6.5722,1.2158,1.1115,1.3692,0.83224
6.6733,1.2675,1.1206,1.3949,0.82192
6.7744,1.2431,1.1261,1.3871,0.76237
6.8756,1.306,1.095,1.4101,0.79225
6.9767,1.2462,1.1233,1.4294,0.8064
7.0778,1.2268,1.1493,1.415,0.79112
7.1789,1.2052,1.1508,1.3778,0.76805
7.28,1.2191,1.2106,1.3938,0.82428
7.3811,1.2875,1.2251,1.3412,0.8226
7.4822,1.2807,1.2133,1.4034,0.79057
7.5833,1.3015,1.3076,1.4027,0.78657
7.6844,1.254,1.2757,1.4637,0.74901
7.7856,1.2163,1.244,1.4974,0.82561
7.8867,1.2355,1.2964,1.5526,0.81593
7.9878,1.2783,1.2279,1.6634,0.80615
8.0889,1.1919,1.2257,1.7017,0.86296
8.19,1.1877,1.2109,1.6422,0.85999
8.2911,1.1596,1.179,1.6201,0.85497
8.3922,1.1923,1.1478,1.468,0.77741
8.4933,1.2421,1.1702,1.5059,0.78427
8.5944,1.1971,1.1782,1.4543,0.79296
8.6956,1.2087,1.1215,1.4509,0.74962
8.7967,1.1967,1.142,1.437,0.7798
8.8978,1.2421,1.1036,1.3737,0.82088
8.9989,1.302,1.0726,1.3276,0.74506
9.1,1.3482,1.093,1.2515,0.79172
9.2011,1.3885,1.0826,1.2254,0.71333
9.3022,1.4312,1.1623,1.1876,0.83285
9.4033,1.5119,1.1622,1.1364,0.72101
9.5044,1.4298,1.1222,1.0897,0.72564
9.6056,1.4127,1.0541,1.1074,0.72226
9.7067,1.3927,1.0655,1.1355,0.76947
9.8078,1.3865,1.1219,1.1256,0.75886
9.909,1.311,1.1062,1.2377,0.77112
10.01,1.3046,1.1685,1.2591,0.79869
10.111,1.3721,1.1976,1.2951,0.86083
10.212,1.3787,1.3029,1.2445,0.77761
10.313,1.3554,1.3439,1.2429,0.83252
10.414,1.3533,1.3329,1.2197,0.89403
10.516,1.292,1.2724,1.2939,0.86313
10.617,1.3256,1.3077,1.3351,0.875
10.718,1.3061,1.2523,1.3109,0.80983
10.819,1.3527,1.2255,1.3116,0.88825
10.92,1.3455,1.208,1.2645,0.85863
11.021,1.3585,1.2594,1.2105,0.78005
11.122,1.3633,1.1819,1.2051,0.82845
11.223,1.3607,1.2452,1.2101,0.79823
11.324,1.3242,1.2909,1.2138,0.88077
11.426,1.2994,1.2656,1.268,0.80743
11.527,1.2663,1.2396,1.3549,0.88572
11.628,1.3035,1.2794,1.3327,0.78542
11.729,1.3301,1.251,1.2937,0.79133
11.83,1.3966,1.365,1.3651,0.79511
11.931,1.3796,1.4042,1.3735,0.74826
12.032,1.4302,1.3346,1.3562,0.76839
12.133,1.4174,1.3412,1.3502,0.76579
12.234,1.3761,1.335,1.3668,0.7519
12.336,1.4284,1.3917,1.3262,0.74527
12.437,1.407,1.3242,1.3614,0.76729
12.538,1.4641,1.2798,1.344,0.81113
12.639,1.4346,1.3014,1.3326,0.77487
12.74,1.4367,1.3136,1.2714,0.78021
12.841,1.4626,1.2674,1.3582,0.77819
12.942,1.4098,1.2075,1.3191,0.72524
13.043,1.4677,1.2537,1.2689,0.76187
13.144,1.4663,1.1601,1.2414,0.72623
13.246,1.4764,1.1271,1.193,0.67886
13.347,1.4642,1.0932,1.2037,0.67213
13.448,1.4697,1.0955,1.1134,0.70519
13.549,1.4558,1.1143,1.2014,0.70618
13.65,1.4964,1.1495,1.2994,0.74014
13.751,1.4617,1.1165,1.2403,0.70105
13.852,1.4067,1.1071,1.2666,0.6911
13.953,1.387,1.1067,1.2707,0.70096
14.054,1.3819,1.1313,1.3001,0.70335
14.156,1.3314,1.1456,1.3172,0.69052
14.257,1.2959,1.1711,1.3213,0.77905
14.358,1.2574,1.1779,1.3655,0.79635
14.459,1.2964,1.2718,1.3818,0.73963
14.56,1.2598,1.2943,1.3301,0.77378
14.661,1.2945,1.3185,1.3298,0.81749
14.762,1.306,1.2939,1.229,0.80669
14.863,1.3049,1.3288,1.2888,0.71864
14.964,1.2905,1.4247,1.2636,0.73793
15.066,1.3203,1.3797,1.2635,0.72504
15.167,1.2788,1.4506,1.2275,0.75044
15.268,1.3578,1.451,1.2221,0.74824
15.369,1.4354,1.533,1.228,0.73908
15.47,1.4393,1.485,1.1791,0.7002
15.571,1.4583,1.5724,1.2136,0.74984
15.672,1.4187,1.4621,1.1566,0.71465
15.773,1.3643,1.4551,1.1862,0.69583
15.874,1.319,1.444,1.2441,0.74849
15.976,1.3448,1.3488,1.232,0.8057
16.077,1.3775,1.4513,1.2247,0.6958
16.178,1.3901,1.4293,1.2366,0.78116
16.279,1.3576,1.4071,1.2884,0.76868
16.38,1.3368,1.4198,1.2476,0.72807
16.481,1.3977,1.4259,1.2868,0.68431
16.582,1.4533,1.3875,1.2509,0.68714
16.683,1.5122,1.5061,1.2578,0.70686
16.784,1.487,1.5375,1.1983,0.72375
16.886,1.532,1.4752,1.2139,0.70374
16.987,1.4847,1.4406,1.2256,0.68802
17.088,1.4544,1.4578,1.2521,0.75779
17.189,1.4154,1.4071,1.2375,0.72271
17.29,1.4966,1.4628,1.2094,0.72761
17.391,1.4748,1.4575,1.1861,0.79321
17.492,1.4908,1.5007,1.1712,0.74362
17.593,1.4981,1.4307,1.271,0.74787
17.694,1.4662,1.4245,1.3578,0.71897
17.796,1.3949,1.3503,1.3717,0.78575
17.897,1.4806,1.3432,1.4354,0.75665
17.998,1.4588,1.3215,1.4303,0.72294
18.099,1.4884,1.2658,1.4614,0.7405
18.2,1.4482,1.288,1.4744,0.71045
18.301,1.3788,1.2177,1.5012,0.71665
18.402,1.4097,1.2254,1.4672,0.7388
18.503,1.4067,1.2705,1.473,0.75307
18.604,1.3984,1.2349,1.4187,0.72871
18.706,1.3249,1.2437,1.3821,0.72155
18.807,1.3113,1.3305,1.381,0.7829
18.908,1.4468,1.2605,1.3123,0.72901
19.009,1.3824,1.245,1.3182,0.76276
19.11,1.4257,1.353,1.2948,0.79321
19.211,1.3489,1.3459,1.3013,0.76773
19.312,1.3827,1.3457,1.3415,0.73903
19.413,1.3646,1.3113,1.3495,0.77525
19.514,1.3205,1.3444,1.3068,0.79258
19.616,1.3353,1.2923,1.2886,0.76265
19.717,1.4763,1.3681,1.2155,0.77683
19.818,1.4639,1.334,1.1936,0.69392
19.919,1.4537,1.279,1.1623,0.77813
20.02,1.475,1.3511,1.197,0.75934
20.121,1.5444,1.2471,1.1865,0.71334
20.222,1.4827,1.2305,1.1612,0.74821
20.323,1.4555,1.1977,1.1117,0.72737
20.424,1.3489,1.3365,1.0869,0.74871
20.526,1.4064,1.3331,1.1274,0.8411
20.627,1.3673,1.2593,1.2121,0.79688
20.728,1.3588,1.3222,1.2572,0.72092
20.829,1.3959,1.2298,1.2261,0.74307
20.93,1.3776,1.2283,1.2433,0.74507
21.031,1.294,1.1875,1.265,0.7853
21.132,1.2494,1.2223,1.1872,0.8051
21.233,1.248,1.2509,1.2126,0.78113
21.334,1.2245,1.2115,1.1949,0.78951
21.436,1.2847,1.205,1.1901,0.79212
21.537,1.3043,1.2296,1.2061,0.77356
21.638,1.2897,1.2295,1.1513,0.78909
21.739,1.3287,1.2738,1.1412,0.76889
21.84,1.3189,1.2553,1.0834,0.82327
21.941,1.3291,1.2257,1.0745,0.75463
22.042,1.3332,1.2345,1.0925,0.77096
22.143,1.3807,1.1875,1.0681,0.76474
22.244,1.3881,1.2536,1.0979,0.76356
22.346,1.3498,1.2325,1.1851,0.7385
22.447,1.3578,1.3005,1.2013,0.75452
22.548,1.3248,1.3254,1.1838,0.73043
22.649,1.3146,1.3441,1.1792,0.75831
22.75,1.3258,1.4266,1.2256,0.68695
22.851,1.3535,1.367,1.1964,0.72058
22.952,1.447,1.3241,1.1424,0.72724
23.053,1.4704,1.4194,1.1133,0.76522
23.154,1.4799,1.4167,1.1598,0.74156
23.256,1.5022,1.3482,1.0752,0.75457
23.357,1.4775,1.2939,0.99255,0.73658
23.458,1.4644,1.2636,1.0039,0.73947
23.559,1.5725,1.2274,0.999,0.74974
23.66,1.5306,1.1855,1.0171,0.69155
23.761,1.5506,1.0919,1.0588,0.7325
23.862,1.4478,1.1236,1.1085,0.80863
23.963,1.403,1.0981,1.2499,0.7456
24.064,1.2882,1.094,1.2859,0.78902
24.166,1.2582,1.0556,1.2808,0.76688
24.267,1.2157,1.1098,1.2964,0.75405
24.368,1.2398,1.1696,1.3307,0.72177
24.469,1.2834,1.2499,1.2714,0.74177
24.57,1.2937,1.2281,1.2907,0.73155
24.671,1.355,1.3026,1.1692,0.74095
24.772,1.4247,1.3081,1.1278,0.72855
24.873,1.46,1.3319,1.1016,0.73575
24.974,1.445,1.304,1.0944,0.74148
25.076,1.4012,1.4063,1.0675,0.7316
25.177,1.3447,1.3551,1.0699,0.71993
25.278,1.355,1.4004,1.0847,0.74358
25.379,1.3562,1.4861,1.0318,0.70447
25.48,1.4923,1.4672,1.0276,0.71649
25.581,1.4837,1.5177,0.96964,0.76354
25.682,1.4604,1.4121,0.9764,0.68978
25.783,1.4374,1.4438,0.97811,0.72258
25.884,1.4566,1.4214,0.97325,0.67674
25.986,1.4382,1.443,0.95808,0.76794
26.087,1.4189,1.381,0.9519,0.71591
26.188,1.4452,1.3613,1.0226,0.77627
26.289,1.3799,1.3826,1.0754,0.71104
26.39,1.4016,1.3441,1.1786,0.7286
26.491,1.4163,1.3655,1.2282,0.74654
26.592,1.358,1.3609,1.1676,0.72962
26.693,1.385,1.368,1.1939,0.6976
26.794,1.3482,1.3744,1.1815,0.70788
26.896,1.395,1.3685,1.1376,0.69562
26.997,1.3862,1.4026,1.0864,0.74255
27.098,1.4085,1.3493,1.0471,0.68742
27.199,1.4261,1.3506,1.024,0.74542
27.3,1.3914,1.3908,1.0325,0.72756
27.401,1.3926,1.3262,1.001,0.71503
27.502,1.4111,1.3617,0.99248,0.67024
27.603,1.3944,1.3815,0.99476,0.75521
27.704,1.4617,1.3896,0.97242,0.70292
27.806,1.4888,1.4063,0.97399,0.6914
27.907,1.4922,1.4373,1.0088,0.69424
28.008,1.5249,1.4591,1.0343,0.74092
28.109,1.5166,1.4035,1.0853,0.68206
28.21,1.4678,1.3493,1.0938,0.70875
28.311,1.4886,1.3441,1.0796,0.67319
28.412,1.4572,1.3565,1.0487,0.68781
28.513,1.4111,1.319,1.0412,0.74175
28.614,1.5008,1.2646,1.0786,0.76094
28.716,1.5089,1.307,0.98079,0.69366
28.817,1.5136,1.3453,1.0032,0.72728
28.918,1.5476,1.2789,1.0673,0.68515
29.019,1.4765,1.2919,1.0251,0.76172
29.12,1.3789,1.2781,1.0755,0.6816
29.221,1.415,1.2496,1.0692,0.67486
29.322,1.3852,1.2405,1.1511,0.71928
