Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.0150632273268401,-0.0277506764194403,0.0128486921337842,0.0044416143618024794,-0.00471271490755992,0.0339858960826406,0.266766666666667,0.00235263788051006,-0.00294614423649571,-0.0023750985623760697,0.00636430028757861,884.1283,1824.1445,1851.2107,1243.8486,1346.2715,1768.2521,1741.4757,992.3159,1236.6217,5649.5308,7757.0874,2995.3835,2986.9104,5369.3398,8150.6685,3755.5022,1.3986903258271501,3.09708512675394,4.1902779624167,2.4081576326893797,2.21865381537082,3.0365239209952004,4.68032284343675,3.7845833166635696,1.8086720705989798,3.0668045238745694,4.435300402926731,3.0963704746764797
0.1,-0.0172650993803334,-0.0373348858167005,-0.00110830361364113,0.00767484555283908,0.000130280044311745,0.0320105327542205,0.18336166666666698,0.00830547128975475,-0.00013985710417119398,-0.00678081158676151,0.0310977364240734,934.2452,1832.2416,1888.1141,1281.8376,1410.899,1772.9082,1787.3358,1093.6008,1278.3418,5923.0693,7749.5581,3068.3572,3077.5571,5702.1992,8151.8872,3714.7375,1.36831508473364,3.2326901102998598,4.10439077807851,2.3937175816967797,2.18127385447151,3.21629692953081,4.56091530198187,3.3967947902013202,1.7747944696025801,3.22449351991534,4.3326530400301895,2.8952561859490498
0.2,0.0344678517204333,-0.0459636289581117,-0.010667040793577,-0.00617701688946728,-0.00662832211051159,0.0245040350457662,0.219546,0.00998418271438133,0.00560037694781953,-0.0129207422139499,0.0864897444180221,963.5393,1835.4979,1929.5288,1312.1449,1484.2686,1826.5479999999998,1763.0247,1045.2257,1321.8816,6399.1592,7797.2275,3152.95,3213.5945,6051.9194,8147.9766,3843.5796,1.37190211130983,3.4863342529566497,4.04100083916861,2.40289772874932,2.16510306827214,3.3133098062574904,4.62158958975447,3.67727238241463,1.76850258979099,3.39982202960707,4.33129521446154,3.04008505558197
0.3,0.10029794175866699,-0.0525513441960673,-0.009630656638634659,0.00328900463580637,-0.0024159746024331697,0.0160046657590804,0.22024666666666698,-0.00211884564361798,0.0037949620495972896,-0.0206813068806618,0.14609828089930899,936.1335,1913.9575,1913.275,1301.6699,1427.3522,1791.6807,1770.7609,1026.3766,1373.4725,6492.5127,7732.9536,3165.2461,3264.7085,6207.5581,8116.1069,3935.8828,1.46717588890901,3.3921927211027403,4.04173660346788,2.43168110440289,2.28724802469916,3.4646564535745696,4.58340078550413,3.8347355152095197,1.87721195680408,3.4284245873386605,4.312568694486,3.13320830980621
0.4,0.163451554849411,-0.0139168173462119,-0.0101095936561725,0.0106435972201598,0.00493384802907399,0.0253609158261486,0.16502,-0.0227709084619856,0.0076088796782599,-0.0251709960983309,0.20024392924669002,969.8144,1881.7551,1928.2179999999998,1257.8584,1427.8855,1776.4775,1744.444,1014.2962,1349.0786,6604.2104,7587.8774,3159.0708,3305.3013,6198.9521,8077.4438,3867.6008,1.3910688478125302,3.50960143538338,3.93517610560632,2.51146774549504,2.3148223719619,3.48946277112995,4.63038297589375,3.8130881294832797,1.85294560988721,3.49953210325666,4.282779540750029,3.16227793748916
0.5,0.19106866045914397,-0.0222644721611341,0.000897753385842584,-0.0126711690600844,-0.0112126534503414,0.0264472805807178,0.155166,-0.0457302608853524,0.0188640482674084,-0.0225303386778391,0.25521353372599603,977.4332,1802.1273,1924.2701,1242.2887,1455.8057,1811.8816,1773.7825,1013.9859,1403.7566,6613.6196,7502.4409,3090.1873,3339.8523,6257.0234,8043.5361,3785.7629,1.4361662771430301,3.6698959057997698,3.89885021858418,2.4874952979931297,2.29416075235864,3.45332906962574,4.534680041098611,3.73354590039171,1.86516351475084,3.56161248771276,4.2167651298413995,3.11052059919242
0.6,0.21172678206053303,-0.11417693016210001,0.00553551618937576,-0.0625906454922754,-0.0246597591930122,0.0712404963037526,0.434655,-0.0587871988797718,0.00318321314442228,-0.0310514669033532,0.318043840816563,990.0109,1865.582,1830.3716,1343.3137,1412.2334,1788.1337,1717.9089,1080.8011,1406.4498,6656.6162,7319.3608,3037.6448,3366.1731,6057.21,7945.7744,3784.3455,1.42064072223851,3.5681177241204103,3.9988387057578905,2.2613070945379303,2.3835812833771004,3.3874480414971204,4.625259465155571,3.5014263956615097,1.9021110028078,3.47778288280876,4.31204908545673,2.8813667450997205
0.7,0.26176889634448897,-0.241628328612356,0.0077473426590952,-0.0636600628293322,-0.0214090829302395,0.0712087387523938,0.8934700000000001,-0.0596409735685117,-0.0813367366409683,-0.0598046092517115,0.42668020687452796,955.0909,1867.0923,1833.5186,1336.3387,1388.3488,1822.2224,1683.5718,1062.8251,1403.6472,6634.0532,7115.9634,3112.4128,3341.1621,6128.8325,7816.6274,3822.1045,1.46964775813485,3.5531468904884904,3.88104238484409,2.3290598408921297,2.40657254142475,3.36338336088943,4.64288330322473,3.59617447875478,1.9381101497798001,3.45826512568896,4.26196284403441,2.96261715982346
0.8,0.27799849466209997,-0.27848963298074497,0.000418246108643505,0.0018960035209308898,0.0014590747607413199,0.0352630884665136,1.00299833333333,-0.0515667183508035,-0.197518670409402,-0.0954605573662685,0.5557691952223129,947.357,1846.8995,1818.1876,1264.0588,1432.3755,1757.7938,1662.3024,957.8702,1440.4332,6502.3599,6934.2637,3191.3857,3447.2312,6098.7437,7741.1968,3718.0156,1.5204755968447,3.52068962063177,3.81383290701136,2.52471301176812,2.40665328330455,3.4695444368958395,4.65691248475608,3.8815442843926,1.9635644400746202,3.4951170287638,4.23537269588372,3.2031286480803596
0.9,0.24792727843628898,-0.225303123873734,-0.0059450577028848295,0.0361417360511757,0.0145083245632324,0.0410387778664388,0.819708333333333,-0.0449478779359033,-0.255990785318636,-0.110461044325167,0.657658595777016,943.4129,1839.9404,1749.7122,1318.0916,1401.7217,1767.7081,1648.9614,1069.6503,1496.0734,6475.0933,6701.4565,3258.9443,3498.8684,5979.6685,7519.1592,3772.3301,1.58580977639801,3.5191864366911,3.8300335906670804,2.4724717917935295,2.4961220190855298,3.3827239350207203,4.55993645454648,3.5266947524812595,2.04096589774177,3.45095518585591,4.1949850226067795,2.9995832721373903
