Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-0.0089737975,-0.020799,0.0125465,0.010082700000000002,0.0009243750000000009,0.02904275,2.079325,0.0021344775,0.000973065,-0.001283175,0.0026953000000000003,3910.0,3669.9,3307.2,2950.9,2517.3,3510.2,3351.5,2608.4,1341.9,2781.7,2572.0,2586.5,873.87,2765.0,3614.3,2168.8,0.34321,0.7579899999999999,0.77769,0.8765200000000001,0.34715,0.78772,1.0784,0.83147,0.34518000000000004,0.77286,0.92804,0.8540000000000001
0.1,-0.0370776666666667,-0.0126251833333333,-0.00301381666666667,0.0115680333333333,-0.0017795999999999999,0.0250539833333333,2.15373333333333,0.0110937833333333,0.0120427666666667,-0.000197626666666667,0.0266333333333333,4155.8,3959.1,3615.7,3439.8,2762.7,3847.5,3686.5,2920.4,1646.8,3231.0,2806.4,3029.5,1060.7,3324.6,3840.8,2566.8,0.39628,0.8161,0.77617,0.88071,0.38393,0.8641,1.0419,0.8789,0.3901,0.8401,0.90902,0.8798
0.2,-0.00876348333333333,0.0478163333333333,-0.0218137416666667,-0.000552483333333333,0.0138093166666667,0.0338010833333333,2.14418333333333,0.0126583833333333,0.0266446666666667,0.000608715,0.0715855,4251.9,4025.3,3597.4,3522.4,2765.1,3809.8,3721.6,2929.9,1856.3,3586.8,2647.4,2998.9,1181.4,3647.4,3697.5,2493.1,0.43659,0.89107,0.7359,0.8513799999999999,0.42725,0.95736,0.99354,0.85093,0.43191999999999997,0.92422,0.86472,0.85115
0.3,0.0535956,0.104967,-0.0008952739999999999,-0.036423000000000004,-0.01770922,0.0443604,2.03192,-0.004882212,0.026601599999999996,0.00546046,0.135266,4174.5,4024.5,3584.0,3530.1,2721.1,3808.2,3640.5,3044.2,1999.4,3633.9,2449.7,2914.8,1281.8,3760.0,3459.8,2402.4,0.47896000000000005,0.90296,0.68353,0.8256899999999999,0.47105,0.9873200000000001,0.95037,0.7891699999999999,0.475,0.94514,0.81695,0.80743
0.4,0.068463,0.108879166666667,-0.000382266666666667,0.00816816666666667,0.00314056666666667,0.0267948333333333,1.9766333333333301,-0.0236351666666667,0.00139018333333333,0.00086367,0.21267833333333303,4128.2,3926.2,3673.5,3471.9,2747.4,3825.0,3542.9,2922.2,2167.4,3515.1,2341.4,2922.6,1412.4,3795.0,3296.0,2368.3,0.5250199999999999,0.8953,0.6373800000000001,0.84177,0.5140899999999999,0.9921700000000001,0.9303299999999999,0.8104399999999999,0.51955,0.94373,0.78385,0.82611
0.5,0.010954799999999999,0.22371999999999997,-0.0226363266666667,0.0815028333333333,0.0317392953333333,0.09271950000000001,2.2822833333333303,-0.0389905,0.00268276666666667,0.00544010666666667,0.29799666666666697,4172.1,4067.9,3664.6,3527.2,2736.8,3845.6,3596.3,2862.5,2230.8,3408.4,2282.2,2843.2,1477.5,3639.3,3254.8,2261.5,0.53468,0.8378700000000001,0.6227600000000001,0.80607,0.53988,0.9463600000000001,0.9050600000000001,0.79004,0.53728,0.89212,0.7639100000000001,0.79806
0.6,-0.0233338333333333,0.4327133333333329,-0.00138413333333333,0.100232166666667,0.0284648333333333,0.1049545,2.87233333333333,-0.0678048333333333,0.10141599999999999,0.043276999999999996,0.44863500000000006,4137.5,4005.8,3599.4,3419.0,2701.1,3855.3,3591.0,2913.7,2239.4,3412.2,2171.7,2782.0,1500.7,3430.8,3104.6,2247.1,0.5412399999999999,0.8518100000000001,0.60336,0.8136800000000001,0.55558,0.8899,0.86454,0.7712399999999999,0.5484100000000001,0.87085,0.73395,0.79246
0.7,-0.057321500000000004,0.538768333333333,0.004525,0.0571821666666667,0.0113193666666667,0.0678661666666667,2.95615,-0.0887905,0.27165166666666696,0.0970928333333333,0.64376,4217.6,3977.5,3562.1,3539.4,2703.3,3770.8,3626.3,2907.4,2219.6,3257.5,1968.2,2936.1,1481.1,3358.1,3039.6,2328.2,0.5262600000000001,0.81899,0.5525399999999999,0.82955,0.54788,0.89054,0.8382,0.80077,0.5370699999999999,0.85477,0.6953699999999999,0.81516
0.8,-0.037057,0.60942,-0.010086,0.032307999999999996,0.036975,0.050127,2.7897,-0.09158200000000001,0.37371,0.12336,0.75332,4182.1,3839.3,3573.6,3411.8,2734.8,3871.5,3593.9,2860.7,2177.7,3146.2,1942.8,3006.1,1490.6,3336.0,3028.0,2305.7,0.52073,0.8194799999999999,0.54365,0.8811,0.5450699999999999,0.8616799999999999,0.8425299999999999,0.80599,0.5329,0.8405799999999999,0.69309,0.84355
0.9,-0.0457203333333333,0.678595,0.008157933333333329,0.0237584666666667,0.01436,0.0388274333333333,2.66155,-0.091285,0.46425,0.153408333333333,0.8506549999999999,4080.8,3914.9,3591.0,3454.9,2747.6,3807.9,3572.8,2847.2,2162.5,3069.1,1972.2,2971.4,1421.1,3106.5,3068.1,2290.9,0.52993,0.78395,0.5492199999999999,0.86006,0.51722,0.81579,0.85875,0.80462,0.52357,0.79987,0.70399,0.83234
