Stop,Start
4.5333,7.4667
12.133,12.717
12.817,13.817
24.867,26.017
31.483,32.15
33.867,34.8
37.433,37.933
38.15,40.383
41.633,42.3
98.633,99.283
129.42,131.43
189.2,190.05
203.3,203.8
210.4,214
254.45,255.57
276.98,277.68
287,287.72
294.63,295.18
