Start,Stop
0,10.8
11.3,40.25
41,46.4
47.6,56.167
57.05,78.283
78.867,83.517
84.283,95.633
96.25,97.9
98.95,107.12
108.25,112.35
113.22,123.95
124.48,128.85
129.65,135.47
136.07,143.23
144.13,151.87
152.73,156.27
156.8,186.15
186.67,190.68
191.32,232.07
232.95,241.03
241.9,260.92
261.47,301.37
