Stop,Start
4.45,5.6167
8.7,9.2
13.667,14.183
14.667,15.75
23.867,24.383
28.967,29.65
37,37.867
40.65,41.3
45.117,45.617
47.833,48.583
63.967,64.55
70.767,71.567
84.55,85.35
88.7,90.967
99.3,100.25
105.62,106.25
117.45,117.97
125.92,126.4
199.93,200.87
231.8,232.62
