,TIME,MOTION,FORVEL,ANGVEL,ABSANGVEL,G2,G3,G4,G5,G2_FROM_MOTION,G2_FROM_FORVEL,G2_FROM_ANGVEL,G2_FROM_ABSANGVEL,G3_FROM_MOTION,G3_FROM_FORVEL,G3_FROM_ANGVEL,G3_FROM_ABSANGVEL,G4_FROM_MOTION,G4_FROM_FORVEL,G4_FROM_ANGVEL,G4_FROM_ABSANGVEL,G5_FROM_MOTION,G5_FROM_FORVEL,G5_FROM_ANGVEL,G5_FROM_ABSANGVEL
4.9,4.9,0.30316590793172804,0.5946173166041703,0.15936372265666846,-0.4462899539321152,-0.08765019734662252,-0.10999257837086679,-0.04390788300604311,-1.5224083634007912,-0.3000035996862302,-0.43671177230212427,-0.07752337396308495,0.072285025570255,1.0113249993806654,1.314495956292446,0.9842861962673708,0.5647317729998007,0.7552499007319872,0.9415620898062839,0.6052613034678515,0.3460311820728091,0.035953040458410586,-0.15040730183295126,-0.09242583947250861,0.03844719269550977
5.0,5.0,0.8639608217132331,1.2535316991057113,-0.5019022365363114,0.34006718980586215,-0.24590121590093952,-0.013382691569509718,-0.1521667963781037,-1.7005581560452774,-0.26421048539982844,-0.36448514106486063,-0.11869148148272364,0.04486261443430022,1.0432136038748323,1.3722564624524367,1.015899033049382,0.5922987374080136,0.75833543728111,0.9391170470250162,0.6714085563494235,0.375134434426371,-0.08444857838883982,-0.22359953915917238,-0.13018841276828833,-0.04288357416671065
5.1,5.1,1.165615225712897,1.3462283629801686,-0.8966633820042241,0.8095050044904798,-0.4161985853387109,0.28302182739504467,-0.041681520294411266,-1.5635923235654383,-0.2534921303438167,-0.37252908286375275,-0.04692384815181515,0.13991835274930495,1.0747295609931353,1.4397824038888767,1.0095023363259679,0.5961632709783733,0.7914178520905253,1.0524745548884145,0.6279172470001328,0.3147632846294199,-0.13442612509700402,-0.18928978881406763,-0.17055966382926607,-0.104466653490395
5.2,5.2,1.1747728181033568,1.2583365515778795,-0.9194533134117575,0.8366060900952544,0.057899595935786356,0.14922744837626156,-0.24344974697387683,-1.601934785512303,-0.1797920659501469,-0.292365821677274,0.10482847466499667,0.23804936177188213,1.0500355753661696,1.5032259382000186,1.0368501678900486,0.5872544674692609,0.7466089918994475,1.048853673770309,0.5141717972263895,0.2450427766181705,-0.16149873461275535,-0.23029681761963633,-0.20038785996882072,-0.1268394908975015
5.3,5.3,1.171333428879953,1.3658566984830465,-0.8323811331960754,0.7330625309847811,-0.25621920040231155,0.11050414141925229,-0.39200071237956696,-1.8753174504231336,-0.09753443718515527,-0.15138523875576798,0.163370467368688,0.23692246970520123,1.0704410084554,1.5376638787259185,1.0688951433970966,0.6106540373276512,0.6464879768810559,0.9544300122841228,0.4197097069739162,0.20376836326952572,-0.20929302481306458,-0.260939155172855,-0.22799204004547147,-0.1420479023287269
5.4,5.4,0.9848705183592257,1.3653065770051482,-0.8432061523511372,0.7459353108781719,0.43757561812421836,0.1872433214884583,-0.5413643272224054,-1.9239098398969818,0.02275229390031814,-0.07123179437758234,0.3573802680220627,0.33112204366006215,1.0744585802689097,1.52091216798109,1.1212854335892624,0.6075868503175103,0.565447338294704,0.8659214081795551,0.2937039595450348,0.12812173334331955,-0.23695605027742667,-0.27760747548601095,-0.3311981093690424,-0.17489137698661536
5.5,5.5,0.29329000987016024,0.8382973002040689,-0.3415041401945441,0.14932670612172932,0.22791017105967168,0.4995143147864964,-0.5166064885687165,-1.7438432576293286,0.1098893098172129,0.0012570066569235882,0.3344127750045951,0.35261040830357787,1.0247538421922708,1.4710941824810182,1.1390135744521073,0.6025698316409396,0.511070124480126,0.7999665654358852,0.3517254836232518,0.14341776924091937,-0.2658854818467961,-0.2990528978824812,-0.2688635812235297,-0.15102018425804561
5.6,5.6,0.5695201465739251,1.4134393723281893,0.38469796986933247,-0.7142505113464833,0.46096782535415154,0.7074099621985049,-0.4331744733886036,-1.799453696478347,0.300938944754419,0.17003374215213798,0.46745928356950933,0.45494103562052296,1.0596841943589697,1.447886738824622,1.1530931613612314,0.6030890243941525,0.3718910240464039,0.6495394898845075,0.2600670137799841,0.06254209638172743,-0.367050022505372,-0.39421678737536353,-0.32887897311687925,-0.15619115510483547
5.7,5.7,0.9389057465040694,1.7068316196457352,0.33279324629410695,-0.6525270102200444,0.27154118012924083,0.6544256192345118,-0.09706328521348886,-1.95247247010866,0.38616155156215676,0.2360873966323528,0.487237818043518,0.43560042545083455,1.0736391234080438,1.3839867199794926,1.190807663125775,0.6308478568793041,0.25670065305654766,0.5331729784967588,0.2595481132256526,0.044577151851376666,-0.4204734704119158,-0.4690677658295256,-0.3535871257165509,-0.18740954506741925
5.8,5.8,0.7599542220328135,1.1314818534160633,-0.3653389550777986,0.17767033502407495,0.07957931471819801,0.6360650784303202,-0.07276789346693936,-1.9579061367951525,0.41662903509596233,0.25317491548573756,0.4939901319429753,0.454507782291606,1.0670077383692682,1.4014501853327992,1.1857616876466301,0.636295061093116,0.29663891018901123,0.5494513135675315,0.29937049987135156,0.038973110580045864,-0.33589041174544404,-0.3769899907588746,-0.3517726035721492,-0.21276112249185083
5.9,5.9,-0.1719212219268786,0.21013720293001253,-0.45500591103938387,0.2842995216582744,-0.18033708460381567,0.554275198671247,-0.13219682516235162,-1.9050348397581358,0.4480323676602766,0.28877340219176234,0.5044163426113252,0.4883258876088571,1.066242970030886,1.3590254027061242,1.1631633302686135,0.634938590088143,0.2403553995372378,0.45863050581849624,0.3134845808483646,0.026724928829934144,-0.30330624220924723,-0.39213242044017227,-0.3634421083347639,-0.23992862014526564
6.0,6.0,0.19349127765270524,0.4101483364105566,-0.11785921054316455,-0.11662496679784463,-0.40487630668802854,-0.049183678302166106,-0.2457311101156803,-1.8441797788500314,0.5246278088538162,0.3292177674697731,0.45277620119403456,0.46341412072859817,1.114889579717465,1.3360544561933383,1.145996126752763,0.639383513173102,0.25853325786558146,0.5128425983720838,0.38079579238517114,0.04651154877909768,-0.30690186606966713,-0.3482375275342191,-0.33082499252352954,-0.24689591008700598
6.1,6.1,0.46995443218255567,0.6377425396263574,-0.5629002275156124,0.4126041248974201,-0.2970595460280332,-0.08021403212805833,-0.28740299194148194,-1.891373366496527,0.5093747930710486,0.37232551131933417,0.4071809326684829,0.4399821342636999,1.1516162811264359,1.3624717792366712,1.089529924703876,0.6231638557788421,0.3762640320020983,0.5366602072456691,0.4146880434444676,0.0626334022464914,-0.21828167136957208,-0.3590472021462601,-0.3303148679279207,-0.2619080362807298
6.2,6.2,1.023157236875552,1.0961573205276738,-0.9078069418899481,0.8227565832251622,-0.6598116477634429,-0.38712144429969675,-0.35419863264215706,-1.8871848557696222,0.671267654114978,0.5100576517943977,0.45035122220167456,0.5132351641836601,1.0879077638686598,1.351802964528635,1.0230299664463118,0.5535698861617987,0.2265564819855828,0.40057453018304684,0.3902154190545681,0.0002938518271928519,-0.2875178425495439,-0.4437900852307527,-0.35399028665760324,-0.2675685174510318
6.3,6.3,1.116140737426979,0.9798823207056018,-1.1593603751950048,1.1218961904607405,-0.5082671933554397,0.0326036584521274,-0.6780834337070262,-2.035423196821574,0.7120214529243716,0.5558718380810884,0.4489974808486031,0.5419265938548892,1.1210179577686334,1.4035533182328468,0.9296296557894631,0.4875338389539343,0.19021376637744467,0.3624510440377643,0.3423010180220994,-0.04690975620921559,-0.27437132837202255,-0.4311223428558107,-0.3833859148233088,-0.2664909482932691
6.4,6.4,1.4888367080308373,1.5333843379555998,-1.3877468530651398,1.393486366712237,-0.19013898268813403,0.10261662500058494,-0.7579076151898261,-2.0820394830419,0.8176857354528273,0.6253467996667268,0.5052605839363223,0.5725727043007189,1.0560899498760798,1.3967293851004343,0.8867992202976022,0.43869832518289503,0.06811305074013776,0.32459240951011076,0.1971008735932923,-0.13237686892915426,-0.2988451239262479,-0.4173402901257689,-0.4571003072505126,-0.2764581248604424
6.5,6.5,1.272752497426575,1.931927528748086,-0.8616996005272702,0.7679271507475616,-0.3165595135798692,-0.30575814980291344,-0.8446064027758179,-1.9719409430048167,0.8466618448338911,0.7264271473544605,0.49634019292264414,0.5599534223234832,1.0301055264931671,1.3854688356219917,0.7950889754952473,0.383588025075558,0.009541209837879275,0.21620958324042416,0.06777605767932753,-0.21368227966446313,-0.2567237436890219,-0.4603442052272415,-0.44506986932319054,-0.2570850688765927
6.6,6.6,1.0137029924355088,1.7021136807940735,-0.5075403453054785,0.34677185537373306,0.05382774851221045,0.10715637201514822,-0.8968011915211369,-1.825928702214016,0.8805368715784756,0.7423296997807397,0.6182064814691044,0.5732040438421035,0.9738415465336636,1.3259472031764579,0.7753975535265561,0.34221455853529636,-0.05149816526314312,0.13777839110616827,-0.1156730442464844,-0.31141962251383054,-0.2708011219940499,-0.48963914985311596,-0.49352010644042005,-0.24383050672583442
6.7,6.7,0.9087393729801778,1.8163226976404816,-0.32180059570330494,0.1258958569267183,0.058787581517520095,0.3990529922608747,-0.9278686989938534,-1.598166777453183,0.7963597683445176,0.7404399968255534,0.6467213400356555,0.5927478056956397,0.9582553988944982,1.3042498756670624,0.7644471248491432,0.34289009213016286,-0.06635670729664833,0.10730748072050214,-0.2719653939047215,-0.43081202962616383,-0.25349870674393277,-0.5075844871597135,-0.5137777869511143,-0.24943919896033165
6.8,6.8,0.5755071389222803,1.419786296193636,-0.04100936756720363,-0.20801243681526427,0.09769318339374274,0.29640663619076457,-0.8459749245582737,-1.6465129007728567,0.7841035527852469,0.6898374953292971,0.689951211465722,0.6075277066384376,0.8715136354066035,1.2107884666133577,0.7481935160940497,0.31702213611632096,-0.20307071084804834,-0.00021799129408780517,-0.42003958062910324,-0.550427578796378,-0.3035661473718166,-0.560024128086522,-0.5388509406164095,-0.26555595314307506
6.9,6.9,-0.3562716804817133,0.24651516550159536,0.2819192179089081,-0.5920291801181401,0.12567471913303893,0.39484803749923864,-0.9487144065979077,-1.2341111590165639,0.7259334069021909,0.6463471031198539,0.7067003665962085,0.6183522204341316,0.7697926094787388,1.0979710435528984,0.7049083473569683,0.2812250204738586,-0.28221349437180804,-0.06506272343073055,-0.5506882837442447,-0.6519190216681873,-0.31979163131292326,-0.6010925558636776,-0.561837725472168,-0.27589218894726036
7.0,7.0,-0.9559714537890275,-0.9558392746910095,0.721357061363345,-0.7544060621475023,0.29043436500831615,0.397699271537946,-0.8329694532647995,-1.377412782388785,0.6884854621836995,0.5976016924643337,0.7381452661247054,0.6554466108145752,0.640742259633083,0.9758653394714278,0.6727142074059566,0.23955947968852423,-0.36705301651888905,-0.14519398753715923,-0.6729790726151302,-0.7529721374454342,-0.42095018100822285,-0.6711548123584427,-0.6027248136790799,-0.3385289491079978
7.1,7.1,-0.9502094979299228,-1.1371087344720485,0.9575438545737402,-0.4735399907649329,-0.19297361547790964,-0.010924936913369277,-1.0055605435949666,-1.2872640546357117,0.6962815322975988,0.5775238019951665,0.8215560166583725,0.7196392591201197,0.5506315192471973,0.8932087769822296,0.617844473376439,0.18636513369326954,-0.503200785755178,-0.23206997200081347,-0.7812493560527424,-0.8438825615526729,-0.5145373405771468,-0.7729487778077649,-0.6343892448519113,-0.39310503209231623
7.2,7.2,-1.1622086063512966,-1.2365152151679828,0.9415722804459852,-0.49253289556745494,-0.28389164116452487,-0.1809957098273784,-1.0193739621116387,-1.373659849888916,0.7275946710640833,0.581000011622785,0.891907270071914,0.7857630874743333,0.4071431566099237,0.7486033454072077,0.5592634934889935,0.11689145978790523,-0.6664085399414759,-0.3742198422961382,-0.9018758142922578,-0.936805663780644,-0.6001477065356239,-0.8676550521715645,-0.6761226971868697,-0.44499739056101156
7.3,7.3,-1.282253020290976,-1.33776462536141,0.6505591376647076,-0.8385967758660541,0.15666021578425135,0.19606962335927586,-0.9459998793925601,-1.4341576368180764,0.76800541874482,0.6784080706260524,0.8876317296098656,0.7675175285796199,0.27941897622144724,0.6071037009374728,0.5210375868294179,0.0639056700880395,-0.7824328738956914,-0.6090827123021981,-0.944174283969999,-0.9895935863843331,-0.6503268203864402,-0.9877616823489629,-0.6695800162772227,-0.46657385280940694
7.4,7.4,-1.2207918297337295,-1.2733528219258012,0.4940897124477675,-0.8443358076582422,-0.03718888652921552,0.5704583913036522,-1.1440918251851908,-1.7860078127681855,0.9163599929042452,0.8619131340926666,0.9123639096312907,0.8008800978974284,0.17672528216145605,0.4826984533870036,0.4403281594961372,-0.0005400513051914396,-1.0460572051983195,-0.8802246887471755,-1.0019512036015075,-1.0482792920992348,-0.7829785565152644,-1.096681066879523,-0.6724424884948741,-0.48381692765462214
7.5,7.5,-1.0756525842767113,-1.290709599136447,0.40738618126871035,-0.7412306346456045,0.28863982657086856,-0.14214173089389048,-1.1597883025281348,-1.3533651029440046,0.9919424847708878,0.9363001125238738,0.923125388242082,0.8439964412202094,0.04052873935042259,0.33758128547166044,0.32947349014103,-0.09002010120748442,-1.148841719340461,-1.0545532615596949,-1.0375342932805671,-1.1036778305359642,-0.7990228928284765,-1.078381416131913,-0.6414112682554192,-0.49878210744672763
7.6,7.6,-1.3097695676853731,-1.2129745143583253,0.5057405776971444,-0.858190658330969,0.27152730155435717,0.2464094054728521,-1.4057422433741682,-1.4783296135702448,1.0811986929498056,1.0495375639419755,1.0222085673544967,0.9020766536544265,-0.07377523689385589,0.17368674411039944,0.24853083457981093,-0.17816610929420526,-1.3157195103984922,-1.295417954469329,-1.1251320152295465,-1.1438757968037616,-0.8321901401162429,-1.1308281756691567,-0.6542854598196887,-0.4945745718324723
7.7,7.7,-1.3926582374729195,-1.18961723154145,0.598034741975473,-0.9010571720146121,0.3699759882013795,0.04069287374506332,-1.4291017976829974,-1.686024891545111,1.0996210778174444,1.114345737892941,0.962052465634071,0.8670544494668356,-0.20789835451134808,0.0704518980208671,0.147651430845116,-0.24781494435802784,-1.3703651502227152,-1.4061207813195773,-1.0830763143973976,-1.140120515420941,-0.7919150690214853,-1.1211742425744025,-0.571585301936578,-0.4750082221058661
7.8,7.8,-1.0421488176447535,-0.6527235230348165,0.731448139638314,-0.7424060621789189,0.6832472406784764,0.22285614912729315,-1.5804447495055727,-1.8066644143839548,1.1940058873979926,1.2261423249121233,0.9732266012514652,0.8843710498484944,-0.22635693059155057,0.02631077182021224,0.07113824937844837,-0.32623090168287244,-1.4656682678314599,-1.5362007316601265,-1.0850469688419746,-1.1504377337894998,-0.7877845707814095,-1.0795043690966228,-0.5282923502693957,-0.4610061943237921
7.9,7.9,-0.9988198429077203,-1.1392523107264145,0.8230793666875443,-0.6334410247716163,0.8039025078411393,-0.12138476421276287,-1.4579003086040117,-1.5978204663018214,1.3406780248071684,1.2395285797937676,0.943937372800081,0.9361288660599685,-0.3068763899815196,-0.0373955682823099,0.005532187392504482,-0.3758282881196528,-1.5943052068467192,-1.5654498212696848,-1.0230090608993623,-1.160320995432684,-0.7527013506384637,-0.9824025070954528,-0.4555783060133891,-0.4235499241153421
8.0,8.0,-1.086529235679575,-1.2260552502559894,0.776339593686516,-0.6890225255053082,0.6267228335264253,0.02640943181344431,-1.3998782704510706,-1.4990452004333288,1.4149953360181562,1.3439623055942351,0.9581421564167523,0.9787541577451835,-0.3378438740510628,-0.08267998146857866,-0.03393586371443417,-0.43287718869538905,-1.6291185543979334,-1.6588702072284967,-0.9935716495399204,-1.1339259418934062,-0.7063193942363062,-0.9403318689580147,-0.4238219511542585,-0.4075183303775834
8.1,8.1,-1.3093006264020157,-1.2970933203137143,0.5353637918832757,-0.8934176736822104,0.6477715533431797,-0.24176731044189068,-1.52887822410004,-1.420055054237,1.557469161725125,1.4702568758594625,0.9621508020822402,0.9630541198799057,-0.410832272466689,-0.16309317349065594,-0.07289769412367625,-0.46732516589393946,-1.7877713119986187,-1.807415381936324,-0.9659499311692802,-1.0907654241799913,-0.6587034215566907,-0.9069282974047287,-0.3709628252628196,-0.36674018414104165
8.2,8.2,-1.382959033494731,-1.2079924662729977,0.506516898545631,-0.859113835210942,0.603353342685237,-0.6675587148231329,-1.4565364230352176,-1.0353829913095831,1.5966197655959045,1.5128707886204298,1.0004445876259367,0.9694254378453455,-0.46822287919400557,-0.23494000982965418,-0.13467379530985102,-0.5379314641091555,-1.7917584153045403,-1.8414113225111455,-0.9597929653162259,-1.0655274870006453,-0.5709032936979269,-0.7985643070706663,-0.3179547979529593,-0.30342904042373126
