0,1057.4,1259.6,1364,1000.5,1065.5,1337.7,1367.5,971.82,896.57,1870.3,4400.7,1144,1037.8,2454.3,4635.8,908.09
0.10043,1173,1405.2,1509.9,1178.8,1190.9,1552,1493.7,1135.7,1070.6,2144.2,4986.2,1322.6,1173.2,2868.2,5040.1,1094.1
0.20086,1216.1,1519.8,1576.9,1236.5,1223.6,1586.4,1577.7,1196.1,1107.3,2320.9,4921,1270.3,1288.5,3147.2,4943.9,1109.5
0.30129,1158.1,1496.5,1577.8,1157.5,1241.3,1555.3,1625,1113.8,1135.3,2512.7,4722.8,1281.5,1251.6,3347.8,4850,1148.6
0.40172,1133.4,1464.2,1589.4,1091.3,1229.3,1507,1488.2,1134.7,1183.3,2490.1,4570.3,1207.7,1323.7,3471,4622,1107.3
0.50215,1144.7,1584.1,1513,1224,1244.6,1572.6,1578.6,1114.1,1174.3,2494.2,4295.4,1295.3,1342.2,3404.2,4513.7,990.63
0.60258,1160.8,1460.5,1527.3,1050.9,1332.6,1640.4,1545.2,1071.1,1230.8,2505.3,4107.8,1239.4,1372.8,3478.1,4414.5,1035.7
0.70301,1214.4,1558.8,1552.6,1131.8,1186.6,1565.1,1511.1,1146.8,1243.7,2644.8,3978.2,1252.3,1396,3433.7,4202.9,968.15
0.80344,1167.7,1481.8,1456.9,1158.8,1253.6,1557.7,1499.8,1122.4,1310.5,2760.6,3694,1195.1,1421.6,3570.8,3938.4,1074.2
0.9039,1143.1,1495.3,1533.6,1142.5,1229.7,1592,1584.5,1200.3,1294.4,2677.2,3726.2,1288.6,1455.3,3548.3,3778.6,979.6
1.0043,1185.6,1495.5,1572.6,1138.7,1255.4,1611,1481.8,1124.5,1280.3,2627.8,3470.4,1232.6,1482.7,3493.5,3671.4,980.5
1.1047,1154.2,1489.6,1497.2,1173.7,1242.3,1605.1,1508.6,1140.9,1282.7,2663.7,3532.3,1265.6,1449.8,3465.3,3519.2,992.31
1.2052,1181.9,1562.6,1538.6,1109.5,1294.8,1582.5,1547.6,1105.6,1297,2611.9,3441.9,1230.2,1479.2,3431.7,3415.2,1038.2
