T1,T2
8.7833,9.1666
9.7333,10.067
21.317,21.65
30.466,30.75
31.8,32.266
45.016,45.466
47.683,48.133
51.616,52.033
60.3,60.6
65.666,66.049
73.216,73.549
83.133,83.466
109.77,110.08
112.7,113.08
115.22,115.5
117.78,118.05
132.97,133.28
135.08,135.42
155.83,156.23
159.35,159.58
160.2,160.55
166.7,166.97
170.75,170.97
174.73,174.97
204.3,204.7
221.23,221.65
233.6,234.05
236.7,237.18
255.6,255.91
258.83,259.13
260.4,260.63
273.96,274.3
275.33,275.55
280.98,281.31
283.75,284.11
293.36,293.73
