0,0.76545,1.6113,2.151,1.0768
0.10008,0.83469,1.7176,2.0667,1.0509
0.20016,0.8783,1.7712,2.0227,1.0247
0.30025,0.90758,1.7713,2.005,1.0392
0.40033,0.94597,1.7749,1.9046,0.99802
0.50041,0.98457,1.7728,1.8916,1.0262
0.60049,1.0131,1.7965,1.8084,1.0265
0.70058,1.0617,1.7207,1.7394,1.0183
0.80066,1.0471,1.7255,1.7041,0.97356
0.9007,1.1006,1.6684,1.6303,0.98435
1.0008,1.1155,1.6159,1.5621,0.98055
1.1009,1.1542,1.6165,1.5002,0.96845
1.201,1.2038,1.6033,1.4722,0.9248
1.3011,1.2087,1.6241,1.3858,0.94063
1.4012,1.2171,1.5819,1.3287,0.902
1.5012,1.2378,1.5321,1.2427,0.93765
1.6013,1.2277,1.5208,1.2244,0.94643
1.7014,1.2794,1.449,1.1617,0.93699
1.8015,1.2781,1.3776,1.1229,0.91585
1.9016,1.2738,1.359,1.1353,0.92335
2.0016,1.2546,1.3009,1.1056,0.87501
2.1017,1.2295,1.2573,1.0954,0.8881
2.2018,1.189,1.2458,1.0898,0.87381
2.3019,1.1553,1.2505,1.0719,0.87892
2.402,1.1644,1.2264,1.0862,0.86238
2.5021,1.1467,1.237,1.0261,0.87783
2.6021,1.1424,1.2492,1.0375,0.89419
2.7022,1.1437,1.2722,1.0299,0.91108
2.8023,1.088,1.27,1.0948,0.94352
2.9024,1.0378,1.2877,1.1334,0.98705
3.0025,1.0138,1.3283,1.1122,0.99808
3.1026,1.0689,1.3224,1.0772,0.98541
3.2026,1.0888,1.2828,1.0644,0.981
3.3027,1.0654,1.2819,1.0136,0.98562
3.4028,1.0589,1.2667,1.0501,0.97487
3.5029,1.0731,1.2657,1.0851,0.95523
3.603,1.0442,1.2705,1.0601,0.92132
3.7031,1.026,1.2417,1.0603,0.9046
3.8031,1.0538,1.2356,1.0872,0.88473
3.9032,1.0157,1.2189,1.0883,0.8757
4.0033,0.97685,1.2158,1.1149,0.87749
4.1034,0.97693,1.2732,1.156,0.86934
4.2035,0.9645,1.2889,1.1291,0.86527
4.3035,0.96786,1.2407,1.1313,0.87451
4.4036,0.94103,1.2347,1.1371,0.88733
4.5037,1.012,1.2544,1.1238,0.85007
4.6038,1.0554,1.27,1.0578,0.86655
4.7039,0.99269,1.2648,1.0666,0.84983
4.804,0.97646,1.2718,1.0848,0.86431
4.904,0.93263,1.2815,1.1064,0.84959
5.0041,0.9226,1.2962,1.0968,0.85974
5.1042,0.92407,1.258,1.1147,0.82065
5.2043,0.90482,1.2718,1.1791,0.80679
5.3044,0.85574,1.2099,1.227,0.79462
5.4045,0.83609,1.1732,1.2755,0.80163
5.5045,0.75041,1.1635,1.4755,0.79351
5.6046,0.73303,1.137,1.6329,0.80358
5.7047,0.70807,1.1519,1.5906,0.7844
5.8048,0.69999,1.1692,1.5701,0.8171
5.9049,0.74974,1.1961,1.5616,0.80347
6.0049,0.79194,1.1945,1.5265,0.88146
6.105,0.81806,1.2548,1.4469,0.84676
6.2051,0.81838,1.2009,1.3878,0.90251
6.3052,0.8361,1.2313,1.2787,0.90045
6.4053,0.87586,1.2585,1.2968,0.87713
6.5054,0.87287,1.2751,1.2902,0.85265
6.6054,0.89183,1.2609,1.2508,0.86526
6.7055,0.88645,1.2226,1.2683,0.87029
6.8056,0.86683,1.2455,1.3113,0.8652
6.9057,0.8796,1.1969,1.2997,0.84842
7.0058,0.85143,1.2105,1.2736,0.85859
7.1059,0.85787,1.1916,1.2548,0.87959
7.2059,0.89651,1.1551,1.1999,0.90396
7.306,0.90219,1.2098,1.1903,0.92466
7.4061,0.8881,1.1947,1.1997,0.96517
7.5062,0.84074,1.1758,1.1865,0.99637
7.6063,0.79511,1.1437,1.2074,1.0027
7.7063,0.80809,1.1028,1.1792,1.0195
7.8064,0.80022,1.1368,1.1745,1.0419
7.9065,0.83181,1.1612,1.1652,1.012
8.0066,0.84104,1.1832,1.1399,1.0152
8.1067,0.84599,1.1864,1.1186,1.0223
8.2068,0.84701,1.21,1.1608,1.0461
8.3068,0.8275,1.2154,1.2854,1.0552
8.4069,0.81775,1.198,1.3036,1.0679
8.507,0.76846,1.1894,1.3856,1.0279
8.6071,0.74826,1.1595,1.4953,1.0399
8.7072,0.71166,1.1904,1.7277,1.0547
8.8073,0.67778,1.1376,1.7854,1.052
8.9073,0.6683,1.1524,1.8114,1.0483
9.0074,0.66828,1.1378,1.7203,1.0318
9.1075,0.64806,1.1517,1.6726,1.0073
9.2076,0.64589,1.1398,1.6969,0.97155
9.3077,0.6815,1.1716,1.6154,0.96604
9.4078,0.70882,1.2193,1.5461,0.94417
9.5078,0.69315,1.23,1.5236,0.98468
9.6079,0.71688,1.2462,1.5342,0.99902
9.708,0.73496,1.2306,1.4674,0.93549
9.8081,0.73268,1.2154,1.5613,0.90853
9.908,0.73849,1.1787,1.5972,0.97283
10.008,0.70239,1.2406,1.6039,1.0202
10.108,0.71595,1.2651,1.5586,1.0146
10.208,0.69702,1.2714,1.6401,1.0241
10.308,0.63907,1.2378,1.7639,1.0518
10.409,0.65231,1.2477,1.784,1.0231
10.509,0.59344,1.1637,1.8337,1.0381
10.609,0.59706,1.1877,1.8915,1.0383
10.709,0.63179,1.1364,1.8412,1.0751
10.809,0.61131,1.1499,1.7947,1.0647
10.909,0.64378,1.1761,1.8065,1.0784
11.009,0.64477,1.1928,1.8429,1.1033
11.109,0.64862,1.2512,1.804,1.1766
11.209,0.65762,1.258,1.781,1.1941
11.309,0.69668,1.3238,1.8093,1.2276
11.409,0.72258,1.3677,1.8545,1.198
11.509,0.7315,1.3771,1.8297,1.1859
11.61,0.75388,1.326,1.7581,1.1356
11.71,0.82279,1.3387,1.6859,1.1053
11.81,0.8759,1.3458,1.6765,1.1034
11.91,0.87294,1.377,1.5999,1.0721
12.01,0.92227,1.367,1.5618,1.0501
12.11,0.91505,1.3701,1.5176,1.0457
12.21,0.9734,1.3941,1.4803,1.0377
12.31,0.92892,1.3516,1.48,1.0175
12.41,0.95134,1.343,1.5361,0.99913
12.51,0.92098,1.3419,1.5419,1.002
