PREDICTORS,TRIAL_0,TRIAL_1,TRIAL_2,TRIAL_3,TRIAL_4,TRIAL_5,TRIAL_6,TRIAL_7,TRIAL_8,TRIAL_9,TRIAL_10,TRIAL_11,TRIAL_12,TRIAL_13,TRIAL_14,TRIAL_15,TRIAL_16,TRIAL_17,TRIAL_18,TRIAL_19,TRIAL_20,TRIAL_21,TRIAL_22,TRIAL_23,TRIAL_24,TRIAL_25,TRIAL_26,TRIAL_27,TRIAL_28,TRIAL_29,TRIAL_30,TRIAL_31,TRIAL_32,TRIAL_33,TRIAL_34,TRIAL_35,TRIAL_36,TRIAL_37,TRIAL_38,TRIAL_39,TRIAL_40,TRIAL_41,TRIAL_42,TRIAL_43,TRIAL_44,TRIAL_45,TRIAL_46,TRIAL_47,TRIAL_48,TRIAL_49
ForVel,0.11454385319257665,0.03193077389090804,0.12732850916122618,0.22722174092258784,0.0183916269852743,0.17069114140859387,0.1320352907699548,0.1604281960172541,0.23364986953994993,0.2195908383843229,0.2686962495112556,0.17401711442979628,0.06181052497328565,0.17706164902160815,0.1883144945791818,0.165992764624327,0.07758967136651163,0.12911470261642632,0.1919377329826448,0.1828618252031119,0.16783121836238865,0.15090011700989925,0.21548696874191064,0.2198957793270454,0.13483263365140752,0.20356250744741766,0.14607724685685164,0.19060261432349468,0.10336621839330495,0.20831130496440253,0.21649624915760246,0.20428473417204687,0.2494693993920667,0.24721062422255588,0.15187043508718967,-0.012926387034938314,0.12506991954472824,0.1914040261778612,0.20956171216174593,0.15723278165287435,0.1075605633330956,0.1412239722018349,0.1744175221464982,0.1914943267412028,0.1909022416970978,0.1339092031739577,0.22738110648263843,0.030770548469291503,0.16687688747659302,0.11236269401746835
AbsAngVel,0.2937513368580922,0.1612018496646913,0.15004803695716395,0.2857120170062094,0.21040084103384882,0.36281621889211746,0.27603048069484304,0.4097212685356776,0.1698470987754468,0.26153452109679853,0.36874622111041866,0.2891256327721222,0.287554898135797,0.2823841231595383,0.33937191953659696,0.358010704213921,0.2400601364407502,0.24601135049794565,0.2121076340551188,0.2357222491145322,0.18902299639133632,0.27658347022293395,0.22785609941994667,0.31355028016727016,0.32126444755560557,0.2985587823831282,0.2867822983453837,0.2350245746544114,0.2846252381351496,0.1741610508239536,0.2587253893453263,0.3239416511301293,0.31292390067724013,0.31436345914800057,0.14372017722001307,0.06286830582533864,0.13160181835800455,0.30657215489613854,0.3584025655105475,0.18302576992151343,0.26160421332805006,0.3223283256076134,0.2591883029375813,0.3012041944257374,0.28587946861496183,0.2731242562125472,0.28786246217415057,0.1816963825035058,0.3127709436973809,0.2581832398838385
Motion,0.26817953999791866,0.1796775063567124,0.21707049491730435,0.37597834511825834,0.1700511243724678,0.34584866799152236,0.28180796233030936,0.3556393356524202,0.3195195778370814,0.3393566871242453,0.41431595386702813,0.284907924946725,0.23831010019826215,0.306389254071494,0.35396717996399696,0.3587158934845761,0.24878467326151857,0.2556400760994316,0.3079188609587007,0.3139628989834389,0.2911106057825733,0.32328747598655927,0.33396364766408165,0.35362057516799217,0.30916871934154155,0.32821227093658756,0.27348717316711535,0.2755086968526783,0.27185842456134923,0.29113205419964716,0.3617539714382634,0.36156989282821717,0.3871919410190699,0.38747193572427974,0.27787328806415823,0.07933496064533252,0.21751170191696367,0.3348292671632384,0.3910455743280436,0.31766734453304224,0.28256288781922323,0.2964900477044553,0.3254493012969235,0.3496662677216841,0.34944154465631677,0.30413317919938715,0.35102825032788787,0.18191696150710635,0.34528318474340697,0.2393609536236081
ALL,0.3191095234078757,0.23297460629930034,0.24180426846393777,0.3972726727246363,0.23887096991873147,0.4058907484286905,0.3093433082752771,0.4235934461723738,0.3189110592089772,0.3577496793399906,0.45055105831676134,0.3301126409732468,0.3121735325140853,0.3251294368315826,0.4003798322794002,0.4099201370642578,0.3197501011797413,0.3123901265281987,0.35682765501298075,0.3577518363809681,0.294298686281396,0.3610588218314128,0.33685305517496433,0.39732949874308676,0.36065776749882306,0.34980160912420655,0.3234864598291344,0.33114192029368017,0.3338497458610748,0.2812565982337707,0.4056501158660136,0.41429766662737777,0.4235937546112969,0.4222587704380254,0.283708124878988,0.12406528153234675,0.20879980264116538,0.3661328158810725,0.44114070563799873,0.31636766093359336,0.34118770246877117,0.34147440097947357,0.35577687953668935,0.383367981417676,0.399033807062239,0.3305635337220846,0.3766896162416908,0.2582860702731705,0.39442284223466384,0.31003192227065934
