Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0158958460754799,0.000705737035822041,-0.00471218051363986,-0.00138456770641316,0.00185865665868658,0.0149587980340367,2.8000631879572,-0.00101452317702139,0.000781628365680684,0.000966016958400269,0.00292309597401342,989.2549,1659.2219,1527.4747,1184.6188,938.2653,1439.5167,1846.7163,1551.1211,832.1264,2155.208,2605.4546,1028.5372,929.1521,2025.6497,3465.4832,1231.6467,0.841164799891312,1.29892692472297,1.70572684444462,0.868243185065103,0.990287182100841,1.40717346314913,1.87656501434465,0.794036455309647,0.915725990996076,1.35305019393605,1.79114592939464,0.831139820187375
0.1,0.0082345905250444,-0.0111290799597033,0.000895482472767722,-0.00327767601899082,-0.00352086538585078,0.0137223232195738,2.80935094033534,-0.00309100460549887,0.000479045605695938,0.00138131401653663,0.0134778265860944,1053.9972,1672.6471,1577.7955,1299.0486,975.389,1489.0081,1976.3763,1634.0945,940.5049,2411.6272,2637.4539,1167.4939,1053.7277,2285.3918,3669.0491,1338.7711,0.892322009963594,1.44180275683974,1.67160693511929,0.898729962835878,1.08031534085375,1.53484175136455,1.85645269071482,0.81927397711699,0.986318675408673,1.48832225410215,1.76402981291705,0.859001969976434
0.2,-0.00139980539617778,-0.0176853114890211,0.000840251540417744,-0.00171960274538547,0.0001664509462716,0.00933891944797172,2.81262214351387,-0.00392184969264443,-0.00100480730027173,-0.000752681709769455,0.0353610334092875,1043.5668,1716.1633,1702.7827,1345.6465,1034.7825,1563.4631,2039.1047,1721.2737,1036.0393,2592.7258,2662.5444,1186.9324,1171.6287,2309.2095,3554.1333,1320.7919,0.992786757876927,1.51076870132347,1.5636430884575,0.882053644846548,1.13224634162251,1.47698369088468,1.74298715509802,0.767334038741195,1.06251654974972,1.49387619610407,1.65331512177776,0.824693841793871
0.3,-0.00195843749893333,-0.0190257316356789,0.000541247376804843,0.000547318783712956,-0.00121543223651084,0.0117917444950134,2.81293258792976,-0.00368754166400552,-0.00234590404690535,-0.00260061368448931,0.0584171093595004,1077.2507,1747.8629,1645.6504,1483.8389,1075.4889,1551.149,2026.345,1668.1858,1015.4052,2602.6255,2581.636,1190.5408,1191.5518,2502.3933,3420.1455,1337.7811,0.94258950121824,1.48903297850192,1.56876332907646,0.802338313141676,1.10791640899316,1.61325140266989,1.6878396817916,0.801937709816257,1.0252529551057,1.55114219058591,1.62830150543403,0.802138011478966
0.4,-0.0105117293668889,0.0490526714218756,0.0139710028094416,0.032812513303383,0.0153700660913294,0.047739951430737,2.71716448020989,-0.00146025574323053,0.00212472801779667,-0.000205499922953762,0.0893085513007952,1072.3926,1707.1694,1688.0625,1403.3588,1056.5208,1548.4913,2025.593,1723.8939,1112.1362,2698.7334,2401.0874,1179.0294,1231.1167,2450.4685,3270.9402,1307.5986,1.03706068094838,1.58082343790839,1.42239247658188,0.840148221538212,1.16525552549462,1.58248774145518,1.61480623205155,0.758514546631901,1.1011581032215,1.58165558968179,1.51859935431672,0.799331384085057
0.5,-0.0498886932895779,0.317901012222853,0.0438311247539866,0.0624854906092684,0.0350791416385526,0.0896284678194838,2.39343121676899,0.0206161559544825,0.0476238167408331,0.0256992274520925,0.167707680513273,1033.4684,1747.3051,1655.4314,1408.9827,1071.7993,1551.8269,1977.8368,1650.7571,1122.8497,2727.7888,2211.8459,1211.4315,1236.9081,2520.5798,3099.9038,1337.505,1.0864867276058,1.56114052434231,1.33611450163383,0.859791607093543,1.15404824392029,1.62426608276993,1.5673203168229,0.810237314744853,1.12026748576305,1.59270330355612,1.45171740922837,0.835014460919198
0.6,-0.0563269832193556,0.733050843077493,0.0590625369360012,0.0642355797325127,0.0406623065802993,0.0981646530196528,2.01456603683499,0.0899013798478113,0.148357145809667,0.0859184639565115,0.319077292362538,1089.0773,1694.3127,1631.6648,1334.5789,977.496,1506.3571,2016.4319,1682.0713,1157.6918,2582.1309,2205.8652,1120.9948,1245.5208,2432.2295,2934.0178,1313.7993,1.06300241498009,1.52399902332078,1.3519107601022,0.839961429032034,1.27419529082472,1.61464336710067,1.45505424705888,0.781060410459414,1.16859885290241,1.56932119521073,1.40348250358054,0.810510919745724
0.7,0.0161365260736444,1.13354111071693,0.0566249433135276,0.0566746369771157,0.0255446760712446,0.0869345928122123,1.64390132047151,0.204039075499349,0.282455679214857,0.164030971409952,0.520064591855443,1070.2655,1767.299,1647.7906,1410.9272,1033.1194,1571.9906,2008.7819,1688.8159,1107.5127,2483.5332,2093.7722,1092.9532,1248.0627,2538.5986,2765.4719,1323.0341,1.0348018318819,1.40527052864286,1.27065429308797,0.774634722471861,1.20805271878546,1.61489426209037,1.37669096879059,0.78340931063001,1.12142727533368,1.51008239536662,1.32367263093928,0.779022016550936
0.8,0.132135967537644,1.4533383320626,0.0590884429293064,0.0350947789328394,0.0125293598266941,0.0724834111396572,1.3762917559878,0.335537550318171,0.420318246068615,0.233195047722775,0.727082733425988,1031.9845,1697.5747,1661.4498,1359.156,1010.3121,1582.1718,2055.0356,1728.3093,1102.5618,2562.2065,1975.5084,1191.8873,1215.0098,2477.4241,2705.2551,1388.9751,1.06838988376279,1.50933358043095,1.18902683668204,0.876931934229772,1.20260838210292,1.56583760372925,1.31640303457517,0.803661184951097,1.13549913293285,1.5375855920801,1.2527149356286,0.840296559590434
0.9,0.283109733738789,1.78380258842645,0.0596367133699712,0.0169387196550033,0.00694111775083354,0.0699141093122762,1.21972164222653,0.471731685408504,0.530832262796146,0.281039916727762,0.914178864305875,1059.4304,1813.9939,1669.5798,1367.2201,1016.0433,1630.7786,2080.1909,1706.1343,1151.9255,2405.7041,2102.5164,1205.0745,1261.572,2413.1746,2741.5703,1429.646,1.0873064431604,1.32619194584943,1.2593087194754,0.881404903277826,1.24165180755584,1.47976837567037,1.31794168506362,0.837944586191134,1.16447912535812,1.4029801607599,1.28862520226951,0.85967474473448
