T1,T2
0,26.35
26.934,43.867
44.734,57.901
61.751,66.617
67.401,77.467
78.117,86.384
87.151,95.401
96.001,106.95
107.48,120.7
121.42,139.92
143.62,163.33
163.98,170.85
174.97,191.22
191.77,203.62
208.87,220.94
221.55,239.44
239.97,264
270.05,279.35
280.04,291.25
292.3,299.35
