0,989.25,1659.2,1527.5,1184.6,938.27,1439.5,1846.7,1551.1,832.13,2155.2,2605.5,1028.5,929.15,2025.6,3465.5,1231.6
0.1,1054,1672.6,1577.8,1299,975.39,1489,1976.4,1634.1,940.5,2411.6,2637.5,1167.5,1053.7,2285.4,3669,1338.8
0.2,1043.6,1716.2,1702.8,1345.6,1034.8,1563.5,2039.1,1721.3,1036,2592.7,2662.5,1186.9,1171.6,2309.2,3554.1,1320.8
0.3,1077.3,1747.9,1645.7,1483.8,1075.5,1551.1,2026.3,1668.2,1015.4,2602.6,2581.6,1190.5,1191.6,2502.4,3420.1,1337.8
0.4,1072.4,1707.2,1688.1,1403.4,1056.5,1548.5,2025.6,1723.9,1112.1,2698.7,2401.1,1179,1231.1,2450.5,3270.9,1307.6
0.5,1033.5,1747.3,1655.4,1409,1071.8,1551.8,1977.8,1650.8,1122.8,2727.8,2211.8,1211.4,1236.9,2520.6,3099.9,1337.5
0.6,1089.1,1694.3,1631.7,1334.6,977.5,1506.4,2016.4,1682.1,1157.7,2582.1,2205.9,1121,1245.5,2432.2,2934,1313.8
0.7,1070.3,1767.3,1647.8,1410.9,1033.1,1572,2008.8,1688.8,1107.5,2483.5,2093.8,1093,1248.1,2538.6,2765.5,1323
0.80001,1032,1697.6,1661.4,1359.2,1010.3,1582.2,2055,1728.3,1102.6,2562.2,1975.5,1191.9,1215,2477.4,2705.3,1389
0.9,1059.4,1814,1669.6,1367.2,1016,1630.8,2080.2,1706.1,1151.9,2405.7,2102.5,1205.1,1261.6,2413.2,2741.6,1429.6
1,1062.6,1641.4,1717.1,1463.9,1069,1557.7,2057,1737.6,1074.7,2357.6,2151.3,1149.3,1236.8,2287.4,2739.4,1432.3
1.1,1059.6,1694.2,1706.5,1514.2,1045.4,1592.9,2007.2,1702.1,1082.9,2196.3,2096.6,1185.9,1230.2,2186,2827.6,1377.5
1.2,1057.4,1750.8,1615.4,1334.1,1024.8,1562.4,2038.2,1691.6,1039.3,2232,2030.6,1126.9,1209.2,2195.5,2733.2,1395.8
1.3,1032.9,1760.6,1621.6,1316.5,1070.5,1499.9,1969,1652.9,1016.7,2254.1,2027.2,1131,1155.2,2129,2678.2,1437.5
1.4,1030.6,1731.6,1564,1332,986.55,1556.2,1968.8,1676.8,1056.7,2116.9,2000.7,1111.5,1149.1,2007.2,2761.6,1492.6
1.5,1084.2,1691.8,1580.6,1347.6,1051.4,1524.8,1898.4,1631,1057.5,2118.7,1963.1,1154.2,1188.2,2030.2,2643.6,1513.4
1.6,1016.6,1690.6,1553.9,1323.3,1022.9,1499.7,1915.6,1639.1,1043,2086,1953.6,1099.8,1123.8,1946.1,2783,1519.9
1.7,999.22,1744,1572.1,1289.3,1018.3,1466,1961,1695,1012.3,2118.5,2022.8,1084.5,1077.1,1975.9,2766.6,1527.3
1.8,1028.7,1672.5,1643.8,1322.6,1030.6,1556.3,1904.2,1691.4,968.35,2008.7,2089.6,1134.8,1128.8,1927.1,2815.5,1491.2
1.9,1064.1,1710.8,1587.1,1351.6,1043.4,1516.4,1969.7,1680.2,960.71,1939.5,2071.9,1156.4,1103.2,1868.8,2793.9,1515.7
2,1054.8,1695.6,1616.1,1299.7,971.51,1523.4,1919.3,1603.3,1028.3,2002.9,2068.7,1195.4,1144,1979.8,2675.8,1487.7
