Start,Stop
0,6.1667
7.85,8.8833
9.4,11.117
13.117,16.517
17.533,21.7
22.267,39.033
39.633,47.033
47.983,53.25
53.85,76.933
78.317,111.42
113.38,129.37
129.9,136.43
138.3,154.8
155.6,167.83
168.37,173.12
173.87,184.17
186.08,196.15
196.77,205.8
206.77,209.93
211.1,223.03
223.55,230.47
233.23,236.72
237.27,238.58
240.05,255.63
256.62,266.15
267.6,278.62
279.83,300
