Start,Stop
0,20.667
21.583,25.867
26.35,27.617
28.183,32.683
33.35,43.917
45.133,53.517
56.5,67.717
68.333,93.167
94.75,100.55
101.23,108.82
109.98,113.33
114.07,118.42
121.28,134.82
135.88,144.52
145.25,155.23
156.15,159.68
162.62,172.02
173.08,181.53
182.15,184.28
184.77,191.25
193.2,207.48
208.1,212.97
219.2,235.37
236,237.97
238.47,251.8
254.25,268.78
269.3,271.93
272.62,277.45
278.12,285.28
286.17,297.42
