Start,Stop
0,44.183
44.667,45.433
46.567,84.517
85.317,93.3
93.95,94.8
95.283,111.6
112.13,129.18
129.78,156.87
158.83,164.42
165.08,168.97
169.47,172.22
174.37,187.33
188.02,194.23
194.82,235.07
236.4,269.87
270.52,278.87
279.65,286.57
287.63,300.42
