Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.014163321801564,0.00304550457020397,-0.00264023012342382,0.0145952540808494,0.0065623813653201,0.0182638160803603,1.65936567100036,-0.000721560702996479,0.00209049545382439,0.0012431939131048,0.00289429995772418,1242.0161,1204.7849,1012.9246,541.3826,985.2474,957.3115,864.0849,649.0295,1041.8931,1426.9419,671.1364,317.4653,869.3051,1114.036,653.6648,358.8463,0.838872459060716,1.18439557135884,0.662572910165278,0.586397309407432,0.882321638199705,1.16371316964227,0.756482146603881,0.55289674814473,0.86059704863021,1.17405437050056,0.709527528384579,0.569647028776081
0.1,0.0216599816286856,-0.00338800026311892,-0.0025825852822533,0.00412890614250397,0.00341921100594759,0.0122796715983642,1.63890844093332,-0.002451604499089,0.00981049952547263,0.00464766395071173,0.0143169496317575,1333.0723,1276.7849,1127.2092,636.9572,1138.8672,1090.4918,964.5145,691.722,1230.8356,1499.2372,798.9003,362.2969,995.535,1123.6863,731.405,431.3321,0.923307460518083,1.17422848594152,0.708741820063215,0.568793162240728,0.874144939813878,1.03043993544931,0.758314157018894,0.623562789675621,0.898726200165981,1.10233421069542,0.733527988541054,0.596177975958175
0.2,0.02292777612859,-0.0155521766206445,-0.00469768128613181,-0.00745967021293087,0.000100116732507812,0.0163032868215935,1.67529810751336,-0.00582340485115054,0.0158662385516111,0.00877187828238379,0.0373356180784341,1372.1249,1301.3453,1189.0577,622.3028,1170.3536,1052.8972,965.3314,766.7811,1234.7214,1650.8174,752.4125,378.093,1027.1328,1164.3071,737.3057,479.5855,0.899860792556129,1.26854678769732,0.632780478188737,0.607570783869203,0.877626043957997,1.10581270422222,0.763785058685546,0.625452948696831,0.888743418257063,1.18717974595977,0.698282768437141,0.616511866283017
0.3,0.00850277827752001,-0.0321518681907311,-0.00189003504659096,-0.0125627601707354,-0.00532699319686291,0.0233068664615975,1.73653105364883,-0.0107864718256976,0.00830464190538002,0.00980364257364352,0.0703047894912737,1340.9862,1266.3558,1164.7194,666.3442,1136.6554,1004.3246,946.0723,770.4059,1268.6205,1604.6442,721.0367,414.0635,1099.8879,1232.8087,728.7629,403.6298,0.946035462557333,1.2671353501125,0.619064729238648,0.621395819157727,0.967652905181289,1.22750025240843,0.770303601532356,0.523918365630377,0.956844183869311,1.24731780126047,0.694684165385502,0.572657092394052
0.4,-0.0499556443861333,-0.0560517636130123,-0.0038756103079109,-0.0385627329991541,-0.0120702090919211,0.0455771012582697,1.91413642009866,-0.0152169993557493,-0.0182595780327064,0.00239292305831705,0.121034737316813,1398.1135,1321.129,1157.6643,700.3102,1134.7189,1054.1017,987.7943,767.3567,1309.2744,1586.9314,733.6249,351.065,1110.3005,1153.4076,709.5723,439.5449,0.936457876989243,1.20119337324364,0.633711258090968,0.501299281375596,0.978480661598216,1.09420903125382,0.718340144299274,0.57280388638035,0.95746926929373,1.14770120224873,0.676025701195121,0.537051583877973
0.5,-0.106182829697729,-0.0974551847738334,-0.00293695704464594,-0.0225926052520391,-0.0083682922662425,0.0337727239197828,2.11804246468294,-0.0195832585093851,-0.0781922417205903,-0.0176888151192092,0.201186733286557,1364.2115,1355.1256,1168.6151,743.4417,1146.0868,954.988,954.9623,704.5474,1276.6449,1543.8523,733.8072,359.1064,1159.5576,1068.0765,670.2642,441.2017,0.935811565875233,1.13926878807396,0.627928904906329,0.483032361515368,1.01175373453389,1.1184187654714,0.701875037370585,0.626220038566603,0.973782650204563,1.12884377677268,0.664901971138457,0.554626200040986
0.6,-0.12885052928533,-0.148523315905268,-0.00712521550870649,-0.0113239616864311,-0.0081027579911997,0.0242938403942742,2.20836361042174,-0.0255360963763175,-0.141222754494173,-0.0401408299971014,0.285596236984634,1320.8033,1340.9396,1172.4984,671.5288,1147.8413,1109.3585,961.7798,774.3321,1327.2821,1524.7012,704.8695,363.8685,1077.184,1079.8131,654.1176,454.2485,1.0049051967087,1.13703943115708,0.601168837415898,0.541850922849474,0.938443319647063,0.973367130643521,0.680111601428934,0.586632660585813,0.971674258177881,1.0552032809003,0.640640219422416,0.564241791717644
0.7,-0.128052043770492,-0.254876800899037,-0.0157249970950788,-0.0316830683069044,-0.0179612392434171,0.0478429407088378,2.35528556983464,-0.0388671892302781,-0.193781486548593,-0.0635638281654683,0.361826357932894,1376.2559,1265.3733,1156.0957,667.0886,1085.3239,1025.2295,970.91,731.4932,1336.8411,1492.4686,734.5593,393.127,1179.2863,1041.588,650.6918,408.4526,0.971360849388548,1.17946901519101,0.635379320241395,0.589317520940996,1.08657544535783,1.01595593962132,0.670187556004161,0.558381950782318,1.02896814737319,1.09771247740617,0.652783438122778,0.573849735861657
0.8,-0.13004743627485,-0.371507092426146,-0.00674640972770623,-0.0123983493964998,-0.0159412361588291,0.0372733100730042,2.49233151161227,-0.062976886340646,-0.252013819418152,-0.0918296637897141,0.44894645659765,1370.4764,1388.8291,1148.804,646.6662,1144.241,1005.9476,947.3101,727.6285,1348.3192,1489.2651,690.4479,386.743,1177.7784,1049.5662,644.744,457.6826,0.98383248336126,1.07231703310364,0.60101453337558,0.59805661715426,1.02930973457515,1.04336070785397,0.680605009911749,0.629005873189409,1.0065711089682,1.0578388704788,0.640809771643665,0.613531245171834
0.9,-0.165628003210436,-0.415885931968788,0.0041510372106853,-0.0144341775317298,-0.00827410315916029,0.0268470088347072,2.53885557295812,-0.0830529169224088,-0.293492562497749,-0.121604994658491,0.529320490407688,1373.3497,1256.8651,1198.922,652.8818,1070.2441,1014.5475,946.1201,753.6052,1397.2625,1365.1732,693.1187,427.7976,1188.8912,906.4754,629.8937,442.9471,1.01741202550232,1.08617320983771,0.578118259569847,0.655245099495805,1.11085984963617,0.893477535551564,0.665765054563369,0.587770758482027,1.06413593756924,0.989825372694639,0.621941657066608,0.621507928988916
