T1,T2
0,13.3
17.617,23.417
24.217,32.817
43.017,47.25
53.433,57.817
59.5,69.283
69.933,84.583
88.45,95.667
96.15,100.85
109.4,122.55
135.33,146.93
150.33,154.53
155.3,160.33
161.12,165.8
169.05,177.13
182.33,192.98
196.12,204.2
208.32,222.32
232.13,239.37
247.4,261.52
270.82,281.13
281.62,286.68
289.22,297.57
