0,0.97946,1.6763,1.3066,0.58357,0.93026,1.3148,1.1855,0.7151
0.10027,0.93675,1.6183,1.2615,0.56837,0.96104,1.2964,1.1829,0.67027
0.20055,0.94543,1.6059,1.3228,0.55525,0.91858,1.332,1.2072,0.67217
0.30082,0.90572,1.5861,1.3058,0.52546,0.90401,1.339,1.278,0.72298
0.4011,0.89443,1.6097,1.2612,0.54996,0.89672,1.3431,1.2928,0.65325
0.50137,0.94055,1.6323,1.2703,0.57186,0.89717,1.3399,1.2859,0.66271
0.60165,0.899,1.6121,1.2479,0.57208,0.81272,1.2722,1.259,0.69389
0.70192,0.92976,1.5302,1.2314,0.56879,0.98789,1.3223,1.1574,0.66451
0.8022,0.91137,1.6055,1.2547,0.57011,0.86113,1.3641,1.1991,0.66407
0.90247,0.89792,1.4937,1.2173,0.53764,0.86177,1.2812,1.114,0.63067
1.0027,0.91466,1.5532,1.2408,0.52173,0.90322,1.2053,1.1321,0.6887
1.103,0.97872,1.5943,1.1404,0.51544,0.88195,1.3527,1.1447,0.62265
1.2033,1.0266,1.6122,1.1839,0.51394,0.87902,1.2967,1.0731,0.64168
1.3036,0.97959,1.4763,1.1443,0.50856,0.93277,1.2143,1.0115,0.6271
1.4038,0.98032,1.5009,1.0424,0.48711,0.93077,1.2134,0.94215,0.58423
1.5041,0.97113,1.4485,1.0779,0.50833,0.99195,1.265,0.99319,0.60835
1.6044,0.96848,1.378,1.0067,0.46195,0.89973,1.1684,0.94518,0.54158
1.7047,0.91925,1.3439,1.0232,0.46261,0.91007,1.1189,0.96901,0.56587
1.8049,0.92162,1.3116,1.0772,0.48165,0.92515,1.0638,0.9096,0.57969
1.9052,0.90665,1.3502,1.0708,0.48416,0.86609,1.0639,0.99119,0.58691
2.0055,0.91743,1.266,1.0609,0.46834,0.85055,1.1154,0.98051,0.56447
2.1058,0.83014,1.3168,1.1186,0.4763,0.79679,1.1831,0.9386,0.54895
2.206,0.85552,1.3437,1.1508,0.49432,0.75732,1.1257,1.0485,0.56843
2.3063,0.87925,1.3817,1.2224,0.50884,0.77778,1.1644,1.0562,0.58993
2.4066,0.84181,1.3491,1.2364,0.50334,0.75095,1.1684,1.1089,0.56865
2.5069,0.81082,1.4187,1.1964,0.4813,0.77152,1.0732,1.0861,0.56568
2.6071,0.80022,1.3398,1.1971,0.4908,0.72428,1.1589,1.1391,0.59565
2.7074,0.73299,1.2932,1.1765,0.4764,0.72074,1.1418,1.1362,0.59553
2.8077,0.76048,1.2627,1.1785,0.44205,0.72934,1.0118,1.1355,0.54204
