G2_RSP,Fly,For_Vel_Pre,G2_Pre,G4_Pre,Motion_Post,Mvmt_Ctr,T_Init
-0.2845977954743847,20160119.Fly1,0.00024521812571690917,1.9043611968701932,1.1150503176694093,0.07953955914362347,4,226.72
-0.281000433207501,20160614.Fly2,0.0010464083212009243,0.8507501586863271,1.177228551389933,0.05311718828245245,1,130.87
-0.27779430316519144,20151230.Fly1,0.0001162630774471638,0.8762685083743795,0.573537668051024,0.05381311946218405,4,65.783
-0.2771057636363819,20180303.1,0.0003338014221612765,1.0432835335472617,1.2789525254069505,0.04399051413805365,1,80.635
-0.2767708994968454,20151230.Fly1,0.00013286299050832803,0.7181853161216105,0.6608027182361278,0.053929904018151245,3,59.15
-0.2758918659652828,20151230.Fly1,-7.2750660452554e-05,0.897616902616053,1.2081080131332569,0.05332355921976617,11,161.62
-0.27512829349736656,20160614.Fly2,-0.0005672572236108897,0.8525518169215376,1.3524982728649895,0.04485031878850185,2,151.27
-0.2715156074534598,20160119.Fly1,-1.4075187236421148e-06,2.046566597016656,0.8567337832035766,0.08042429951247831,0,34.633
-0.2646854790400465,20160525.Fly4,0.0004155028255995955,2.272290291899968,1.2689106511291748,0.04361097956288488,11,273.77
-0.2635480886771936,20151230.Fly1,6.684511075450056e-05,0.7634419876015939,0.7179490245101829,0.05580106302784611,7,96.28299999999999
-0.26281782984177726,20180303.1,0.00033852507157825954,0.9386017675319038,1.443910138713581,0.045599032645585416,2,285.7
-0.2622219886467665,20160205.Fly8,6.646941045102743e-05,1.1504186427390413,1.2072650291300921,0.03600954668322312,13,199.18
-0.25882541872131976,20151230.Fly1,6.810757810058276e-05,0.6570976809492177,0.7280070335198199,0.04933093696600696,11,168.9
-0.2523962433669217,20180305.1,0.0002770417634471295,1.0713106053903247,1.1687405880626005,0.03957310846922373,0,289.17
-0.24874755282698588,20160119.Fly1,0.0009562414618960247,1.8492157842800396,0.9867193568046699,0.07812211473500512,1,87.26700000000001
-0.24185201391655625,20151230.Fly1,7.342578810514244e-06,0.6193327278962687,0.785220127060121,0.05108047062546399,6,88.583
-0.23385871620777307,20160210.Fly2,-0.0002621611224309664,1.0966717058296684,0.7392955605412773,0.050636804577557634,12,213.87
-0.231366952363044,20151230.Fly1,0.00015832977807737062,0.8189759795606111,0.7432468414795812,0.049815633439773396,12,178.27
-0.2303597662817789,20160614.Fly2,0.0008383335367204686,0.7050833035974712,1.1036881805590488,0.04732537931811578,0,51.117
-0.22905691521824334,20160118.Fly4,-8.831098458263664e-05,1.0267582862877678,0.8274810521817562,0.07917007144910962,4,145.85
-0.22901659154347023,20160118.Fly4,-1.702983922154213e-05,1.108888943709911,0.8764294012099552,0.06924775193720584,5,179.4
-0.2255955924836944,20151230.Fly1,1.096387632351137e-05,1.1815941776988579,1.1407231003243303,0.050631140465438464,18,246.83
-0.22461201855481555,20151230.Fly1,2.741601029812853e-05,1.005199845511253,1.0490813854353302,0.05416064000350179,7,116.97
-0.2243707952367831,20160210.Fly1,0.0001787013719372319,1.5870465252226018,1.4028099786558663,0.05590725637182568,9,222.43
-0.2238789355595101,20151230.Fly1,-4.280784143951809e-05,0.8639549605180884,1.182283641850055,0.054160011064794476,3,69.8
-0.21776750499111014,20160119.Fly1,0.0002454836644478872,1.5487841731532597,0.836438176251557,0.05915958487003126,2,189.65
-0.21493316278831767,20160201.Fly2,0.0009069894891525496,0.7391470147852035,1.1154496748008396,0.057296402338565186,4,134.37
-0.21441707322078923,20160118.Fly4,0.00011425595041935801,1.0653043170973302,0.6932132959222697,0.055928901499669115,21,253.48
-0.2125079457717725,20160210.Fly2,-0.001097542737909215,1.5749910597707486,0.6282355774410207,0.06250519542624164,1,152.87
-0.21112268791629973,20160118.Fly4,0.00014329563385359541,1.1598222267014848,0.7645330904376432,0.061474617521628104,23,252.23
-0.21091948715211278,20160118.Fly1,0.00288290545035964,0.6755356365730546,0.6227267146827024,0.0552624698653334,3,62.133
-0.21063395399773494,20160525.Fly4,0.00032317647580745127,1.5589097656308613,0.7452668089656436,0.04209098788367113,7,103.67
-0.20964794006860968,20160118.Fly4,3.288103437552204e-05,0.9294657905135459,0.7040197034559416,0.057078729239096584,17,192.32
-0.20870939849146586,20151230.Fly1,0.001896665577366267,0.8948781287946499,1.3333693797883963,0.04158912230323544,2,141.22
-0.20665224444319516,20160118.Fly4,0.00025130326453928894,1.239128875688642,0.9435395814540021,0.0844069895916447,1,84.8
-0.20424842530099174,20160201.Fly2,0.0005068117971946979,0.7284975843130874,1.1910885093395824,0.06892816489365275,5,206.52
-0.20231830677053803,20151230.Fly1,3.2003871500236396e-05,0.7091408551308321,0.6407665559201684,0.04614794848724665,0,16.117
-0.20198745946825647,20180420.Fly7,-0.0005530611479107654,0.716522293119555,0.7209600029713478,0.0355684608535692,1,36.383
-0.19939734809829346,20160118.Fly4,0.0010536959992783815,1.1678609972214393,0.7985132094417984,0.0685574521179219,3,81.95
-0.19651444610077456,20160118.Fly4,0.0010167087570476774,0.8880933038515748,0.6906172458970595,0.05547188670250049,5,64.1
-0.19592034458211036,20160119.Fly1,0.0005526020098257087,1.6650778346573294,0.8292195928330968,0.0692800725322315,1,125.78
-0.19589158775849075,20160524.Fly1,-6.46729357117618e-05,0.9705910673635406,0.7384493194791943,0.056140874448183734,0,95.93299999999999
-0.1954928089655511,20151230.Fly1,0.0007821967251457915,0.8546177446554409,1.186242430650329,0.05050200533560327,5,200.58
-0.19364912030978995,20160524.Fly1,0.00010950559738055075,0.9543741201106946,0.9036081035218334,0.0611309439615489,6,251.1
-0.19309342521846673,20160210.Fly2,0.003957814259972327,1.189279496927802,0.6963500197749306,0.04429670177893867,3,61.7
-0.18806429150403195,20160118.Fly4,0.000536429689462946,1.1413326773076755,0.8329949642660711,0.06377755227646179,4,102.12
-0.18741355771038676,20151230.Fly1,0.00040632036771308356,1.1317221608444392,0.9485411661506337,0.05681692075800493,15,204.47
-0.18651922449534653,20160525.Fly4,9.168646147851549e-05,1.4552944860269084,0.6763940610779142,0.037898179988794065,4,65.45
-0.18215474746223098,20180305.4,-0.0003021980069173096,1.2336536447736095,0.9266044084265468,0.0480801421611278,0,70.499
-0.17684918948070263,20160118.Fly4,0.0005692609901096125,0.8959733492226724,0.6726451650804668,0.05766306328920343,4,55.15
-0.17652046821798975,20160118.Fly4,0.002522640402081141,0.9468376753581141,0.7406174283771024,0.05948111315731255,1,33.883
-0.17650981306065022,20160118.Fly4,0.0019515892995064766,1.0076169201307505,0.7824437201792765,0.06051671137499176,5,83.35
-0.17435416342819182,20160201.Fly2,0.0005214938562955243,0.7702378761444314,1.201965821601922,0.0668044459606777,0,31.5
-0.17421781397501873,20151230.Fly1,0.00042314406469748584,0.9269130791852541,1.2308786942993502,0.05809442185524111,8,125.37
-0.1720916142156849,20160201.Fly2,8.119617983999893e-05,0.5506880310700508,1.0166699394655065,0.04672289657527147,1,43.133
-0.17055755489343546,20160118.Fly4,0.000379373558792768,1.1644926659887487,0.8629848575025394,0.08398224670727422,3,214.32
-0.16760745596018858,20180313.Fly2,0.00038636302790472055,0.7573885305700668,0.6413719433490381,0.03356204106873737,0,220.71
-0.16670883074017018,20180420.Fly7,-0.00011096694248308216,0.8336071807421233,0.6285626727517598,0.0352114092939621,3,83.833
-0.1659690219907351,20160205.Fly8,0.00020668055047536683,0.9870786253168454,1.0683741651227001,0.03745366106079191,12,186.62
-0.16505594511810098,20160203.Fly8,0.000379857839249111,1.047026252994505,0.9038605658081359,0.06837913390324317,2,143.5
-0.1632673600156613,20160118.Fly4,3.673061980594158e-05,0.8717797987750338,0.7073303973485139,0.05775120807596042,3,46.733000000000004
-0.16235807260773222,20160524.Fly1,0.0002774992002351343,0.9747285340268744,0.8877500436351277,0.05861128257954605,4,197.12
-0.16178919273535594,20160210.Fly1,0.0034549664214578225,1.477767246229685,1.5009656613548525,0.06636026856627095,6,164.37
-0.1598935603292489,20160118.Fly4,0.0006505951944607599,1.168054165919788,0.6848952796160592,0.059263058075422405,4,72.917
-0.159806052755235,20160210.Fly3,0.0032643651043546343,0.8235207484033111,0.6277487325422599,0.05791148254711226,2,154.48
-0.15976220422583767,20160201.Fly2,0.0007197361055374527,0.7772390734126401,1.2257425074472106,0.06433652223249944,1,94.4
-0.1589054214075255,20151230.Fly1,2.8306693689249983e-05,0.9228582271564287,1.1415724005048078,0.05049283777004289,6,221.4
-0.15741076583629135,20160525.Fly4,0.00010947958988924375,1.691265672854609,0.9405990326239092,0.04212075317152613,17,279.65
-0.1554644514786922,20160524.Fly1,-4.57631922496416e-05,1.0426749143658745,0.6967580087710761,0.04408255408839304,1,101.93
-0.15524620455958896,20151230.Fly1,-5.4147425848357525e-06,0.8442708413387493,1.149698707934637,0.04848738859382577,9,137.63
-0.15336688071518023,20160210.Fly2,0.007090587283850094,1.3381147532218631,0.6596524671110829,0.05382619079087161,0,70.35
-0.15239559710024767,20160524.Fly4,0.0007150840293297256,0.8973150266056071,1.3053627109611399,0.043407808937762325,1,200.67
-0.15230022251269318,20160524.Fly1,7.945891593282177e-05,0.9746637716803921,0.7552547861473711,0.05840433114531306,3,167.33
-0.1502364628836316,20160531.Fly2,0.0008352724932464712,1.3585603057553248,1.351967350795286,0.04520789115192156,3,43.283
-0.14999423588461724,20160118.Fly4,0.0016519113040230344,0.9374771833292836,0.7395826669296597,0.05504818996649604,0,15.982999999999999
-0.1489527996525522,20160210.Fly1,0.0027098839250031615,1.4152606724136867,1.4312514726666576,0.060954579429921385,2,75.083
-0.14762529493686685,20180303.1,0.00022909904784988922,1.0018310950277336,1.2579842346297472,0.05001438685971665,0,25.884
-0.14692254633950638,20160118.Fly1,0.0006749822038564049,0.8425657414699013,0.7258790087129474,0.06970999089277187,0,16.983
-0.14330060569005273,20180313.Fly2,0.00013781416217071427,0.7811432315558329,0.7571767458341264,0.0387837615149146,1,265.51
-0.14326695983918916,20160531.Fly2,0.0017905880239210803,1.1457480247355107,0.9674732978844114,0.03927184373572381,11,154.83
-0.1429657211975937,20160203.Fly8,8.403646333872357e-05,1.0843420107504893,0.8574937329228769,0.08395101700226341,0,49.3
-0.14244379056276127,20160201.Fly2,0.000228495135644385,0.6806447659640414,1.2579213235599747,0.06121671862184049,7,155.73
-0.1415365821845542,20160614.Fly2,7.916583485647003e-05,0.705593733393356,1.519660208709314,0.04290088363174289,4,214.82
-0.14019278480027766,20160118.Fly4,0.001332937578627667,0.9316257128769282,0.6957034463880012,0.06137838212757994,0,9.767000000000001
-0.14008759827586184,20160205.Fly8,0.0013567531875358708,1.0350025599618506,0.9403047611506758,0.034315369001726756,1,36.133
-0.13916251385650646,20160531.Fly2,-0.00022631975083331886,1.3604944294650452,1.59505053591386,0.0325421507698782,19,271.08
-0.13850713536554066,20160524.Fly1,0.0005958245798178607,0.9281319221367397,0.8894876439721283,0.05597182500143466,5,229.03
-0.13831629952824473,20160531.Fly2,0.0016310052767460653,1.1896183168088612,1.2197094381461293,0.031884183808393626,18,241.58
-0.13831201431105158,20151230.Fly1,0.00019397957964772223,0.5197107464582157,0.8151950356448923,0.045023100917437234,1,28.933000000000003
-0.1374262426154467,20160210.Fly3,1.4989806028045633e-05,0.5046878531731194,0.7294146540020019,0.04754713418044161,0,186.53
-0.1372044120528613,20160210.Fly2,0.0027735326528351874,1.2053106100803517,0.8179647699504893,0.04831647537274746,3,233.52
-0.1357237150844943,20160531.Fly2,0.0001616949878372657,1.249009594945337,1.4753099470419466,0.03979358490002592,15,200.93
-0.13519297625933838,20160525.Fly4,0.000698860008527211,1.618473911550711,0.8597157592231749,0.04082284892058609,13,203.75
-0.13441734951703788,20160118.Fly1,-0.0001514849499283846,0.8688912445254882,0.8156491759801099,0.06918644605585661,10,261.8
-0.1334656668768422,20160524.Fly1,0.00043379030919196064,0.9656164831968642,1.0099814788210253,0.06223765951526537,8,288.58
-0.13339447292356377,20160118.Fly4,0.0008751840139127401,1.220376486360223,0.923460701602572,0.08740042636611625,4,225.87
-0.13095612171189244,20160118.Fly4,0.0005442022942495912,1.0570266247295659,0.8148956286898356,0.0581036197837706,13,246.52
-0.1304128223544911,20151230.Fly1,0.00010277282444471222,0.6311402055212028,0.874520808231669,0.05084372153672427,10,154.35
-0.13021687521743275,20151230.Fly1,0.00022721065256234388,0.7268682254157748,1.5455966166650827,0.04693823860775413,4,179.13
-0.12627033753366873,20160118.Fly4,0.00030495651381341185,1.3060099589334766,0.8573742167023054,0.08037727755959964,2,174.78
-0.1236719747153043,20160525.Fly4,6.140336654045087e-05,1.155346675601647,0.7166891463009917,0.04584281473938544,2,47.083
-0.12357914716142711,20160203.Fly8,0.0004011126600793161,1.2513306388398882,1.338403826427754,0.0548611455308704,5,159.13
-0.1232507768922427,20151230.Fly1,2.9371040356495297e-05,1.0813452748453973,1.0717741308763593,0.05522396791274954,14,191.93
-0.12206076831536705,20180420.Fly6,-0.002098359024690442,0.8249275428519454,0.6823671849457971,0.04928915908562649,0,69.583
-0.12158193588715979,20160118.Fly4,0.001612165078709726,0.9639437695900558,0.8153895105330375,0.05365673294946084,8,135.22
-0.11818193057964807,20160525.Fly4,-6.97933544030191e-05,1.843062388305777,0.8552921252180669,0.047628005641571346,16,248.92
-0.115196055775771,20160531.Fly2,-0.0002097680623455276,1.4472943400374774,1.625084866645673,0.040460625670710626,18,230.12
-0.1142827877212966,20151230.Fly1,-1.039489821452685e-05,0.7355426874553442,1.0801050170792885,0.04908658085722241,0,22.433000000000003
-0.1137229399719325,20160205.Fly7,-0.002742996907278126,1.0786215322882717,1.3047165380675256,0.047094018415221615,1,199.42
-0.11367669701071859,20160211.Fly3,0.0006529957413485032,1.0638210611875318,0.8738708130130279,0.05757726729875334,18,256.5
-0.11334433580701189,20160614.Fly2,0.001398650650758471,1.0545124354499693,1.971913200597956,0.04278431526079994,1,27.733
-0.1121554329304753,20160210.Fly3,-5.608258890856348e-06,0.8685254163693079,0.6058982410509427,0.04851387970959785,0,19.4
-0.11115125245985964,20160203.Fly8,-2.924669372305303e-05,1.004541928117359,0.9041084854086806,0.08951357337229313,1,106.18
-0.1108738261244427,20160531.Fly2,0.00015234574629580897,1.3518899126163002,1.5075609175808666,0.03773515587959472,5,84.867
-0.10964984930196116,20160210.Fly2,0.0007330680154239392,1.3520353629859618,0.7073759897733185,0.04734011412995172,2,194.05
-0.10959139022884715,20160118.Fly4,0.002993928268696382,0.9472905045608361,0.7619017772734978,0.05718738263600387,2,51.367
-0.10958076097045988,20160524.Fly1,0.0011238934533281454,0.9338551570659727,0.9180361032882762,0.04905631791410424,7,269.55
-0.10928214515807626,20160118.Fly4,6.057436762281466e-06,0.909067682800028,0.7096767648143981,0.0548002806623593,11,126.02
-0.10812005111996278,20160525.Fly4,-7.112036736577496e-05,2.1511422537733518,1.1547329283321495,0.04012253599606117,5,205.22
-0.10725982108874998,20160525.Fly4,-0.00010945269458688902,1.2305940631621364,0.7906522946471661,0.048028886095475475,5,77.033
-0.10716612735933732,20160118.Fly4,0.0006824132035500759,1.259237562553364,0.7875331009126618,0.05858609840371687,1,35.967
-0.10657434208548278,20160205.Fly1,0.007563701099768195,0.8643283027086985,0.8280261319909498,0.06470666668348632,0,247.23
-0.10619884970443834,20160118.Fly4,0.00032604201187879327,0.9458964787794472,0.7699324505410904,0.07781533055620524,6,220.8
-0.10462484338070813,20160531.Fly2,-0.00012811429073927963,1.2959451003277134,1.5430204735324982,0.038327477023790094,20,254.52
-0.10395259990286232,20151230.Fly1,0.00367110504391909,0.5966952801144865,0.7242933439615662,0.04515073120065349,8,120.75
-0.10351731684288068,20160531.Fly2,0.0001718642112155444,1.454183326188369,1.4157412259101365,0.03583521065262961,6,74.65
-0.1035074260288404,20160205.Fly1,0.007005215220019363,0.9039837635080377,0.8725815386168657,0.04906027593986849,1,21.333000000000002
-0.10232303638801483,20160203.Fly8,0.00022096065062009182,1.1833231262670054,1.1877049875396968,0.0753438413004717,10,276.15
-0.1016112374548173,20160201.Fly2,4.974824480962737e-05,0.589143005705328,0.9640184957740361,0.04938593992621434,4,137.73
-0.1013007169449988,20160118.Fly4,-0.00019197620047283745,1.1401403668212982,0.8360004609059617,0.07348434548226898,7,277.77
-0.10105755542458854,20160205.Fly1,0.005734349046280242,0.8182279513843629,0.8021561978739953,0.05286563115134104,0,11.217
-0.10046236032031408,20160118.Fly4,0.0010701924848159692,1.1540179307026095,0.8171221130433345,0.06614775819534566,9,218.37
-0.10007463518870133,20160525.Fly4,-8.176473414275229e-05,2.0669520934047116,1.3461908293288212,0.04454591213590005,10,267.88
-0.10007131151080215,20160118.Fly4,0.0002843632334421258,0.825248008566479,0.7030445533132572,0.05969043996826651,20,240.38
-0.10001870674870199,20180305.2,0.01558257000240408,1.0281102447079542,0.7783793924085536,0.07533105308213692,0,102.27
-0.09824506481896703,20160211.Fly3,0.0002238452837592421,1.1232938891982536,1.0429223688751357,0.04740556454994611,15,218.6
-0.09694871637630756,20160210.Fly2,0.0011986989241211253,1.0851754820249293,0.8547208628527672,0.04436833966592456,11,191.38
-0.09649458884721887,20160118.Fly4,0.0006018476500464029,0.9200102825945183,0.6870850461942899,0.05672510488061718,13,145.38
-0.09583565568142716,20160118.Fly4,0.00023025379588199465,0.8674351588365617,0.6644954557104772,0.05702827894219013,9,107.38
-0.09555873392878046,20160118.Fly4,0.00024933148389294843,0.8253205363517943,0.6591761476032097,0.05778423303583159,2,31.133000000000003
-0.09395221947649224,20151230.Fly1,8.31415419889249e-05,0.545998901847914,1.4115707040475645,0.049726018289754516,0,14.917
-0.0923121019871191,20151230.Fly1,-7.572071991904137e-05,1.1766562818967898,1.068239242545067,0.060453500955850135,13,182.68
-0.09195950594435885,20151230.Fly1,5.006757336060455e-05,0.8297151440254119,1.1216675188409868,0.05492325052392226,5,93.633
-0.09177886228985518,20160118.Fly4,0.0001399776892245256,1.0907141463111862,0.7347208489796977,0.05712329486355736,14,277.15
-0.08857037612723116,20160118.Fly4,8.997334330120084e-05,0.9301336199775996,0.6422033602632425,0.07324753137282751,5,81.917
-0.08827328130509948,20160211.Fly3,0.00016451868023623371,1.1076847547271127,0.9699343212489661,0.05455513720695426,6,133.63
-0.0877078181873158,20160118.Fly4,-0.0003824995481930873,1.058678058940813,0.7642792857243211,0.05635591245443803,11,203.45
-0.08740087979559355,20160211.Fly3,0.0004630599532025821,1.289433942830299,1.0101600529398063,0.06415228457291085,15,174.53
-0.08632445183453923,20160531.Fly2,-7.77809238083592e-05,1.2622124517814215,1.5149670181516954,0.03282051379504456,4,77.133
-0.08609942093489713,20160118.Fly4,0.00038202485731320503,0.8759833530840988,0.7219569202008463,0.055875859063699886,18,202.88
-0.0859659494246647,20160201.Fly2,-4.562321783126343e-05,0.508781376722167,0.9958808045321798,0.045653748548600916,9,225.42
-0.08596084140281333,20160210.Fly1,-1.781340587928993e-05,0.9806243117783355,1.0476549715822285,0.05256320780183784,3,152.03
-0.08473028850939572,20160118.Fly4,0.000693567026847285,1.0674120319541598,0.8630098230806207,0.06525445357989051,6,140.17
-0.08424166475077549,20160201.Fly2,8.021440718920629e-05,0.7534191290702734,1.2026257890270766,0.06775295385417333,4,202.22
-0.08399826110750794,20180305.2,0.007369792092212763,1.0804604379851612,0.7941673143916667,0.07959321906448844,1,248.82
-0.08179846548023165,20160531.Fly2,0.0003565575228026306,1.259212342306898,1.4365357949977813,0.0371020255079115,2,35.383
-0.08073018412418739,20160210.Fly1,0.0025723724265710084,1.4901754468322257,1.4912435239191275,0.04928245072627306,7,182.55
-0.0803984911270531,20160211.Fly3,0.0005016364480398205,1.2009833193982766,0.954454300547852,0.058146221748427596,5,120.28
-0.07951209186603966,20160205.Fly1,0.011554993674237263,0.8609800464067738,0.7505402845956899,0.07115024063277472,0,154.28
-0.07892037974782921,20160118.Fly4,0.0002577469239751814,0.9688315326180439,0.7798306353430767,0.06889000551270692,1,41.683
-0.07762881731870899,20160201.Fly2,-8.044991159216597e-05,0.6913558870803451,1.3178642980105857,0.06149748631439532,11,195.93
-0.07659025327386859,20160118.Fly4,0.000303881276322008,0.769419520956554,0.7323217707877444,0.05747034453161123,10,116.8
-0.07649292308575652,20160205.Fly7,0.0003212858972044508,0.9478006871540445,1.3199338476623415,0.030518983028488118,4,235.72
-0.0758839804363017,20160531.Fly2,0.00036910512733523225,1.3336306288300868,1.5524713615588799,0.0321284068811246,9,126.27
-0.07566105210642012,20160118.Fly4,0.0004653352415794171,1.2580881632318373,1.0174662616538561,0.08260974103386089,3,164.95
-0.07460014582247518,20151230.Fly1,0.00022234932471008046,0.8981037702687941,1.0038103316427853,0.058058651854343946,17,229.73
-0.07434738849348017,20160531.Fly2,0.00039942799017629376,1.2918097728515767,1.544895795945345,0.037952468190576134,12,182.15
-0.07374921773946962,20160118.Fly4,-8.036833177949503e-05,0.9586733240460086,0.7106008577539837,0.06806921601495328,4,73.383
-0.07359310952697717,20180208.2,0.0006878577594925476,0.6819191455127962,0.871067631222569,0.04061211657796278,0,9.984
-0.07346026705567137,20160210.Fly2,0.008143947319908399,1.0957253772248985,0.7453719348485218,0.049347309619249116,4,268.82
-0.07288428009397499,20180402.Fly1,-1.7800050985989003e-05,0.5809383899046587,0.5844001895534828,0.02687772002926499,4,221.33
-0.07171920023955687,20160118.Fly4,0.00048140540641952533,0.9742204507184541,0.8132634281716424,0.057576947803844244,9,164.72
-0.07149090177714544,20160118.Fly1,0.004640608653260753,0.5473455036434023,0.659798135396876,0.04954060074861298,0,22.366999999999997
-0.06815916161330024,20160118.Fly1,-0.00013223760152269548,0.6675160196532566,0.5797304136816682,0.045984074745385545,13,233.33
-0.06808704610075708,20160525.Fly4,-2.304903281064924e-05,1.247918981598811,0.8886609761045532,0.047595635985858795,10,138.65
-0.06807374723158288,20160118.Fly4,0.00022577159023639697,0.8926100035922323,0.7378850914135724,0.06140159192432511,16,180.57
-0.06790974593653576,20160210.Fly1,-2.170274584189611e-05,1.3921118172999805,1.4813037339881585,0.06565360505868112,3,89.65
-0.06706126057684127,20151230.Fly1,0.0016084444879252342,0.8671096850909279,1.0244158649056074,0.04968193769253543,12,173.77
-0.06699185011034559,20160118.Fly4,0.0010455736311906754,0.8250561733168666,0.7107330800040692,0.059946326755806766,1,22.0
-0.06592550672117128,20160210.Fly1,0.0008736942981741492,1.3821583573410066,1.5347242458108838,0.07994365858438689,4,120.92
-0.0651183117347036,20160118.Fly4,0.00030108192244501255,0.9611778934951551,0.8078463938628291,0.05848963939024081,4,70.783
-0.06480049025747878,20160525.Fly4,2.1074106261655015e-05,1.3114023304105067,0.8697338829613873,0.037818887871294594,12,166.98
-0.06461483309089751,20160118.Fly4,2.490198092994865e-05,0.9245080114376435,0.827222631224779,0.07804282026077819,0,9.65
-0.06430598116324301,20160118.Fly1,0.002838438083215257,0.5501342818082077,0.6122145041244862,0.0383713583840031,2,47.25
-0.06407997475042086,20160118.Fly4,0.00011582404035106028,0.945849649132674,0.6746050646101616,0.05562813527275077,22,272.08
-0.06382545614808657,20160201.Fly2,0.0007349422641108749,0.5696157457115187,1.0882461267433061,0.05019741972608246,10,246.38
-0.061807819629729144,20160210.Fly3,0.0015443933990925945,0.8749861818672857,0.5234489072485531,0.038977302528529365,5,89.133
-0.06120846717748306,20160118.Fly4,-0.00010578038166520654,0.8624711254717417,0.7740645472236759,0.05959321043555884,12,220.02
-0.06087302733118011,20160525.Fly4,7.009560990710437e-05,1.5573844034287425,0.6867969425949114,0.057974906434839005,6,89.867
-0.060349148966937036,20180402.Fly1,0.0009924180379749987,0.6315708363412542,0.5680504594780815,0.04089715458442823,3,209.55
-0.0601635842242592,20160118.Fly1,0.00019370247587442466,0.8018110727979927,0.6930504484045776,0.07144159868877137,4,90.1
-0.05978991960909121,20160118.Fly4,-0.00017501994125244363,1.025731143510344,0.7369993504733183,0.055611985762359914,24,260.63
-0.05924829805310674,20160201.Fly2,-0.00023743507308562412,0.6530000303346652,1.2654081264020427,0.062122941989153205,10,187.02
-0.058721910125659194,20160525.Fly4,-0.00016994127039534723,1.6304288965230715,0.7426292519709952,0.041042787169670907,8,118.23
-0.05869171913053929,20160531.Fly2,0.0005083020132480335,1.3273765771062884,1.5994164945295286,0.04038929876681753,16,210.48
-0.05638145650417261,20160525.Fly4,0.00012924212205587534,1.7892738538892723,1.1839758698582696,0.04283808858396963,4,175.93
-0.05564225330014971,20160525.Fly4,-6.64046751875049e-05,1.4771099299585315,0.7849903847954552,0.04584824880714974,9,129.52
-0.05469740709476344,20160118.Fly4,-0.00042631690021962827,0.8666221063823784,0.7214293761565062,0.05700908043324262,26,278.23
-0.05448521068303467,20160531.Fly2,0.0009877228505962576,1.1422360173281179,1.0612754689024524,0.03348546358602502,14,192.17
