G2_RSP,PC_1,PC_2,PC_3,PC_4
-0.19309342521846673,-3.4720487388425822,-0.8755561560536733,2.5899062832446864,-0.13494560417423757
-0.18806429150403195,4.4490127318939585,-2.238856844079659,-0.8336033229058738,-3.2360470558959222
-0.18741355771038676,1.543498813709685,3.1579512843592226,3.9951228959293474,-3.0786267437848682
-0.18651922449534653,-4.971002773369622,-2.489794165540725,0.8517581887133336,1.7331181859207179
-0.18215474746223098,-1.6563364911695486,-0.7858550452065802,0.3429795464438347,1.8351378498077582
-0.17684918948070263,0.959184916589843,-2.748755677126713,1.5851893144885034,-1.6157111108666076
-0.17652046821798975,3.1380799145307985,-2.3921022811835284,-0.7253817642197955,-3.6818515979325706
-0.17650981306065022,3.4148233657214546,-1.9620817265198511,-2.364909108251868,-4.122211743086561
-0.17435416342819182,6.278897013017593,4.00988535295082,2.066005968381215,-1.8652563889618334
-0.17421781397501873,-0.7681440294790285,1.5344495804469835,3.3330961059055264,-2.0069960344962663
-0.1720916142156849,0.816333276749662,1.3251441436074827,-2.661587656162914,-0.4670156680225224
-0.17055755489343546,9.549838752674686,-3.9314906856470446,-0.6354722504317497,-4.026216901666782
-0.16760745596018858,-3.9123476958300274,-0.31102581727759576,-0.5278611749099,-2.7790992215533543
-0.16670883074017018,-4.423003686361929,3.711318478341756,-0.814328154363815,-2.274491459750991
-0.1659690219907351,-3.2080216626095237,1.088981626404346,1.4684961677255928,-2.5575288677661905
-0.16505594511810098,4.660124774231924,-1.8123388633000819,0.5099128310437702,-3.0672926224580914
-0.1632673600156613,1.5624326845466796,-3.035786993957443,-1.4319898744070627,-0.7660348376637137
-0.16235807260773222,3.2235047587298644,3.41016760571048,0.33438043998027245,0.8226927425661416
-0.16178919273535594,1.627369733944114,-6.187607999536988,1.7474353027490366,1.2416671398043457
-0.1598935603292489,3.3148735020349744,-1.9441182275572095,-0.3211519437019553,-4.1973241909142525
-0.159806052755235,0.5157118387210163,-2.9766513100868064,-2.6629218823475878,-0.5140610114704219
-0.15976220422583767,4.94078413300657,4.2092709299047435,2.2283333696213767,-0.5755276709182634
-0.1589054214075255,-0.5086742037698484,5.633200969317139,4.288443719683623,-1.5374119694874087
-0.15741076583629135,-3.861194056805504,-1.4539262149610344,-1.471950173672683,1.2094780293571512
-0.1554644514786922,-0.9710659880564653,3.3635760091406257,-0.8683120818746045,-1.338675062565297
-0.15524620455958896,-0.3737794445295706,3.262127909510301,0.7508335105002555,-3.438448010384461
-0.15336688071518023,0.14555002254363905,-0.8838087319530795,2.2535400622308335,0.04691920071578182
-0.15239559710024767,-3.1553482019723673,0.14915098809712904,1.3079416360516902,-1.3257502603116635
-0.15230022251269318,2.630053682509904,0.1426600762859362,-0.01825844596781063,-0.9885907702898715
-0.1502364628836316,-3.8604094172749845,-1.0173968460108982,0.587625134428905,-0.3563496087728182
-0.14999423588461724,1.7009977215330665,-1.9446847477346663,0.5610576714622184,-4.539562856183176
-0.1489527996525522,0.9976636686491197,-5.5610575380354375,0.1252791366322886,1.4394261197220624
-0.14762529493686685,-0.7513572940069354,-2.0750064102303925,-0.34745792198926395,-1.8377866971716896
-0.14692254633950638,4.669225069142934,-2.147160907993167,-4.251655383422791,-0.23668218301103253
-0.14330060569005273,-3.0612647147441403,1.1855370240065188,-2.0713775961574217,-1.808797965987352
-0.14326695983918916,-4.1376133497319,1.4361882441791216,3.44272050381835,-1.2886567324958713
-0.1429657211975937,7.925736776601402,-0.6372803583655682,5.816906817269897,-2.3762223237705555
-0.14244379056276127,3.6375773753905714,5.406205631256182,5.22627844872847,-0.6455838932829784
-0.1415365821845542,-3.6114965391108913,1.494940773408368,2.4356538164911683,0.6472633571850378
-0.14019278480027766,1.8854554253486502,-3.8541485530403663,-0.43004568729840975,-1.1996499519667954
-0.14008759827586184,-4.4172125825127075,0.1481367267714479,1.2077432968448703,-2.442951791855028
-0.13916251385650646,-5.927874151514878,-0.6900801088062886,0.5408129347305841,-0.6363965859620803
-0.13850713536554066,2.7602670290098477,5.910761459191667,0.6609781341142111,0.8214341384901617
-0.13831629952824473,-5.958068386116217,-0.2945786061061536,0.0893426702495932,-1.6789008094024542
-0.13831201431105158,-1.659139247428726,0.9483795671971191,-1.3310939059223448,3.842105644919415
-0.1374262426154467,-2.5027145276157743,-1.9140077682872405,2.353383775936953,1.0025279962059672
-0.1372044120528613,-2.646143508270113,-2.215577219796069,2.7792900956952935,0.783934106573665
-0.1357237150844943,-4.350742812509198,-1.2535160079406145,0.028548284244837355,-0.5444062183324763
-0.13519297625933838,-3.6714836861282065,-2.289061716128773,0.9058014492250833,0.2752765479722291
-0.13441734951703788,5.967073550891677,-1.427662214793724,-5.067384806905104,-0.14643427257913844
-0.1334656668768422,3.86494655915283,7.5543258388748535,-0.8897143305442141,0.8393503771041768
-0.13339447292356377,10.262190591372402,-3.8746112365889487,0.6434641688641274,-3.6692400252735644
-0.13095612171189244,3.292586857545418,-1.3636109260177935,-0.16804294445243528,-3.6273279208171436
-0.1304128223544911,0.32207556739376225,0.9766130243485871,1.826830243240341,1.833293143464472
-0.13021687521743275,-3.5015539629817773,-2.023996789659643,-0.5337718482352333,4.264229308767105
-0.12627033753366873,8.205392001300737,-3.6170838687837934,0.021959280029259513,-4.939386139606318
-0.1236719747153043,-3.0437447169339653,-1.615558140657455,2.4915329046324772,0.1633443624348584
-0.12357914716142711,1.9113538232205665,0.4049986762162077,-1.349659249483229,-2.363607582373328
-0.1232507768922427,1.340948548181586,6.487396995209771,6.4667250775095475,-1.283553978655046
-0.12206076831536705,-4.977208660064653,-0.01172141015140865,1.0510956095580357,2.77289086192688
-0.12158193588715979,1.795849195330895,-1.1306631621770808,-0.07064324265774576,-4.497565244484063
-0.11818193057964807,-4.715102611608532,-2.3644721326489853,0.4903406603545164,3.7661896041338885
-0.115196055775771,-3.595133195036105,-0.028225616700987593,-2.1960237399874614,-1.3003862227907588
-0.1142827877212966,-0.49851304580315253,5.265662465833005,3.592319937322365,-2.598261900706293
-0.1137229399719325,-2.8208681083344063,-1.9663853510469915,-0.4409109392259292,1.3917794059954125
-0.11367669701071859,-1.5578795550056823,-0.14586160772489756,1.44599661333466,-0.312132309812415
-0.11334433580701189,-5.168184043935659,2.9007678562176453,3.2905349973519833,-0.6836207475025687
-0.1121554329304753,-2.9637368447743833,-2.495069161589494,1.7601658542929162,1.0524440720058188
-0.11115125245985964,8.718216594724252,-3.5155745432844423,5.254394158612592,-0.207741014358751
-0.1108738261244427,-4.745834897872669,-0.9659642644103571,0.9087549434964882,-0.9439220329300039
-0.10964984930196116,-4.746239965706109,-0.8603369414975572,2.451777025068522,2.123831182642351
-0.10959139022884715,2.023306304203217,-2.832284658775525,-0.77996994675992,-3.516999244537623
-0.10958076097045988,0.9270593840125086,5.383184411550644,1.3123576858770358,-0.057133159780810155
-0.10928214515807626,0.9403890160422848,-2.413465331982944,-1.3254907043229758,-1.7390862434415224
-0.10812005111996278,-5.6184300136377745,1.4063370300717837,0.2783611714461032,0.09840157458922857
-0.10725982108874998,-4.526993658665157,-3.0216707386518777,2.2583225054178238,3.3559774271837517
-0.10716612735933732,3.307499917396535,-1.8939113150078115,0.07734781104179776,-4.587283095298619
-0.10657434208548278,3.9364993650422964,-0.73897565732983,0.8982754601379852,-4.278176946019122
-0.10619884970443834,8.62087515677006,-2.6062110944427648,-2.4866853102561888,-3.108499992655728
-0.10462484338070813,-3.9574389176020124,-1.3015661152553903,1.752286400143048,-1.3143795918922798
-0.10395259990286232,-1.2863664866777744,-0.7386091703066977,-1.2763154412488389,-2.6358638347195305
-0.10351731684288068,-5.186044347952446,0.17590506267360018,-0.7555944422698687,-1.4096029412226103
-0.1035074260288404,-0.7867571341424785,-3.1214325680400994,1.8018794090732209,-0.9775464629853018
-0.10232303638801483,6.430891529388551,-1.746430538996991,1.1262365497908633,-3.169726191835973
-0.1016112374548173,0.6758758773506143,2.787108686711266,-5.015227255533254,1.412777487263834
-0.1013007169449988,7.908558089839111,-1.3019870087857408,0.9278155324274594,-2.9683784273951863
-0.10105755542458854,0.7634526664642886,-3.658800531595604,-0.19329497551212765,-2.1205861405085
-0.10046236032031408,5.886443264638187,-1.0347669456796937,-0.8467112374951814,-3.001482846325161
-0.10007463518870133,-4.666025538268773,-1.5968145261416278,1.2316533797401212,0.4516196390235466
-0.10007131151080215,2.557838001239515,-2.982257722214684,0.24930302966087758,-3.656364314400428
-0.10001870674870199,8.030548985425266,1.7851074864991376,-1.2693070360965804,-3.0419246943720535
-0.09824506481896703,-0.9234508920309658,-2.98007100815219,0.582041539839069,-1.1322604798158789
-0.09694871637630756,-3.4837216041104715,-2.4368997827495904,0.6003601249485178,0.5751784312704393
-0.09649458884721887,1.9493565893094171,-2.54608588116242,-1.8910450104421124,-2.2149650861215218
-0.09583565568142716,2.035406436381581,-2.474794042555456,-1.6687011012742339,-0.9519328005865322
-0.09555873392878046,1.787779932632657,-2.595549914952799,-1.00574673214396,-1.7718175418364326
-0.09395221947649224,0.7085211513804446,8.495549643515877,4.194521699621454,-0.7957470744446253
-0.0923121019871191,0.9465430254236664,3.600207510395779,3.3142367694509844,-4.174440995387179
-0.09195950594435885,-0.6937905587507645,-0.004445247457118936,-2.7163589763400866,10.034827258950342
-0.09177886228985518,2.522878728824476,-2.4006485507937683,0.1849684983717094,-3.9134073860875183
-0.08857037612723116,1.096300547986336,-6.911341143422758,2.1595805423791963,6.820650346562938
-0.08827328130509948,0.9528056262924331,-2.429137152955245,-2.8660091076523844,0.786473655743568
-0.0877078181873158,2.044774808485799,-1.9711947536866974,-1.4242963420680361,-2.90258099154324
-0.08740087979559355,3.0845192604979657,-2.921819926509452,-5.233501907325968,2.500309966957908
-0.08632445183453923,-5.97950128377824,-0.8246589872688866,0.6440557936981234,-0.826363700045469
-0.08609942093489713,1.739176742551028,-2.3312541097386283,0.41031290322967967,-2.579558297888915
-0.0859659494246647,-1.965723596441538,3.422273999444811,-3.7740536334336996,-0.0719416178936681
-0.08596084140281333,-0.4029207705044571,-3.3929843191319113,0.18242889108634835,-0.8672828517102414
-0.08473028850939572,5.5453165327304434,-1.3271889093487865,0.3907719346784078,-3.726491072370957
-0.08424166475077549,4.441557914729591,2.2037223304255935,-4.24720125127532,3.1166073704971953
-0.08399826110750794,9.141351548944973,0.8928851672471217,-1.0947342441076775,-2.855499826030551
-0.08179846548023165,-4.383267272323757,1.1935919413555514,0.6870066960712785,-2.668674132625106
-0.08073018412418739,-0.6047397898208376,-3.0835685547906593,-1.0052082464580014,-1.8093717633729884
-0.0803984911270531,1.401438201350882,-3.6272084710664383,-0.215575555744042,-2.9103670495388143
-0.07951209186603966,5.8836651645097,-3.2239242188033925,-0.666491084100677,0.9673783832827234
-0.07892037974782921,6.078653223652478,-1.2067709490637053,-0.5530136961425083,-2.314241045987466
-0.07762881731870899,3.4313322703449005,6.536014521486096,3.56625702399473,2.24999486444699
-0.07659025327386859,1.6190979211152468,-3.1511668464148617,-1.261084966493418,-2.3317795375918022
-0.07649292308575652,-6.278972011897683,0.3399665202984852,-0.08712381510803835,-0.8513268515498196
-0.0758839804363017,-5.034645182563605,1.558133697452945,0.027929199320834625,-2.4624988258098126
-0.07566105210642012,10.185057069783367,-1.465623842481206,0.6037517490426377,-1.808340367653933
-0.07460014582247518,0.3480018866558684,0.1313125953523908,-5.260710336277376,8.808384558728799
-0.07434738849348017,-5.4818489211466295,0.5742268414077646,-0.22349608322173664,-1.3323408722152386
-0.07374921773946962,0.3443130543211053,-5.2502261866608615,0.5388122964719638,3.82353247663096
-0.07359310952697717,-3.4274027645139196,1.8530125658399437,-5.451308618063015,0.11938389786755522
-0.07346026705567137,-1.0215994911081594,0.01860071873508151,2.3470261570093687,-2.0272289447768426
-0.07288428009397499,-7.0625385761825346,0.36634814974469504,0.28305298362275744,0.8397819886233402
-0.07171920023955687,2.9713427814807924,-1.5962321722520296,-0.5381788304955257,-3.2834269000786245
-0.07149090177714544,0.1533850858033545,-0.21868594275430842,-4.4417558388970555,-3.1550973519561403
-0.06815916161330024,-0.4337066014940874,-0.03877044141168096,-0.7988187331734135,-3.152034035766797
-0.06808704610075708,-3.630615141571197,-2.7656480559999457,1.9342308840054891,1.5193257074259159
-0.06807374723158288,2.672737647135854,-3.887140013230827,0.9860382826053624,-3.0084875695236706
-0.06790974593653576,2.4905842775136517,-5.725495975633081,0.43304649819392654,1.8181953499837973
-0.06706126057684127,-1.5973856824868682,0.9821114772313824,-1.5441335459807652,-1.2055565228024654
-0.06699185011034559,1.729054746204419,-2.372842472239747,1.8063818998981438,-2.043614968467356
-0.06592550672117128,3.4968580776047555,-8.910510347906813,5.8550564426198815,5.214698209201427
-0.0651183117347036,2.0924652097427723,-1.6244182023203446,1.3858761906740185,-4.150441460653039
-0.06480049025747878,-5.658637081235649,-1.359329262332555,0.9560153104746987,1.411609674063429
-0.06461483309089751,7.8303532699514005,-4.271360086741967,-1.3330988438940705,-4.076938878631692
-0.06430598116324301,-2.815849627757734,-0.13572689533569648,0.617988370800292,-3.4710328349778683
-0.06407997475042086,2.1484534529967427,-2.9301155787944473,-1.4635368686317844,-3.147630906261406
-0.06382545614808657,1.5500435509393808,4.384030337402499,-1.9962216619788673,1.7412358911368242
-0.061807819629729144,-4.117593932679898,-0.6371107078275876,0.21846582893036118,-0.9081703277366412
-0.06120846717748306,3.428933182999317,-1.2678326957346773,-2.390166963953014,-2.9188046528415077
-0.06087302733118011,-3.5231610912127325,-3.9023726681759157,-0.03024077286842971,7.092468416042481
-0.060349148966937036,-2.769076792651355,2.076929990815688,-4.040032797288125,-0.3220526416767272
-0.0601635842242592,7.069011723052277,0.2633700332951218,-6.169536489085718,-1.4462217371151165
-0.05978991960909121,0.2101873970390574,-3.943423477673781,1.0739869041147008,-0.9785244384451243
-0.05924829805310674,2.8043604235497144,5.588048833109255,-3.5326434868688397,5.273352114590113
-0.058721910125659194,-3.9013704116919317,0.22437649036668278,-3.435363922712523,2.1711328437083885
-0.05869171913053929,-2.5942002885909488,1.495960347071159,-4.603104935814855,0.39566281837915845
-0.05638145650417261,-2.9511082292180317,-0.8813586799345446,-3.1109246730409974,2.0553466878346356
-0.05564225330014971,-4.29753076321431,-1.8048419642585602,-0.9276996205878931,3.160047929123708
-0.05469740709476344,0.43423381455694726,-2.6521560349930238,-0.3430066960762546,2.0361043651023527
-0.05448521068303467,-5.637328226859309,-0.09427988528556322,1.4004151311883701,-1.2518713280067497
-0.054316838145403355,-2.9800822492631345,-4.091604301081019,3.545693889817569,3.7434311318434332
-0.05399468483272372,-2.380378938599647,0.4728841551531532,-1.9042187457822992,-1.3976386561281924
-0.0539098433128144,1.601723577546389,2.742385551789436,-2.69253052226148,0.4237451865131489
-0.05347753810246579,-3.374410353021671,0.48552761834602964,-3.8337299033882632,2.6350765165087155
-0.053014634128883444,0.981438382711573,3.5663377271429586,5.384214668688003,0.08763861474178558
-0.052786935020808876,9.997659860551465,1.022486476723817,9.103495295021828,-2.293468639337374
-0.05009615196597574,-0.14865978493110157,-1.119827618570754,-3.9939786022280233,9.276975719235262
-0.047140442202640624,-0.9467247895708603,-0.0019773066167603015,1.4421709197133372,-2.3084626184191617
-0.046885841951872884,-0.662079399572223,-4.471652597692153,4.50518091881071,1.163096642525463
-0.046557554419288966,-4.9489595626534,0.14285551408469394,1.842490507108696,-0.0517236883720439
-0.04565368410494921,1.7661722277498393,2.2782389388746855,-0.20865235006607696,-2.2299731776878176
-0.04430852082246163,0.6465698573700128,2.224303462159223,-1.278262935088317,-0.8398684825834764
-0.04296075658485365,-2.794974234608007,0.7882360167458519,-1.4512555105806626,-3.1762778205735893
-0.042014016784828995,6.941826176555471,6.101509354987938,2.7101995324345847,-0.11397286386233728
-0.04192094824105543,0.9562432883008483,-2.163447296614603,-4.551340156491872,2.0297117399050855
-0.04191148187203423,2.5165020564092404,-3.143700738793601,-1.6298024300904805,-1.704388258593794
-0.041899577335828275,-5.697564472969733,-0.07570400881978295,1.8377311865014627,-0.8789290754943542
-0.040576515329016995,8.529279896137975,-3.5750259802910462,0.25936666663556135,-3.6674583074082823
-0.039793172551848485,3.84463880643809,-1.4540668538069992,2.8721262687328366,-2.1076800191597753
-0.03918983578326984,2.2692379729238197,1.7148179268758397,-3.4251507521463815,2.9302783764407434
-0.03735061855899972,7.162592714748625,-0.4269746672298009,-3.8156095971575295,5.94066099354808
-0.03670603673001418,1.516868876219262,-0.6251513489953184,-4.5556189583709195,2.0849850561903156
-0.035534138344864144,-2.6140539535443414,1.8497502662890921,-0.23571455869841215,-0.43671479843018524
-0.035341931223599014,-7.324656010269032,1.1163984156370617,-0.0022201336554863713,-1.8523729884526288
-0.032499575620698315,-0.4203396596381903,3.563415360340819,-2.428458367608929,8.327843847417448
-0.03094670857036038,-0.7457030601674788,-0.27604742525700915,-1.5857584605652133,-2.7211285814629447
-0.030908407813775417,-3.112416479552684,1.7520998343962688,2.436892311046112,-1.15905484067977
-0.03084919619119021,-4.811569701138544,-2.3620968446542947,1.26837703631629,1.8418522772427663
-0.03032916295707297,4.542951729290293,-1.8996773790102932,-0.6789722816933594,-3.330248296167287
-0.03015986342125882,3.439004369358221,-3.930455750586794,-0.21812628014803181,-2.1716113226175744
-0.029460534794147543,1.924116384122409,-2.167764040870577,0.23329003243315072,-3.542572055820408
-0.027081066394386517,3.871296217964353,0.21724817173574013,2.071783484980412,-2.646081169125614
-0.02695642769594948,7.3135180352887526,8.919821077375078,2.9212996307890284,4.234451891830152
-0.026873752624610957,1.3861254774995884,1.5064903140209491,0.20646929634116826,-1.236665358482408
-0.02657823447083042,-1.9120119316120507,-0.3848287074277972,-3.5712352294174545,7.6209162759303055
-0.026167824790851398,1.6478027889767544,-5.6856266024221105,4.12309919745908,0.24063749838158424
-0.02524050237555093,4.2127768014886255,2.889718051879592,2.668408461330866,-3.264533471313575
-0.0246213223241216,-3.988848298410807,-2.3624551723816465,2.0348677371395487,3.488069420728611
-0.02450208969958361,-4.717375847997708,1.2574097307015293,-0.38335593129978773,-0.31605413220257345
-0.02402139733201335,5.302098543012338,-2.451918985127649,-4.874792569192221,-2.6234683162697823
-0.023862811551687266,-0.7310794026857852,1.8870691197691092,5.955266626839979,-1.7589640601708834
-0.02340033628343568,-1.8340695061586987,0.639861926929105,-5.013498647119827,4.263876491682599
-0.023311637811617273,-0.521531177186713,3.951166139868268,-0.43119291181238995,-1.5681641624345222
-0.022480300774382827,-5.723943459068138,2.4579250705249964,-1.2148471738138868,-1.4164266247080546
-0.01918237833031961,1.0258847123737609,-3.6955110884975277,-0.7884787949044386,-0.5254725202783835
-0.018973282189590223,-7.77377094416751,1.5888403076806685,-0.9228895591061516,-2.3475621475932966
-0.018315918636619136,-3.29192766738011,1.8146078429288142,-2.800167361090742,-2.0198369919846484
-0.017177343842622216,2.4744339844288814,-1.142005206813427,0.6494156700379632,-3.7678187332429007
-0.016992604907424335,2.6302867533492833,-1.4471748953660142,-0.49943730392927216,-3.203074998177264
-0.016482952148374218,-5.949316119202485,1.3297779943292354,-2.530294796523208,-0.7884162903451976
-0.016432985468696815,-7.000892500362088,1.7312504048580983,-1.2476050641662646,1.7123809391251161
-0.01634810899541027,2.0347713688224585,-1.6883222677284837,-0.3055954433300251,-3.0753394255424036
-0.015213328700094595,3.3128343847176294,6.146832806919721,-1.700368243251628,2.8654075658309393
-0.014900962558773665,-4.235222202167846,-1.2966667056208454,1.8611399592355238,-0.2522280312255891
-0.014647056234097552,-4.621042442720978,0.21527272793057972,-1.4987828029858863,-0.9514055677166771
-0.013947022266819351,-4.985721938005111,-1.5465905082964841,1.0788918436411206,-0.1265834333313474
-0.013200000433321552,7.745483194564787,-0.013129438264903733,-6.992776219973325,2.8036125628762605
-0.012456870008198635,-5.559850695606269,-0.8017032504603492,0.9847715070906434,-0.41631443997987977
-0.012260853972905874,-6.061696742979312,0.29126017216587735,-0.27490744690573626,-1.619730542963342
-0.011715295151026532,8.416676357388626,-5.765974360979435,-4.62703274846513,-0.28531182575401554
-0.010709791492984589,-0.3980472964348264,-3.236340768141807,1.1956215465780782,2.986442891462482
-0.010594286871972464,4.093230303149937,6.671511416400697,5.317841605219027,-0.5446037992051099
-0.009743992095728696,-5.402187887379195,1.8693678443093087,0.11603591854618296,-2.7125576751336156
-0.008857172487435262,9.974715666316046,-1.9827350174779772,-0.3719454269676071,-3.153034153063786
-0.008325540647512678,-4.256824531296022,0.8865363068504288,-0.8499662092409089,0.6217593435280055
-0.007644448473246221,-2.042912268289213,-2.3113349564050525,1.0239563715286712,-1.647285995457251
-0.007267211451995862,4.083679668180531,-1.323644215609217,0.13540385455225945,-4.113002755056838
-0.00714094996024766,-3.3874740115550086,3.4349081625029823,1.743499491381755,-1.0669433300813993
-0.007058582950607906,-0.9662969989817062,1.20513000561902,-3.808368262389335,5.853623421910006
-0.0066057413420872735,-2.9214229123690894,1.280880863147371,3.9168207740854752,-1.8164537717480223
-0.006203750833359442,-4.899393449061704,3.4006965879497866,-0.07804365662527837,-0.32159128844573176
-0.005878010618688469,-4.977748325779727,2.7200156651195737,0.47075463947951746,-2.2363824557575294
-0.0056446775227556745,5.822998506707912,-1.9544976633216573,0.7888980909876786,-3.685395767607171
-0.004715472595694218,-4.203755808686291,-1.4567096754544677,0.5594152490191173,-0.4934299313094726
-0.004072397450045987,-5.981786110016799,2.5611328029382343,-3.0431310978780215,-2.9255020648760026
-0.003962187647226577,3.697425635922091,-3.5019021805237633,5.145175598223591,-1.7660123562731669
