G4_RSP,PC_1,PC_2,PC_3,PC_4
-0.2596939676906915,-3.2521430359587513,-2.5643050914732504,0.45217701255981024,0.3778485875291767
-0.23940256589701642,10.720530456386257,2.580758493240203,5.916849124333958,-1.050356451640844
-0.22642742932951093,-3.041027873652275,-3.418110253746707,-0.06795873491741936,1.967812343036977
-0.21989625468378077,-6.155433528681825,-1.5786226605150755,3.2451276172051244,3.2822250814726277
-0.21140151488891626,-3.0142137914038605,-3.047880606332542,0.3167425349825831,0.8069567682802435
-0.20688229454157195,-3.2966877118750175,-3.161619078798202,0.6153924460902493,1.1385698472493848
-0.19427704255315884,-2.7814894213611248,2.66025934791969,1.8676778644733822,1.9833219343685682
-0.19355268264231387,-6.005332651387101,0.09617460029894359,-1.5627769332504264,0.06274085446994733
-0.1895187033159623,-3.4218334894706675,-2.9424961052563057,1.3512552985337611,1.2775856629626605
-0.1883067166272133,-4.599790607490943,4.680816560289519,1.3461194274654247,-3.789257907315075
-0.1878118817765477,-1.8468644076092384,-3.490787714835179,1.3722743654550218,0.04515302924113514
-0.18775578466553758,-3.9499866467659457,3.223084251750376,1.1203493767263115,-0.8662398592746626
-0.1873637458070679,-0.644672132009547,4.39766643296108,-6.164932312213195,-0.2353579824775061
-0.18520225262086318,-3.9700420945991737,-3.248361442685666,1.1830649066814654,2.2119947879098536
-0.18391111569991708,-2.5599227650763905,2.9119774676078336,-0.6202432093778537,-1.5950593821153585
-0.18310392797317848,-3.7944878837585483,-2.3393716073213753,-0.09664207001666952,0.011702824347910631
-0.17882852651945277,0.7283522323701045,4.719886002295104,-0.4154471185354536,4.422093582612912
-0.17851037547664492,-2.7048434074080365,-4.021485261712564,1.5221966685595074,2.1578801297641887
-0.17681481247035186,-3.271076678346316,-3.6135803111868103,0.9971541651169509,2.1816688855850543
-0.16725151934675578,-2.4772381003343003,-4.171908776572758,2.14515420667306,2.606939693940642
