Start,Stop
1.65,36
36.583,63.617
64.483,66.45
67.183,100.57
101.18,104.37
104.98,114.13
114.92,115.65
116.58,116.63
117.12,123.48
124.02,124.95
126.38,126.68
127.27,184.43
185.82,216.37
217.08,217.73
219.65,300
