Stop,Start
7.9934,12.155
17.78,18.618
21.891,22.697
36.201,37.155
40.016,40.493
47.155,47.812
50.691,51.168
51.809,52.385
78.158,78.651
98.47,99.408
119.14,119.67
130.15,130.97
150.39,151.04
159.23,159.7
164.34,164.82
181.48,181.97
210.1,210.95
221.35,221.91
248.54,249.16
264.24,264.85
