Start,Stop
0.86667,4.2
5.1,11.45
13.133,14.133
14.9,24.2
25.483,55.817
56.433,56.683
57.533,79.283
79.867,81.283
81.867,95.5
96.183,99.15
99.7,119.07
119.93,133.42
133.92,149.68
150.18,157.1
157.72,164.63
165.6,169.65
172.1,173.95
175.12,199.42
200.15,201.63
202.17,233.92
234.43,235.62
236.15,237.22
237.75,239.6
242.02,253.45
253.93,257.82
258.52,266.35
268.02,269.37
270.45,275.28
277.63,300
