Start,Stop
2.7833,9.95
10.517,23.433
23.967,24.033
25.317,33.333
33.85,35.35
36.133,36.6
37.55,37.583
39.183,43
45.383,51.783
52.283,52.633
53.133,55.183
56.567,57.45
58.333,260.22
260.83,260.87
262.6,263.62
264.13,300
