Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.018234223834644,-0.00331005189879396,-0.0022684014133642,-0.003265178549163,-0.00378529969528501,0.0387399748066743,-0.605434304275412,0.000323501927622358,0.00255751578686585,-7.44386786473912e-06,0.00603850684366151,652.4179,912.2159,834.4314,742.2847,849.2292,1081.5409,909.8997,598.4604,537.7043,842.417,633.3085,681.0089,1100.7444,1205.1865,882.7339,677.7719,0.824171593084739,0.923484232186701,0.758970120251946,0.917449733235779,1.29616880813802,1.11432355447677,0.970144181825755,1.13252589477934,1.06017020061138,1.01890389333173,0.864557151038851,1.02498781400756
0.1,0.0280163693219389,-0.0236069597539555,0.000218145289114856,-0.0160975752461036,-0.00495982488940158,0.0351192985173301,-2.34123827119293,-0.000354307421863975,-0.00224181688299158,-0.00218688048849712,0.0331188387720733,732.0984,987.3607,939.0063,835.8098,955.6502,1189.7153,1064.6992,686.0156,650.6418,1057.9596,763.6439,848.2448,1301.5902,1411.8615,981.116,789.2427,0.888735448677391,1.07150264336022,0.813246833381203,1.01487778678833,1.36199437827774,1.18672215108942,0.921495949278444,1.15047340031335,1.12536491347757,1.12911239722482,0.867371391329824,1.08267559355084
0.2,0.0453088943267644,-0.0396673605018789,-0.00158879227443613,-0.00548414190517143,-0.00248657787129811,0.0241417146764944,-2.97449394420182,-0.00306213461466751,-0.0212624983997204,-0.00836791397782506,0.091320702203901,748.8445,964.5713,935.035,832.1873,934.4153,1153.4111,1054.9288,733.0135,664.6234,1029.1063,752.3928,837.09,1366.0437,1476.9313,979.1143,816.8677,0.887531924184527,1.06690537029248,0.804668060553883,1.00589134200918,1.46192351516504,1.2804899311269,0.928133064525303,1.11439652884974,1.17472771967479,1.17369765070969,0.866400562539593,1.06014393542946
0.3,0.0546979455249467,-0.0448188010027322,-7.84190798945001e-05,-0.00217325015734359,2.112243680471e-05,0.0145118939669257,-2.95022828965475,-0.00717808373527628,-0.0401791496159694,-0.0143826337101064,0.154095860521997,715.9658,1042.449,954.8672,823.0797,938.8077,1192.1658,1078.5126,685.5031,681.8098,1071.6469,734.6933,883.9602,1440.3918,1596.349,985.3165,893.0812,0.952293810682019,1.02800894815957,0.769419349622649,1.07396671306558,1.53427778660103,1.33903270836993,0.913588306710557,1.30281132207863,1.24328579864152,1.18352082826475,0.841503828166603,1.1883890175721
0.4,0.0436054790540744,-0.0377701082953855,0.00257626198733085,0.00110445850463385,0.000106573625522233,0.0137621213219482,-2.9512024745575,-0.0093388239811887,-0.0525023193682603,-0.0170780927834799,0.205092626801998,742.4386,1003.5819,947.9857,907.9484,940.7523,1174.2235,1058.5792,753.3573,752.9495,1142.667,698.8699,966.8495,1478.1912,1583.2246,1015.8678,927.6083,1.01415726499134,1.13858868917425,0.737215656312115,1.06487273946405,1.57128629927346,1.34831622770282,0.959652145063874,1.23129927857605,1.2927217821324,1.24345245843853,0.848433900687995,1.14808600902005
0.5,0.0489925264984333,-0.0377833647746533,-0.00177135411231697,-0.000194416762416596,-0.00205272923686558,0.0163132448463293,-2.95163078563335,-0.00949556843026669,-0.0575768057777833,-0.0169769863259051,0.245302394270353,727.6592,953.7702,947.5812,848.7552,893.2921,1190.1777,1043.4779,702.0958,713.2696,1102.1447,732.4296,973.1725,1443.8235,1630.9978,965.2599,979.8041,0.980224808536743,1.15556629888415,0.772946529542798,1.1465879678852,1.61629493868803,1.37038175055708,0.925041057410032,1.39554189043717,1.29825987361239,1.26297402472062,0.848993793476415,1.27106492916119
0.6,0.05046398319263,-0.0408795810915,9.60122086018757e-05,-7.77321141163944e-05,-0.000433535337773741,0.00590880541146771,-2.94969761950231,-0.0102644970503112,-0.0585287995996984,-0.0171239783380325,0.278516287087204,707.6658,992.3032,940.6494,776.6106,943.2461,1224.6488,999.9804,693.4479,721.4788,1115.2415,665.7543,1030.5546,1441.9513,1550.0469,963.4818,935.9521,1.01951910068284,1.12389187095235,0.707760298364088,1.32699012864362,1.52871164799939,1.26570727869084,0.963500684613418,1.34970788721114,1.27411537434111,1.19479957482159,0.835630491488753,1.33834900792738
0.7,0.0397040820837322,-0.0500763600867655,0.00288224907317823,0.00404995754641242,-0.000625808452822433,0.0130151400366599,-2.95611145091015,-0.00895970085659168,-0.0570000532311077,-0.0175907601690664,0.297451900463093,749.2657,967.084,980.4207,867.8038,972.0919,1153.3479,1028.7456,700.7302,722.9848,1041.9086,652.2413,1046.025,1469.3156,1571.7491,949.3932,981.7198,0.964924458706704,1.07737135553892,0.665266757423624,1.20537038441178,1.51149865563122,1.3627710251174,0.922864894877801,1.40099541877887,1.23821155716896,1.22007119032816,0.794065826150713,1.30318290159532
0.8,0.0469336203058422,-0.0449013642205822,-0.00595025948468402,-0.00690253133107926,0.000859133414268822,0.025592078486146,-2.95108333869824,-0.00646445888242049,-0.0513780658227352,-0.0173645536161985,0.31537735725891,730.0756,1001.916,938.7713,816.1121,951.5219,1172.9978,1034.8235,694.3646,712.4185,1108.8149,695.1328,1095.8805,1460.9059,1565.8331,1003.0762,960.7021,0.975814696450614,1.10669447338899,0.740470868676961,1.34280633751172,1.53533607581707,1.33489858207748,0.969321048468652,1.38357010135597,1.25557538613384,1.22079652773323,0.854895958572806,1.36318821943385
0.9,0.0668708943567322,-0.0380953539960344,-0.0025450645876616,-0.00729873974599923,-0.000318383042620449,0.0131354849065606,-2.89733275019401,-0.00839594104771132,-0.0532127053495825,-0.0156713417129505,0.342113017506707,730.5142,997.4979,954.4385,861.6371,927.9608,1192.5267,1034.5636,706.0354,665.7582,1058.183,729.8682,1094.1445,1398.1525,1483.5977,1026.6936,949.9021,0.911355590349921,1.06083732106103,0.764709512451562,1.2698437660124,1.50669349394931,1.24407923109814,0.992392927800669,1.34540293588678,1.20902454214962,1.15245827607958,0.878551220126115,1.30762335094959
