Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.0500695539017568,-0.0121364985205831,0.0257501339471805,0.0223832542531812,-0.00178221213873754,0.0526282852404007,1.79862478606239,0.00166750561365837,0.00447420580932529,0.00107805866788988,0.00534770437394865,824.3239,813.5856,610.998,586.9836,1269.3074,1892.9603,1223.0299,554.1382,1.53981632705299,2.32668855004317,2.00169214956514,0.94404375181862
0.1,0.155316468069771,0.0747121261117489,0.0242946357688846,-0.0623521925448122,-0.0246438729204762,0.095495704133293,-0.238017340888998,0.0173551397947645,0.00475523324568725,-0.00484764372313408,0.0488858885015436,826.049,852.3851,620.1648,600.3232,1317.7054,1965.7064,1340.3757,537.0154,1.59519035795697,2.30612477857719,2.16132179704491,0.894543805736643
0.2,0.248292288522803,0.266402134844386,0.021270215209869,-0.0668986432389005,-0.0191480778217174,0.0802594526948604,-2.54678999191385,0.0586501206461466,-0.0685238437425556,-0.0365361914008865,0.187273917729278,827.4319,850.8828,623.4225,577.7547,1275.959,1979.2399,1469.9722,536.541,1.54207131728907,2.32610166758571,2.35790687695744,0.92866574689916
0.3,0.259616302055004,0.440429527069987,0.0188474694021359,-0.0244156620428043,-0.0213794951902624,0.0495719292958632,-2.33820688136165,0.109207644793786,-0.186314522214056,-0.0825693848668327,0.361066656074972,826.7413,858.4469,609.5258,581.9664,1306.3308,1963.6908,1500.4323,560.7553,1.58009621631337,2.28749244711583,2.46163870339861,0.963552706822937
0.4,0.202036148574749,0.61674661274118,0.0159035891930312,-0.0408173573948438,-0.0258137921365655,0.0565295162355938,-2.15169724309222,0.15832409884296,-0.284392307480681,-0.136172833797123,0.515259139019456,832.5416,840.2474,629.53,593.4402,1276.634,1921.1937,1501.1848,541.3687,1.5334176694594,2.28646193966206,2.38461201213604,0.912254848930019
0.5,0.116975793784906,0.780653144472059,0.021088790432155,-0.0399779460015071,-0.0262263478970645,0.0608399378910682,-1.88171938449553,0.202470831498388,-0.382025190080568,-0.193991277466217,0.658244281959897,855.2877,869.6149,640.1321,604.2781,1294.0686,1904.3318,1434.7358,550.9484,1.51302140788415,2.18985645255158,2.24131206668124,0.911746429334441
0.6,0.0174551805470152,0.903259852525758,0.011879097565888,-0.0101848016159182,-0.0182311057591117,0.0397928721159949,-1.7490454746698,0.244286617948026,-0.471494236833379,-0.250153574456221,0.791666881505138,834.2977,842.5256,615.9929,598.8466,1306.5995,1946.9464,1401.4857,553.7535,1.56610703829101,2.31084539152282,2.27516534687332,0.924700081790562
0.7,-0.1336210268136,0.993910816829148,0.00771813850989909,-0.0578953536736571,-0.0336324273079781,0.0769099517249153,-1.57175884159467,0.277859756407106,-0.527942164347462,-0.301751946195284,0.900497113023547,849.2153,863.6661,629.5906,595.9764,1370.8751,1950.9503,1365.2821,553.0822,1.61428450476575,2.25891730612096,2.16852364060073,0.928027015834855
0.8,-0.330151349049004,1.02073297094375,0.01018941370659,-0.0344948000326593,-0.0291833636916719,0.0709446237125476,-1.22483027680856,0.300003797895675,-0.605540385791448,-0.360890267901769,1.02370916811237,838.5785,848.1559,629.149,591.9418,1408.1376,1967.7255,1332.1295,548.6813,1.67919592500881,2.32000449445674,2.11735137463463,0.926917646295632
0.9,-0.493422164499628,1.01004489644087,0.00629919898844434,-0.0460091320769052,-0.0240434357403659,0.0747336989955532,-1.05481499205146,0.313189638336202,-0.6768066468546,-0.417621397270979,1.14651289585454,848.3688,865.2771,609.2448,581.5182,1438.1104,1985.2592,1311.6956,555.5427,1.69514767634076,2.29436234935606,2.15298612314787,0.955331578616112
