Stop,Start
4.85,10.433
18.383,20.017
30.7,31.467
42.267,43.667
49.6,50.633
62.4,65.117
90.35,91.383
94.3,95.1
106.68,110.07
110.18,110.82
119.38,119.98
132.1,133.63
134.92,135.43
138.07,138.63
146.77,150.72
155.78,156.95
164.45,165
181.25,182.35
188.03,190.25
197.3,200.35
208.35,210.1
216.92,220.18
225.93,226.48
234.9,235.52
238.73,240.17
246.17,249.62
265.03,265.57
270.58,271.28
272.32,274.87
294.62,295.87
