Stop,Start
1.0167,1.7667
3.65,6.55
6.9667,7.7
8.4833,11.633
13.183,13.717
15.283,15.783
16.117,19.117
19.15,19.75
21.2,21.85
27.5,28.35
31.433,31.967
47.25,48.35
59.683,60.733
65.817,66.367
68.1,71.217
84.483,85.083
85.4,86.05
109.68,110.38
149.35,149.93
204.93,205.67
213.92,214.5
229.1,229.98
230.17,230.78
255.58,260.15
275.35,276.38
284.62,287.83
294.25,295.02
