BEHAV,DAN,20170201.Fly2.2,20170201.Fly2.1,20170201.Fly2.3,20170201.Fly2.4,20170330.Fly1.2,20170330.Fly1.1,20170428.Fly2.6,20170428.Fly2.1,20170428.Fly2.2,20170308.Fly3.3,20170308.Fly3.6,20170331.Fly3.2,20170117.Fly1.1,20170117.Fly1.2,20170428.Fly5.2,20170428.Fly5.1,20170428.Fly5.7,20170313.Fly2.1,20170131.Fly1.2,20170131.Fly1.1,20170331.Fly2.4,20170428.Fly1.1,20170428.Fly1.7,20170428.Fly1.2,20170111.Fly2.2,20170111.Fly2.3,20170201.Fly4.2,20170201.Fly4.3,20170201.Fly4.1,20170310.Fly3.2,20170310.Fly3.1,20170131.Fly2.8,20170131.Fly2.1,20170131.Fly2.2,20170201.Fly1.1,20170313.Fly3.2,20170313.Fly3.1,20170313.Fly3.3,20170118.Fly2.2,20170118.Fly2.1,20170118.Fly2.8,20170428.Fly3.2,20170428.Fly3.1,20170331.Fly1.2,20170331.Fly1.1,20170313.Fly1.3,20170313.Fly1.4,20170313.Fly1.2,20170313.Fly1.8,20170310.Fly2.1,20170310.Fly2.6,20170310.Fly2.2
Motion,G2,-0.11154447700446313,-0.16921898289896498,-0.2568884527453046,-10.103730783631864,-0.16237393400801947,0.22186260521827805,-0.22680092257582896,-0.07855182437441965,-0.10986630617373438,0.1248522496145894,-0.029852012966647745,NaN,0.28204349731837985,0.049808958075813314,NaN,NaN,NaN,-0.943259286380393,0.022529039664030415,-0.8164502387974668,-0.061425902249074404,-3.9653253962900727,NaN,-0.1738114056474802,-0.07928500285650064,-0.1237906849628232,-0.1351061968072751,0.05924493989487856,-0.06600320825146122,0.1846760524809311,-0.0733195957694337,0.0857638998172795,-0.03656859345267627,0.1783243968733642,0.04986266881562418,-0.3070934794835085,NaN,-0.15017865861089996,NaN,-0.8346395411605856,-0.3729798700800495,-0.1697288718317298,-0.16368705577952425,NaN,NaN,-1.3124230764010152,-1.2035769234753868,-1.3251929333775467,-1.1923050629652083,0.34666702950460637,-0.16900889604809444,-0.03724844784260317
Motion,G3,-0.14409824006132044,-0.008409430877845736,-0.1641345448800764,-12.012701165232736,-0.022060451025121885,0.30362702518209506,-0.27481186722565165,-0.16043556262198444,-0.01794518170466053,0.07833143069535364,0.03699455607772972,NaN,0.38177184575720324,0.02100586931102011,NaN,NaN,NaN,-2.578738262148033,-0.2408946688416409,-0.9908256835776243,-0.572664066719198,-3.925782931492117,NaN,-0.1558348818438402,-0.1369519436819866,-0.14492063892137308,0.04121044199868529,-0.13848518749311722,-0.13346325747960397,0.15720438428609385,0.14116195395430053,-0.18875296713436818,-0.12290820409781933,-0.11617266278094918,0.09952724924581158,-0.24595607623552618,NaN,-0.19415755922579958,NaN,-0.8822468310591551,-0.5021025680962232,-0.1895931467174934,-0.08584046253701239,NaN,NaN,-1.7633629111891587,-2.0481572266414485,-0.9545061397729235,-0.9551848364125295,-0.0922310587989914,-0.12310431161332902,-0.03333329959618703
Motion,G4,0.3051257099261616,-0.013099915864223322,-0.33746704549661977,-10.466499757537715,-0.1622702539832821,0.36598205481970025,-0.10377988066778787,0.41758012536072797,0.0537202138883115,0.12355210708944431,0.034758845041038766,NaN,0.2573712318998955,-0.08720935993580503,NaN,NaN,NaN,-1.7167745571462554,-0.09737304476848196,-0.07106462585072904,0.1569563697257269,-3.6263826245207698,NaN,0.06093022031659767,0.1405606829127094,-0.006122015823207594,-0.17678925640866217,0.36736137745597897,0.19423838125564752,0.3154991394461768,-0.055679590303969295,-0.1145678630953677,0.16587017029410345,0.29301380750330586,0.1455131346971289,-0.016866408782513886,NaN,-0.06048619804432254,NaN,-0.8682825361155058,-0.44896294334313325,-0.04984917230171271,0.03480427811447062,NaN,NaN,-1.3324144409903074,-1.239278598831516,-1.4939738462638266,-0.7648596228343056,-0.22445743958858322,0.16954298071200824,-0.06120798940401473
Motion,G5,0.10974231866525264,-0.2398000240911904,-0.22477746987925507,-11.101963782188008,-0.08120202786395359,0.33479175612326584,-0.2582039909901075,0.3172178204001276,0.0900573722220539,-0.09006010590455471,-0.09690053314525016,NaN,-0.1154979811734902,-0.10095879820592213,NaN,NaN,NaN,-1.2813573096981439,-0.09761924036065328,-0.35389827774659266,0.2560149164369392,-3.6101118948196067,NaN,0.05264445520380723,0.15873302590944316,0.2685968284323291,-0.23316195707049103,0.2370628104435275,0.18891851256015424,0.3515675006748299,0.08335925278416301,0.14897634393361847,0.0646989333399659,0.17435854060219147,-0.06098903017370705,-0.21874828805070234,NaN,-0.1735363100544023,NaN,-0.739932506615868,-0.8157274240106254,-0.24701563106519475,0.1223037145149729,NaN,NaN,-1.90522163818558,-1.6997850438543032,-1.694015856224238,0.16839069579356492,0.19102974773049453,0.03884856604330489,0.15491194580225143
ForVel,G2,0.16123478384377832,0.1099710737007138,0.050930602255387925,-6.916559802155766,-0.08685995128242907,0.29157546642273324,0.21707590071170857,0.006935632752401832,0.011025892801354131,0.27057903643424064,0.08683606569967262,NaN,0.3228562987787944,0.0994100293934711,NaN,NaN,NaN,-0.28109740332841904,0.05198083496793238,-0.3548601737698771,-0.17957848420150357,-3.6452512501459386,NaN,0.029588710681823116,0.17984439103522343,0.3540840377300082,-0.08863591874461307,0.22476076598962091,-0.07368350443500837,0.1729726839146868,0.005071955451780297,0.12197736072763576,0.41623479591519996,0.4542508615153278,0.16683184460544365,0.06520683726687315,NaN,0.20129765764779095,NaN,-0.16816662358434997,-0.4101402312582123,0.044983317651140164,0.052880349469792365,NaN,NaN,-0.7696698964984336,-1.2789397105459246,-1.2437120063930984,-0.7035461521888013,0.34516653551934107,-0.19909470372601956,-0.10671030948234161
ForVel,G3,-0.09528937744623867,-0.2776117885170699,0.11018653282876256,-8.221654733729618,-0.15555108928829164,0.39382611384991595,0.4197845256743684,0.053569276301805635,0.014477315621970077,-0.13531548841550434,-0.01021568794532235,NaN,0.07954213337452842,-0.0720940820586713,NaN,NaN,NaN,-2.339027649713119,-0.13996749150372945,-0.7448352061831891,-0.5516757501852234,-4.524312335285597,NaN,-0.09013090530644319,-0.13457183860619293,-0.18392535116547282,0.12342632030369194,-0.1091108322162595,0.01010509085788458,-0.05262009830531511,0.024073024516383268,-0.14778049533249904,-0.025222128691734014,-0.004067823939875925,0.46883894749734856,-0.13262867824916258,NaN,-0.1678199073012181,NaN,-0.728420231938204,-0.4291849435555952,0.20696723879062295,-0.04193411936922575,NaN,NaN,-1.8034031636847327,-1.5937730853053624,-1.5818421729805028,-0.039482048581385376,-0.02744829565383511,-0.13885538455164026,-0.04098051553832027
ForVel,G4,0.4747084504900043,-0.16348255966121483,-0.12666427290996296,-8.178320197553356,-0.14012171875955182,0.3713466647616779,-0.008198966426568033,0.2709893098522853,0.19853718986862123,0.3826132496724486,0.2331320097223899,NaN,0.1323742612768054,0.032885378314007396,NaN,NaN,NaN,-1.4102245475831658,0.06760780375706854,0.3432523969602902,-0.271511652508726,-3.1935939843928187,NaN,0.2557391420131333,0.27870319062384474,0.2778348217265184,-0.20572425520301652,0.33283425795093313,0.3744105593956991,0.20480133900702102,0.006149311703834592,-0.1186533838089796,0.45444107299130176,0.475244117697338,0.24571114961765272,0.028227038539834326,NaN,0.19533782711722203,NaN,-0.7428233469157413,-0.49526556933374977,-0.0069312057825245965,0.018965625051160617,NaN,NaN,-0.9848082039546382,-1.579453322081684,-1.1613800192509744,0.09519722218612792,-0.2123682976165382,0.09530821283525726,-0.13106470319682795
ForVel,G5,0.35476553346632456,-0.2726217782727729,-0.13875367825185791,-6.256931761135726,-0.1914391732110574,0.31794423274299455,0.11664777431760998,0.007060832769173908,0.17477593478914266,-0.03280273935429823,-0.08635825520042206,NaN,-0.06385645133341233,-0.018134158320317617,NaN,NaN,NaN,-1.380493109756256,-0.1452589302700822,-0.1398328608445656,-0.2819860660145497,-2.804948721689314,NaN,0.13289640948850967,0.2720974656811247,0.18442090504400255,-0.05806428446185441,0.24497709236347742,0.4442614817419416,0.1593505251164382,-0.02343788621824716,0.1165511853227631,0.1421006793543732,0.1368220073972034,0.028361373606361262,-0.22966497482918768,NaN,-0.06751609527844216,NaN,-0.8532653124000238,-0.7143367661230124,-0.031331349636819716,-0.17921625623890436,NaN,NaN,-1.6531461845258297,-1.636920552924022,-0.34464835674105787,-0.053327209405666265,0.11486844947250241,0.014044962681071249,0.02048679424945421
AngVel,G2,0.03794272476322713,0.03602960103646613,-0.2250761751035788,-6.459525871449544,-0.14360288667162613,-0.060629089358659405,-0.0969073886715941,-0.26836893532581096,-0.190711793117198,-0.13142781000877868,-0.07743816128563985,NaN,0.06845187358899718,-0.16229018256735772,NaN,NaN,NaN,-2.3897442897395056,-0.19963782940149422,-0.5029304598827804,-0.313238112540152,-3.794527682802677,NaN,-0.22031968450138795,-0.148375150815935,0.11881356418299549,-0.19386347505656354,-0.2567560216863969,-0.1560535596270458,-0.16360912761847946,0.0016348158993086948,0.01161515175139749,0.29832853213523125,0.28250809795361576,-0.16456774719573963,-0.3130331262124604,NaN,-0.190364505449786,NaN,-0.4738293347123068,-0.37672970484041257,-0.15908313305279598,-0.23262605731117936,NaN,NaN,-0.7951102744148046,-1.1010452697073765,-1.8397508813922352,-0.620893522024065,0.05460824470421155,-0.19483228027468225,-0.0021096861528824284
AngVel,G3,-0.07365780819359191,-0.17407234950303874,-0.23001685167079966,-8.108108513215658,-0.1472348209617993,-0.10986504488554871,-0.15271564254617975,-0.29397166775003436,-0.22835197641160132,-0.07941610942957533,-0.10934610694836056,NaN,-0.11763797424728195,-0.1898462957725422,NaN,NaN,NaN,-2.501126617777514,-0.012884762629471025,-0.8888009357718889,-0.8449147725574093,-4.753159705086569,NaN,-0.2586557461252701,-0.1486497664354256,-0.17728898487054545,-0.23858907793174056,-0.20990850262774807,-0.19698819585628513,-0.3174668409934538,-0.3339256528328589,-0.03949123239799612,0.1060466069828977,-0.11415110999338651,0.2844196872612027,-0.3224344112129731,NaN,-0.2951380250864668,NaN,-0.4616584573958915,-0.6595034480591453,0.06989882420318994,-0.0926403502648907,NaN,NaN,-1.7146607730976595,-1.3828340946934343,-1.4392851932666555,-0.21058597614866525,-0.19528488579874392,-0.25494568607969836,-0.08872358542966885
