BEHAV,DAN,20180124.Fly4.3,20180124.Fly4.2,20180119.Fly10.1,20180531.Fly3.3,20180131.Fly7.3,20180131.Fly7.2,20180604.Fly8.3,20180604.Fly8.2,20180125.Fly3.3,20180125.Fly3.4,20180131.Fly9.3,20170826.Fly7.2,20170821.Fly1.1,20180604.Fly3.2,20180604.Fly3.3,20180604.Fly3.4,20180604.Fly3.1,20180530.Fly3.1,20180119.Fly7.2,20180530.Fly1.2,20180530.Fly1.1,20180530.Fly1.3,20180120.Fly1.2,20180120.Fly1.1,20180120.Fly1.3,20170826.Fly4.1,20180131.Fly1.3,20180131.Fly1.2,20180125.Fly6.1,20180131.Fly8.3,20180131.Fly8.4,20180131.Fly8.2,20180131.Fly8.1,20180119.Fly9.2,20180530.Fly5.5,20180530.Fly5.4,20180530.Fly5.2,20180530.Fly5.1,20180530.Fly5.3,20180531.Fly2.5,20170828.Fly4.3,20180201.Fly3.2,20180201.Fly3.4,20170822.Fly1.1,20170828.Fly2.2,20170828.Fly2.6,20180131.Fly4.2,20180131.Fly4.3
AngVel,G4,-0.5749515099792943,-0.36920801360216915,-0.13961808772898476,-0.7608009994301332,-0.23410471571330005,-0.18414698798396945,-3.9965518964282074,NaN,-0.18964580779955953,-0.30164772235371773,-0.058398594050828034,-0.17049971205993275,-3.329139166565758,-0.4957442414378357,-0.16588121086260066,-0.117322802515061,-0.40692433244333914,NaN,NaN,-0.6209359951984683,-0.4008055020354677,NaN,-0.4192494511298688,-0.19940386756904083,-1.3842117985161515,-0.05022844663964654,NaN,-0.2877975287681318,-0.17020979091905364,-0.7128127913442359,-0.20622966054022096,-0.4085388042326936,-0.3301879380405741,NaN,-0.22471607408635075,-0.2680863091359613,-0.14666370466653933,-0.26601692582350256,-0.15591384164547173,NaN,-0.3122506435805037,-0.10707969592192423,-0.7581377523487607,-0.1501405395287978,-0.13159744208167545,NaN,-0.23468759957110397,-0.17171197055040777
AngVel,G5,-0.589692431199,-0.10814336944664715,-0.11320107980397065,-0.669121741092038,-0.3488965220183138,-0.19364389503038915,-3.106534133003951,NaN,-0.006137319567740995,-0.32616335781715433,-0.1146317884738588,-0.22743772389860673,-4.2744304038886956,-0.47368108639782536,-0.3096203215113138,-0.2266489877940303,-0.376949826233677,NaN,NaN,-0.8837548882137345,-0.28520782185980087,NaN,-0.2576708995739303,-0.22889235724188084,-1.1274463476425285,-0.3435442510451707,NaN,-0.39243532636912404,-0.09063781949963357,-1.0482490576836652,-0.2941735501585243,-0.40622703748656996,-0.09986421809510015,NaN,-0.2570198667836736,-0.2354919558784283,-0.22507749347096273,-0.3130535031839421,-0.1497274694042421,NaN,-0.2844847540689073,-0.05724405319074766,-1.0394206831523625,-0.1388029866514715,-0.004982822289850031,NaN,-0.27262435769261617,-0.25713385574593195
AbsAngVel,G2,-0.07941280369295156,-0.345892483029242,-0.04900088169901262,-0.7807722429074768,-0.2799489360858023,-0.1353082074846892,-2.759120356469341,NaN,-0.12294540536781584,-0.12598094489205702,-0.02973204056399492,-0.31580343892424523,-3.082423616453969,-0.1584217581098064,-0.08365921007386756,-0.03193633561447662,-0.34886329762715906,NaN,NaN,-0.8899505094076785,-0.28362039423891705,NaN,-0.19465204323045882,-0.23283635058280727,-0.8854898000081253,-0.222387944526252,NaN,-0.25983271296931476,-0.10399536521520303,-0.38007368891536975,0.07676094289585045,-0.354825838769264,-0.28018295580466246,NaN,-0.08140710054181888,-0.27698239811249703,-0.2464382962006486,-0.24022857872565773,-0.10592910212006923,NaN,-0.10931792807556762,-0.2436489560285331,-0.6844172987968491,-0.12911664622723507,-0.09464153588668811,NaN,-0.0241341364148997,-0.1428959360091937
AbsAngVel,G3,-0.5211309212226323,-0.2731783757946251,0.1580631735523078,-0.9515171241437119,-0.17425461374940632,-0.2441291959563976,-3.905476828410621,NaN,-0.037612441674860886,-0.26484991236090893,-0.08035705027621964,-0.2840208928508723,-2.5319927072266677,-0.33466375503702706,-0.3226803487011236,0.02025964996595775,-0.3489561625768538,NaN,NaN,-0.7428922917488696,-0.18519359559096094,NaN,-0.35022618791726945,0.035153310266386684,-0.6555580347004015,-0.14220294850720383,NaN,-0.41657759913810666,-0.1412505857123043,-0.6433652062589981,0.22767740083196886,-0.37766198652965377,-0.20249534433424854,NaN,-0.15367869993784944,-0.2098513798021202,-0.1928951220542494,-0.30404731162806287,-0.12157289646036262,NaN,-0.11605341796967483,-0.1410663383492603,-0.8210117807361959,-0.0600525729204715,0.08508075699645368,NaN,-0.23018032914631537,-0.16847433469995066
AbsAngVel,G4,-0.0008946788229411418,-0.34625706366838127,-0.1507937513290707,-0.5921058472205691,-0.23047559812310392,-0.0649952149571702,-3.1288735216139685,NaN,0.08064627283610104,-0.16136480156414268,-0.0290149787949181,-0.22850411615742927,-3.527800055216246,-0.12218937980119438,-0.4383168661810839,-0.13044900065608678,-0.3598876030374587,NaN,NaN,-1.0292064022945713,-0.11271663831224554,NaN,-0.17843450663074,0.034811866574973815,-1.1764832165015568,-0.27853890096092737,NaN,-0.2726819489883441,-0.07109995338028896,-0.638681275525735,-0.1607246545897476,-0.3702626464112766,-0.2773623034062862,NaN,0.002059753437206102,-0.18487921087708048,-0.1967463124724913,-0.2630956218876648,-0.051175665276452564,NaN,-0.1354175563499318,-0.13997688631546756,-0.5483372177600825,-0.003386656782537134,-0.1256536517546918,NaN,0.10592964518485093,-0.21564289363741018
AbsAngVel,G5,-0.591136060621624,-0.31267864647549826,-0.07117601919958227,-0.9499158812432273,-0.31713255867039347,-0.2720441425611524,-4.0357893066667305,NaN,-0.1824839236251805,-0.0734468571558533,-0.03708796214178545,-0.289804235789314,-4.887568701250594,-0.1968392834470054,-0.38336018707691544,-0.11423612889162094,-0.37676966620964425,NaN,NaN,-0.7219195309192736,-0.28911202832006233,NaN,-0.4481945565792165,0.2253793393285115,-1.2521328727983567,-0.20318265622577814,NaN,-0.3079049782993024,-0.15653593239984942,-0.7332361305293178,-0.07302315821481042,-0.45080125150975037,-0.010636930783176624,NaN,-0.22268689962370702,-0.24901862714112144,-0.2144374213838507,-0.20865064979768677,-0.15904910048713616,NaN,-0.23055908778958623,-0.21002643339843008,-0.948923883831261,0.12821971074322802,-0.0969760372802615,NaN,-0.13517885397937568,-0.13477274265641892
AbsHeading,G2,-0.4881920695580746,-0.06301653140296515,-0.12567845210753426,-0.8673635889066984,-0.24175406399837196,-0.2620160078414757,NaN,NaN,-0.2103912548057998,-0.40535860335372287,-0.10588743128286726,-0.22734491941833035,-1.4632207958622225,-0.3960151628909587,-0.2574669747509819,-0.1826963881971202,-0.19983274876876655,NaN,NaN,-0.3748809657617356,-0.4254750931352471,NaN,-0.09950365995632415,-0.11753512954485879,-0.7614696722834291,-0.23182406440443049,NaN,-0.27391057510616945,-0.046692006311633616,-0.9625762256227857,-0.23490334976536809,-0.43066505286894685,-0.10560898231280413,NaN,-0.30627778493462343,-0.23805727990397818,-0.26403344429056363,-0.29318021890482093,-0.13015331544557562,NaN,-0.2116052228344676,-0.00015753825275410804,-0.8481193401335085,0.04361218076745721,0.3018032559074534,NaN,-0.27647883865808076,-0.23262802834886065
AbsHeading,G3,-0.6100680541280445,-0.2829595338290434,-0.19700980719303107,-0.802493403128812,-0.1315078728568857,-0.08880344286219799,NaN,NaN,-0.22832253784210366,-0.3978812548858126,-0.0738912490128647,-0.3432828217602044,-2.5927006748306476,-0.4273702344180348,-0.3035043224656637,-0.2777457696272505,-0.25346980562068255,NaN,NaN,-0.8721549219715781,-0.36197577093844235,NaN,-0.2013488082460657,-0.21429709680050646,-1.129584788388923,-0.2587898718949633,NaN,0.0342681035290896,-0.20723123080528416,-0.7378989045167652,-0.20417510617190593,-0.23200338181717406,-0.25972296693226427,NaN,-0.27573374433362097,-0.21874808967168913,-0.2775915138711518,-0.17251712924710927,-0.12712292643008727,NaN,-0.24720102330617322,-0.21369409520410398,-1.0042611075050472,0.04120353843951552,-0.0729024708765369,NaN,-0.2525378078513092,-0.2597885648752323
AbsHeading,G4,-0.5872221191192368,-0.16957825723969222,-0.13258287022625725,-0.8527007522865211,-0.3002544904774691,-0.008254155352966697,NaN,NaN,-0.1627773483700119,-0.33393296431407515,-0.1514528262272219,-0.22916109056920497,-1.1532533376040726,-0.20552807163128173,-0.29642309312257176,-0.2416359051191297,-0.03985400366604308,NaN,NaN,-0.5940848751211054,-0.3561093936453328,NaN,-0.2407787402570265,-0.17538998996690847,-1.2631722176262783,-0.34474088178084217,NaN,-0.3063254128664521,-0.12988005269834213,-0.940933801492676,-0.25081839739225,-0.47347177572518073,-0.18046371367203395,NaN,-0.24639297218449752,-0.25458131176563814,-0.17269077900922158,-0.2529886085170985,-0.149514796774461,NaN,-0.15779714194530858,-0.11982742103455979,-1.0216924977127348,-0.11621676963161143,0.039612652074394794,NaN,-0.26316355830061733,-0.15577994439776788
AbsHeading,G5,-0.4990396238702921,-0.3766043135729775,-0.1542147518129522,-0.5952218613509237,-0.31238873313813986,-0.23708877573018206,NaN,NaN,0.015095636775684707,-0.35455350489706183,-0.16728255186767615,-0.3243026685793673,-2.5341966085688967,-0.28018906670003507,-0.27600244950219777,-0.18348573267066892,-0.12090862488673881,NaN,NaN,-0.9964670615315863,-0.445372427359912,NaN,-0.4752132571112204,-0.2614691681321908,-1.1135706357783963,-0.30478676303127816,NaN,-0.19263118429808768,-0.1502038253459661,-0.7979354788577067,-0.15209325596656376,-0.3586267541207493,-0.32862914533154286,NaN,-0.26632022527117605,-0.07989097367457632,-0.09823752266294039,-0.0654154762973771,-0.04174910691791833,NaN,-0.26959711900207317,-0.1696491298340732,-0.7491651130544348,-0.13088466201662352,-0.014493747364713316,NaN,-0.23147027335539794,-0.2658786743413084
