0,1.0027,1.2952,0.93714,0.83693
0.1,1.0181,1.3571,0.90883,0.85236
0.2,1.0334,1.419,0.88052,0.86779
0.3,1.061,1.3911,0.85848,0.89847
0.4,1.0885,1.3631,0.83644,0.92914
0.5,1.014,1.3176,0.82593,0.90538
0.6,0.93942,1.272,0.81542,0.88161
0.7,0.98377,1.2563,0.85265,0.88283
0.8,1.0282,1.2406,0.88992,0.88407
0.9,1.0186,1.2118,0.90669,0.90268
1,1.0089,1.183,0.92344,0.92131
1.1,1.0475,1.2335,0.92221,0.93844
1.2,1.0861,1.2841,0.92097,0.95558
1.3,1.1036,1.3044,0.89309,0.96784
1.4,1.1211,1.3247,0.86518,0.98009
1.5,1.0852,1.2894,0.84983,0.95951
1.6,1.0492,1.2541,0.83451,0.9389
1.7,1.0396,1.2222,0.83338,0.93606
1.8,1.03,1.1904,0.83227,0.93326
1.9,1.0233,1.2336,0.8426,0.9167
2,1.0166,1.2769,0.85295,0.90011
2.1,1.0003,1.2273,0.89394,0.89637
2.2,0.98389,1.1775,0.93499,0.89266
2.3,0.98995,1.1653,0.94884,0.88582
2.4,0.99606,1.1533,0.96264,0.87898
2.5,0.99216,1.121,0.95901,0.87844
2.6,0.98823,1.0887,0.95533,0.87792
2.7,0.9787,1.0399,1.0007,0.88858
2.8,0.96915,0.99112,1.0462,0.89927
2.9,0.92281,0.99302,1.066,0.89474
3,0.87636,0.99508,1.0858,0.89016
3.1,0.91381,1.0047,1.0789,0.86827
3.2,0.95152,1.0143,1.0718,0.84632
3.3,0.94439,0.99605,1.0679,0.83444
3.4,0.93712,0.97769,1.0639,0.82259
3.5,0.91122,0.95607,1.0437,0.80289
3.6,0.88524,0.93445,1.0234,0.78315
3.7,0.93293,1.0004,0.99242,0.79573
3.8,0.98092,1.0668,0.96142,0.80844
3.9,0.98629,1.0533,0.93516,0.78349
4,0.99148,1.0395,0.90893,0.75839
4.1,0.98413,1.0224,0.89439,0.75399
4.2,0.97673,1.0052,0.87991,0.74968
4.3,0.9986,1.0384,0.8495,0.74406
4.4,1.0206,1.0718,0.81903,0.73844
4.5,1.0339,1.0837,0.8191,0.74488
4.6,1.0471,1.0955,0.81933,0.75138
4.7,1.0565,1.1137,0.79659,0.73499
4.8,1.0658,1.1319,0.77372,0.71849
4.9,1.0557,1.087,0.79188,0.72861
5,1.0454,1.0419,0.81024,0.73887
5.1,1.0491,1.0779,0.80569,0.73792
5.2,1.0528,1.1143,0.80102,0.73692
5.3,1.0557,1.0523,0.85296,0.72205
5.4,1.0586,0.98993,0.90517,0.7071
