Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,AbsHeading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0.0,-9.48125e-05,-0.00694935,-0.00424098,-0.00177792895,-0.001014675,0.00770935,2.4602,-0.00095719,-0.00044589,-2.064475e-05,0.0012136075,2008.8,2129.9,1769.3,1877.9,1281.7,747.9,1139.2,1846.7,1556.1,1921.3,934.37,1171.2,750.15,462.1,486.53,884.76,0.77465,0.90205,0.5281100000000001,0.62366,0.58528,0.6178600000000001,0.42706000000000005,0.4791,0.67996,0.75995,0.47758999999999996,0.55138
0.1,0.00109088333333333,-0.06939400000000001,-0.00882908333333333,-0.0226408666666667,-0.019057595,0.0435245,2.50165,-0.00766718333333333,-0.00283683333333333,-0.00299191666666667,0.0149696333333333,2148.6,2401.2,2066.6,2090.1,1420.4,778.18,1266.9,2097.1,2038.3,2073.2,1180.0,1310.2,903.1,502.65,547.69,1012.5,0.9486600000000001,0.8634,0.5710000000000001,0.6268699999999999,0.6358,0.64593,0.43231,0.48283999999999994,0.79223,0.75466,0.50166,0.55485
0.2,-0.10079466666666699,-0.24464833333333302,0.0122127333333333,-0.0630196666666667,-0.0377993333333333,0.0769416666666667,2.82083333333333,-0.0160036666666667,-0.0380653333333333,-0.0290493333333333,0.0760696666666667,2252.8,2400.0,2086.1,2259.2,1479.5,807.37,1301.7,2153.9,2176.0,2091.9,1641.3,1384.3,965.74,499.25,654.27,1022.6,0.96591,0.8716299999999999,0.78679,0.61273,0.65275,0.61837,0.50261,0.47475,0.80933,0.745,0.6447,0.54374
0.3,-0.24704666666666697,-0.43291333333333293,0.0308026666666667,-0.0521183333333333,-0.0236178666666667,0.0746958333333333,3.0635166666666698,-0.01009335,-0.132264333333333,-0.0882066666666667,0.20294500000000001,2251.7,2366.2,2076.9,2202.5,1462.3,791.07,1338.9,2162.9,2095.6,2115.8,1841.9,1517.2,959.04,484.91,734.14,1144.1,0.9306700000000001,0.89417,0.8868299999999999,0.68886,0.65584,0.6129899999999999,0.54832,0.52896,0.79325,0.75358,0.71758,0.6089100000000001
0.4,-0.448115,-0.5758475000000001,0.0423,-0.043377,-0.02572275,0.071079,2.8923,0.02409225,-0.2282625,-0.144025,0.3360375,2214.4,2443.0,2148.6,2213.9,1516.8,813.14,1318.6,2186.2,1993.0,2092.4,2080.1,1645.9,931.72,499.45,795.29,1190.6,0.89999,0.85646,0.9681,0.74346,0.61426,0.61423,0.60315,0.54462,0.75713,0.73534,0.78563,0.64404
0.5,-0.724726666666667,-0.86349,0.117128333333333,-0.086698,-0.054327,0.156524666666667,2.5949,0.0736603333333333,-0.30071666666666697,-0.18338666666666698,0.4441733333333329,2258.3,2470.0,2126.4,2160.0,1502.1,783.82,1326.6,2149.3,1933.8,1925.7,2332.8,1729.5,900.36,455.76,907.85,1308.6,0.85635,0.77964,1.0971,0.8006800000000001,0.59941,0.5814600000000001,0.68435,0.60888,0.72788,0.68055,0.8907,0.7047800000000001
0.6,-0.816348333333333,-1.0199466666666699,0.0308297333333333,-0.0255041666666667,-0.0147042166666667,0.0474218333333333,2.47811666666667,0.171095,-0.3996683333333329,-0.237991666666667,0.6047066666666671,2176.0,2376.1,2126.2,2140.5,1441.2,811.93,1283.1,2160.8,1819.1,1914.1,2512.4,1822.4,841.46,446.95,951.89,1355.6,0.836,0.80556,1.1816,0.8514,0.58385,0.55048,0.7419,0.62734,0.7099300000000001,0.67802,0.9617700000000001,0.73937
0.7,-0.848835,-1.15195,0.00890427,-0.01866295,-0.0104646166666667,0.0319244666666667,2.33348333333333,0.28012833333333303,-0.49772,-0.292835,0.770861666666667,2226.4,2410.8,2128.3,2149.8,1463.1,785.2,1281.8,2235.1,1777.6,1847.3,2804.9,1885.6,817.85,422.07,1047.7,1442.5,0.7984,0.7662800000000001,1.3179,0.8771200000000001,0.5589999999999999,0.53754,0.81742,0.6453899999999999,0.6787,0.65191,1.0677,0.76125
0.8,-0.81779,-1.18078333333333,-0.002274645,-0.00786938833333333,-0.00311342666666667,0.0133232333333333,2.2553,0.34474666666666703,-0.556995,-0.325288333333333,0.874785,2164.2,2411.7,2082.6,2200.3,1518.4,794.17,1305.4,2183.1,1642.7,1728.4,2826.1,1826.5,803.85,405.34,1083.3,1482.0,0.75903,0.71667,1.357,0.8301299999999999,0.52941,0.5104,0.82985,0.67884,0.64422,0.61353,1.0934,0.75449
0.9,-0.8133033333333329,-1.1751,-0.00120680416666667,0.00232749166666667,0.00215853333333333,0.006718600000000001,2.25496666666667,0.3657333333333329,-0.575445,-0.33426166666666696,0.91385,2207.2,2299.5,2095.5,2172.0,1518.4,788.78,1286.5,2157.9,1686.3,1690.1,2731.6,1746.7,812.1,390.26,1066.0,1410.2,0.7640100000000001,0.735,1.3036,0.8042,0.53485,0.49476000000000003,0.8285899999999999,0.65351,0.6494300000000001,0.61488,1.0661,0.7288600000000001
