Start,Stop
0,8.9833
10.9,24.5
25.067,43.133
43.933,50.783
51.633,58.283
58.9,63.4
63.917,69.55
70.4,82.967
83.683,122.33
122.97,147.73
148.7,156.33
157.18,163.07
164.37,164.97
165.85,173.77
174.27,180.98
181.75,191.38
191.92,216.65
217.95,224.32
224.88,225.17
225.68,226.57
227.13,234.67
235.23,241.42
242.22,252.87
254.05,271.53
272.17,290.32
290.88,293.15
293.67,300
