Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red_R,G3_Red_R,G4_Red_R,G5_Red_R,G2_Red_L,G3_Red_L,G4_Red_L,G5_Red_L,G2_Green_R,G3_Green_R,G4_Green,G5_Green_R,G2_Green_L,G3_Green_L,G4_Green_L,G5_Green_L,G2_R,G3_R,G4_R,G5_R,G2_L,G3_L,G4_L,G5_L,G2_avg,G3_avg,G4_avg,G5_avg
0,0.00538656693169965,-0.01860367179268,0.00298511484470146,0.00744846769326054,-0.00122205767057928,0.0324810515453789,-0.840789758584966,0.00135878080131939,0.000780239580123518,-0.000692966617094603,0.00428375917064969,723.7832,694.6263,817.9609,801.2957,1013.9532,706.8587,896.1899,932.8728,823.3889,1224.2312,1512.71,765.0975,1121.6423,1435.927,1879.4119,959.7818,1.13761814311247,1.76243139656532,1.84936712745071,0.954825415885796,1.10620717011397,2.03142014097018,2.09711345776158,1.02884530452598,1.12191265661322,1.89692576876775,1.97324029260614,0.991835360205886
0.1,0.0313864736041882,0.0545180810311556,-0.0082445926577996,-0.0439146213686358,-0.0246030721832931,0.0703469577912293,-0.739275972740064,0.00123609925048204,-0.000464324560833114,-0.00510686345297257,0.0300454846719271,784.6097,741.168,881.8793,861.6188,1134.5645,735.5032,973.7361,1068.9806,1120.962,1338.1945,1669.3438,846.2782,1490.283,1714.9482,2026.5171,1134.182,1.42868740980388,1.80552115040045,1.89293909041748,0.982195606688248,1.31352867113328,2.3316665379566,2.08117692257687,1.06099399745889,1.37110804046858,2.06859384417852,1.98705800649717,1.02159480207357
0.2,0.131888339126911,0.2467963683212,0.00451197913828902,-0.0915104395045421,-0.0333234107842814,0.101378486057759,-0.232818843120196,-0.00433066609551805,-0.0627661157761202,-0.039344357077046,0.135045643027464,803.4553,734.5733,875.2043,897.0263,1101.064,802.6916,960.4518,1103.0256,1266.8347,1331.2413,1737.9484,874.4973,1835.4946,1697.2474,2013.2201,1110.3145,1.57673326692848,1.81226475288443,1.98576309554238,0.974884794347724,1.66701899253813,2.11444519912754,2.09611778540058,1.0066080968565,1.6218761297333,1.96335497600598,2.04094044047148,0.990746445602113
0.3,0.247886112730588,0.342008262682922,0.0220189274847396,-0.0178105278255824,-0.00697175864366728,0.0505453912705838,0.0492868623558655,-0.000301718999888347,-0.193915543619476,-0.0939126920963403,0.309635767101371,800.0325,733.9043,917.6499,893.6364,1153.813,800.5005,936.3311,1027.7262,1268.3151,1389.5774,1695.9902,823.897,1937.598,1737.8273,2038.6631,1132.8516,1.58532947099024,1.89340408551905,1.84818872644131,0.921959982829706,1.67929985188241,2.17092593945913,2.17728867491425,1.1022893062374,1.63231466143633,2.03216501248909,2.01273870067778,1.01212464453355
0.4,0.465797988234622,0.404209802621178,0.0395553509615763,-0.0380511828366442,-0.00815231257905447,0.0612511826999589,0.188772827158456,0.035358156070266,-0.298119793488976,-0.133697328977082,0.476412487011164,821.3719,776.2556,867.3013,856.6364,1189.6119,809.9705,948.0555,995.197,1318.1423,1394.39,1811.0049,893.0602,1864.6907,1747.2318,2181.6885,1129.2623,1.60480569155093,1.79630266113378,2.08809199294409,1.04251955672208,1.56747818343108,2.15715485934364,2.30122445363167,1.13471232328876,1.58614193749101,1.97672876023871,2.19465822328788,1.08861594000542
0.5,0.697449998807966,0.531288716434078,0.0461756996561615,-0.0551263484664218,-0.00668721727238652,0.0780220882429627,0.48662770600642,0.107209837039766,-0.39423144842932,-0.160297009055768,0.637252394684068,804.1091,768.6976,898.5816,841.1971,1146.2338,785.9132,964.5599,1092.2809,1326.691,1331.2983,1850.8884,940.1807,1865.4692,1722.5005,2211.5872,1158.3207,1.6498892998475,1.73188819634665,2.05978889396355,1.11766992539561,1.62747704700385,2.19171850021096,2.29284588753897,1.06046045481524,1.63868317342567,1.96180334827881,2.17631739075126,1.08906519010542
0.6,0.864394297268955,0.711080105970522,0.0439313714327756,-0.0284919791469848,-0.0052844690036974,0.0635130647325869,0.738531690846683,0.198780015422093,-0.498873844729265,-0.180431373525781,0.798962604819765,844.1802,785.1191,888.0432,792.3965,1151.484,772.4792,977.6465,1034.9991,1321.2432,1416.6853,1938.1373,938.9683,1878.1952,1648.6519,2139.4187,1156.4602,1.56511986421856,1.80442088340482,2.18248087480429,1.18497280086421,1.63110837840561,2.13423468230601,2.18833566120269,1.11735382185356,1.59811412131208,1.96932778285542,2.18540826800349,1.15116331135889
0.7,1.00621376617587,0.885466230285556,0.0344848434804537,-0.016799485411588,-0.00127196035445307,0.0452122303022899,0.845158618676431,0.295773544410639,-0.577870312677248,-0.19303007006125,0.939189091143678,821.1517,765.6976,924.5607,877.5783,1154.79,787.2013,956.3729,1035.8605,1338.8279,1371.8992,1913.0669,982.9442,1957.3971,1694.4681,2068.1802,1181.1458,1.6304269966195,1.79169844596614,2.06916311714309,1.12006438627756,1.69502429013067,2.15252197881279,2.16252488961157,1.14025566183864,1.66272564337509,1.97211021238946,2.11584400337733,1.1301600240581
0.8,1.1079378610721,1.03363050691321,0.0327136362411022,-0.0145043210619109,-0.00257960440967933,0.0449615538298208,0.960582191606254,0.383717238468144,-0.625958022746997,-0.195427551233237,1.04432098254075,801.2059,760.5132,898.3933,859.9573,1144.4536,817.9889,988.7731,1076.4064,1404.7737,1429.0723,1822.1617,951.0986,1976.772,1667.9122,2072.1509,1156.5636,1.75332420792208,1.87908940962497,2.02824497911995,1.10598351801886,1.72726268675287,2.03904013856423,2.09567887718628,1.07446741305143,1.74029344733748,1.9590647740946,2.06196192815311,1.09022546553514
0.9,1.18109757944953,1.19643475258911,0.0270363842224698,-0.00603878447564584,-0.00416710731678571,0.0434317082201354,1.00312654114846,0.45904523657619,-0.646532479546645,-0.1933628085918,1.12020891161613,816.4404,774.3004,912.8403,865.4261,1152.4397,770.4783,1046.701,1009.97,1457.2628,1389.4196,1826.7462,1066.9628,2020.7104,1620.8005,2052.4578,1237.2906,1.78489795458432,1.79441932355969,2.00116734548201,1.23287568979027,1.7534196366196,2.10362900551515,1.96088262072932,1.22507658643326,1.76915879560196,1.94902416453742,1.98102498310566,1.22897613811176
