0,0,0,0,0,0,0
0.016432,-0.0051458,-0.019017,-0.0011705,0.00032488,-0.0012255,0.0017256
0.032864,-0.0029633,-0.017504,-0.0025664,0.00052958,-0.0031214,0.0041498
0.049296,0.00024161,-0.010495,-0.0038765,0.0019566,-0.0047493,0.0076143
0.065728,0.0032687,-0.004333,-0.004989,0.0034901,-0.0059208,0.011182
0.08216,0.0058955,0.0013816,-0.0059337,0.0053139,-0.0067048,0.014955
0.098592,0.011535,0.011572,-0.0067198,0.0073924,-0.0071586,0.018889
0.11502,0.013821,0.03391,-0.0073287,0.0096126,-0.0070817,0.023065
0.13146,0.020163,0.054771,-0.0073247,0.011592,-0.006224,0.027825
0.14789,0.025655,0.07284,-0.0069311,0.013246,-0.0045834,0.033095
0.16432,0.038527,0.091208,-0.0062346,0.014532,-0.0023382,0.038721
0.18075,0.086765,0.090138,-0.0054913,0.015777,0.00067423,0.044791
0.19718,0.12856,0.062441,-0.0064046,0.015478,0.0047188,0.0528
0.21362,0.17745,0.049087,-0.0093555,0.015757,0.0086403,0.062289
0.23005,0.19097,0.077786,-0.014011,0.016238,0.013125,0.073086
0.24648,0.20711,0.10479,-0.017884,0.018992,0.018518,0.085596
0.26291,0.22393,0.099858,-0.021088,0.024257,0.024741,0.10004
0.27934,0.24093,0.096684,-0.024624,0.033268,0.030831,0.11743
0.29578,0.27245,0.088995,-0.028358,0.045823,0.0369,0.13764
0.31221,0.29361,0.10422,-0.032691,0.060525,0.043429,0.15953
0.32864,0.32149,0.12015,-0.036408,0.078133,0.050453,0.18375
0.34507,0.35177,0.10733,-0.039531,0.09713,0.058178,0.20898
0.3615,0.37082,0.08455,-0.043208,0.11821,0.066294,0.23589
0.37794,0.3851,0.069487,-0.047632,0.13965,0.074268,0.26285
0.39437,0.39274,0.078772,-0.05235,0.16139,0.082003,0.28968
0.4108,0.37204,0.083845,-0.05625,0.18251,0.089357,0.31539
0.42723,0.36254,0.048844,-0.059453,0.1998,0.095138,0.34064
0.44367,0.33644,0.00067054,-0.063732,0.21406,0.099712,0.36543
