T1,T2
5.05,8.8
26.1,29.033
35.883,38.217
47.917,50.35
50.383,52.533
55.467,58.033
71.733,73.35
73.383,75.933
97.533,101.28
111.7,115.62
123.1,127.18
136.6,139.03
140.57,143
148.22,152.75
152.78,155.52
161.4,165.7
184.27,187.17
196.97,201.22
221.05,222.6
222.63,226.4
234.33,238.37
250.22,254.9
258.1,263.7
276.25,280.57
285.85,290.12
294.35,297.05
