T1,T2
0.016667,4.4667
15.333,17.417
30.5,32.183
32.217,36.367
46.633,49
51.767,57.317
65.117,67.767
71.217,75.067
79.066,83.883
98.3,102.63
120.22,126.13
142.3,145.5
169.15,171.2
171.23,177.83
190,191.95
191.98,196.45
225.1,233.65
252.2,254.8
254.83,260.03
288.9,296.08
