Start,Stop
5.85,11.533
12.667,25.083
25.633,31.933
32.467,49.033
49.517,50
50.483,53.933
54.483,56.133
56.667,57
57.533,57.567
58.2,58.433
59.05,69.667
70.15,73.467
74.3,76.783
77.483,85.2
85.783,93.317
94.017,131.75
132.23,135.38
136.85,171
171.55,212.75
213.27,215.1
215.75,226.63
227.17,239.38
239.98,241.4
242.03,271.85
272.63,299.77
