0,619.6,987.31,914.66,765.38,681.19,934.75,1034.6,828.46,611.76,1171.4,1289.7,483.79,713.3,915.67,1341.5,597.62
0.10071,747.9,1028.4,912.71,817.07,698.09,991.37,1140.2,902.38,716.69,1227,1440.9,495.51,674.22,893.31,1467.3,648.59
0.20142,741.92,1016.6,938.62,810.69,751.89,994.1,1105.2,939.68,681.19,1243.6,1427.9,458.88,672.03,907.98,1467,668.33
0.30212,696.83,1064.3,1066.3,880.84,752.11,1016.5,1176.6,941.7,651.25,1302.2,1440.5,513.74,730.86,1077.6,1416.4,672.71
0.40283,755.11,1001.8,932.29,874.71,727.71,983.45,1131.9,944.03,653.89,1232.9,1336.3,510.79,661.82,957.19,1310.4,609.39
0.50354,738.93,1010.2,907.38,798.43,728.3,1013.5,1137.6,923.32,605.81,1178.6,1235.3,473.51,591.72,910.65,1302.7,659.56
0.60425,737.59,1032.5,905.47,835.57,728.39,1013.8,1126.4,907,605.34,1151.5,1224.4,512.85,577.16,935.75,1225.3,653.19
0.70495,692.54,1038.5,995.4,780.86,789.61,1023.1,1123.3,925.49,540.09,1147.8,1208.3,510.49,612,949.33,1229.4,630.82
0.80566,760.48,1030.3,969.08,842.48,734,1033.3,1078.7,919.9,551.99,1070.3,1073,532.93,569.24,825.66,1117.3,629.24
0.90637,759.32,1005.9,909.41,807.79,723.74,975.09,1092.7,898.95,577.65,1065.5,1058.3,543.02,552.88,771.64,1105.7,652.73
1.0071,716.82,1023.2,996.29,807.12,735.45,997.07,1168.8,962.62,497.65,1054.6,1060.4,535.09,598.21,881.72,1025.6,648.34
1.1078,734.52,1023.6,901.56,800.58,753.17,982.04,1129,891.69,495,946.75,958.99,576.81,543.04,816.88,987.08,718.85
1.2085,740.04,1017.6,936.47,844.43,780.14,1083.9,1118.5,907.6,465.74,1031.1,1017.6,719.22,519.74,827.53,981.42,636.82
1.3092,725.73,1043.2,950.97,821.55,780.91,1031.2,1159,875.41,440.65,933.41,985.12,731.5,506.47,754.46,968.9,667.53
1.4099,696.81,1080.4,992.69,825.25,796.82,1080.4,1154.8,988.15,419.43,951.48,995.83,753.31,518.2,778.53,983.07,772.29
1.5106,743.1,1063.5,925.98,781.97,746.09,980.5,1158.9,923.54,468.06,857.63,933.16,705.19,481.43,724.86,950.28,761.7
1.6113,724.62,1004.8,922.26,888,719.53,1044,1135.1,901.19,428.08,862.68,848.14,766.24,464.53,618.92,935.99,747.39
1.712,683.46,1021.7,957.59,839.85,732.11,985.67,1140.7,920.31,459.11,808.08,910.58,736.72,464.71,657.39,889.1,780.29
1.8127,693.34,1063.6,971.75,796.84,736.38,959.48,1140.7,885.45,452.67,809.73,897.16,736.51,520.44,663.03,907.65,763.72
1.9134,713.72,1010.5,931.41,819.91,704.76,1000.6,1133.6,898.8,490.76,771.35,829.17,681.63,493.15,553.61,864.82,741.93
2.0142,729.24,1041.7,942.69,820.05,693.36,954.67,1056.6,901.78,534.01,771.57,833.1,695.6,474.29,611.54,844.03,676.43
2.1149,715.52,1070.9,977.02,858.21,753.2,966.02,1125.2,890.97,546.05,818.92,777.98,693.85,549.36,704.93,837.54,689.97
2.2156,740.56,1024.2,912.74,832.58,733.18,936.46,1091.3,909.26,553.46,751.73,765.91,654.79,576.06,632.42,819.43,656.26
2.3163,756.1,983.31,904.52,818.36,706.48,969.52,1125.2,900.78,594.16,806.02,723.23,625.13,551.67,657.57,775.5,644.17
2.417,736,1025.9,959.63,803.12,715.25,960.03,1099.2,959.03,589.57,796.6,730.01,649.84,586.46,639.76,827.15,667.15
2.5177,712.62,1035.2,951.98,852.8,776.24,969.98,1129.7,916.81,589.03,850.09,699.47,606.29,642.46,682.59,820.12,644.02
