TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20170826.Fly7.2,0.5602087392091359,-0.2806455612183704,-0.06798427349331523,-0.21448495193341718,0.1517782275226746,0.124321095483922
20170828.Fly4.3,0.3166537706936903,-0.6316595600247075,-0.28666732259709266,-0.360296522568956,0.170884972577172,0.34413943874025954
20180131.Fly4.3,0.19505468100919512,-0.7598027038137524,-0.4464179282353194,0.010901872172516576,0.2979373255966137,0.48124031254155425
20180131.Fly1.2,0.3599774887359578,-0.7097071923721407,-0.29502514093327553,-0.08754291277511962,0.12374428781449624,0.5108982583652989
20170821.Fly1.1,0.20607868711194036,-0.6790187378681619,-0.24502008175234316,-0.07632232111048587,0.3575779004734624,0.47390635385649843
20180120.Fly1.3,0.5379931310275866,-0.7929768774414581,-0.28889909383921175,-0.3095981458473794,0.10746475186522447,0.3798429005040752
20180120.Fly1.2,0.4443812455805832,-0.7552058810765958,-0.17326700656784907,-0.263303064828566,0.2628742036732068,0.28197050039954363
20180131.Fly8.3,0.30912258456934677,-0.5108552584163627,-0.481311277519366,0.053114493132100565,0.0709293530040926,0.5260104380129383
20180131.Fly7.2,0.3940892788105086,-0.6234254316899404,-0.2464754561398541,-0.08390011370150029,0.22061818567622576,0.4499658807465721
20180131.Fly1.3,0.4848979822568875,-0.6732378812902098,-0.39186240493323105,-0.09184223097657533,0.05893810943283034,0.5229886652911939
20180201.Fly3.2,0.16312521143788722,-0.5482692348601556,-0.3504490632794588,0.09179864940204632,0.11787287157054376,0.5910456058268025
20170822.Fly1.1,0.6941388903629542,-0.03249465141761305,0.08475421731486188,0.03714014188906599,0.26720470796650575,0.5155272686880105
20180119.Fly7.2,0.08288141294034203,-0.5216365521309789,-0.14066232321365488,0.11089307048218212,0.40205248116547987,0.5188932408835973
20180120.Fly1.1,0.5969058379474885,-0.3712769675790639,0.1099970706712474,0.11049339528996929,0.44001355793633895,0.6626415625001888
20180201.Fly3.4,0.22635563814171394,-0.7141899861869961,-0.321221781303782,-0.03778982032802945,0.18033735331756365,0.38171785122672575
20170826.Fly4.1,0.43908516667551933,-0.48762301431120597,-0.06340409877439993,0.035252858606054045,0.5137986495795759,0.5316866155716274
20170828.Fly2.6,0.2061163752533663,-0.39689212608673063,-0.20918007492212892,0.5880770722403994,0.4526763490700616,0.6402635021157376
20180125.Fly6.1,0.5854601566455526,-0.6214500050426643,-0.12464491105748336,-0.24437388509699817,0.3864125960904094,0.35623271193817524
20180131.Fly9.3,0.4975725354295647,-0.764040181679746,-0.6344218676437808,-0.2956887003646713,-0.15332656570020453,0.8281748462599684
20170828.Fly2.2,0.5006250394705544,-0.5297781063873535,-0.21609787197223035,0.039596783751831455,0.20168438826541693,0.5961168019213375
20180125.Fly3.4,0.20687886235713024,-0.5480047131212383,-0.4500872863912148,-0.12794173447038606,0.06096815012374386,0.5064031470145086
20180131.Fly8.4,0.4236874652878773,-0.6030200967148824,-0.40660668573085607,-0.17616252051813416,-0.05918388958133185,0.3423853781009831
20180131.Fly4.2,0.44909000237659535,-0.728111025826309,-0.21243744848315782,-0.2951063507015049,0.18327650184479258,0.38537192725172376
20180125.Fly3.3,0.5135542928183202,-0.478374552719417,-0.11584440448129264,-0.11454799647025951,0.18256531062181253,0.3303004949594733
20180124.Fly4.2,0.6680132988083499,-0.6849262653191807,-0.08163477132005398,-0.2706883901598343,-0.03217553412567907,0.07690611846168217
20180131.Fly7.3,0.3478787473362757,-0.6886381807681159,-0.37170662409174166,-0.002454743819119066,0.2441864937374741,0.4715016181371445
20180131.Fly8.1,0.23959549169602684,-0.7849115440791817,-0.38345258786466785,-0.24190254653366802,-0.1690676106897977,0.36750562024196926
20180131.Fly8.2,0.2926308700663523,-0.2972083434745214,0.0005390521065394198,0.263012695580817,0.3714031674783022,0.6678062398812237
20180119.Fly9.2,0.20804417204795098,-0.6094951730256977,-0.30774142903115903,0.13127134688746334,-0.02402313045743262,0.48116159814232656
20180119.Fly10.1,0.7929576993452185,-0.09871385325574088,0.18902607345274394,0.1374118989620348,0.48027548839033984,0.7310875788097696
20180124.Fly4.3,0.6118740662929102,-0.6464042140903151,-0.06541721895540284,-0.3174774296013677,0.006669829856399346,-0.016216884102593226
