TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20160201.Fly2.5,0.7233932783218497,-0.5572532100745113,0.003574355572712595,0.47422100329122413,0.11533785962856388,0.3728184538958271
20160119.Fly3.1,0.7490508915218416,-0.5294687473816605,-0.12803703413599843,0.49400747542348095,0.2823105127286171,0.21970577378139045
20160628.Fly2.2,0.5597705377102694,-0.2403460904118704,-0.040428107581823136,0.11421896812396282,0.06670916709836941,0.7143890264473594
20160601.Fly2.1,0.6864687743842827,-0.5515435066228426,0.33698250701302007,0.25379056822175056,-0.00929431281853304,0.6766033749714301
20160614.Fly4.2,0.7557598253210646,-0.03798145059863259,0.18418163136066715,0.0005347967399902146,-0.2357198804412274,0.5347831690872206
20160201.Fly2.4,0.6381385913909927,-0.49519425193222266,0.22022399349363272,0.4572376323933597,0.15742622629126962,0.5935063114594389
20160525.Fly5.3,0.6705163966174557,-0.33945421400953785,0.002108675209199536,0.3406540480526577,0.17465560281826925,0.48800137614886097
20160614.Fly4.1,0.809668225224223,-0.13241864528970387,-0.3872381352745421,0.5139226385764915,0.3227985278689827,0.22597045018557943
20160118.Fly2.1,0.7242279482405236,-0.571991495473986,0.15981881943858123,0.5535924329458222,0.0840015677703807,0.5165550455724818
20160526.Fly1.1,0.6354562471566758,-0.37712389312304884,0.03787957316915641,0.32820342212284587,0.1530924858379609,0.5907351592815953
20160525.Fly1.1,0.8528523653584107,-0.42122648995333983,0.14149829060544303,0.5181364316370463,-0.05862303028196492,0.7418327818084324
20160119.Fly3.3,0.7481824471281825,-0.5407788257107591,0.23934804354136935,0.4137730156397199,0.07584631184559866,0.17467079250663922
20160614.Fly2.1,0.626835482321824,-0.6046359566012253,-0.23727552761803242,0.42776899031432325,0.3586879823172876,0.2846733215163083
20160118.Fly4.7,0.4862822084434566,-0.4278540854880012,-0.06547164644252466,0.45433944674071547,-0.24036625262971278,0.4215428740070457
20180313.Fly4.1,0.1277407805010652,-0.5810275379902728,-0.15446528035209545,-0.309935948851718,0.33509342195463243,0.3560459559544786
20160531.Fly2.3,0.5750283142735527,-0.4713478692899855,0.11311987862568515,0.5345362315084805,0.08762499731376,0.2530829516303992
20180403.Fly5.2,0.30040273527117445,-0.5399480687906738,-0.16534122572268678,0.31072905440185994,0.15616711049085194,0.19313848515807566
20160210.Fly1.3,0.4495233992204029,-0.21562080845411513,0.06301307607960724,0.7481733903430927,0.1911151226339828,0.25263587809504223
20160524.Fly2.3,0.564162779771754,-0.5897950356475874,-0.14794348125290396,0.09116677485969021,0.39327070992155505,0.09803449767809642
20180313.Fly2.2,0.3638101458839013,-0.6218297063387984,-0.3562842371456102,0.2611902332331649,-0.02942948263270404,-0.046900593845656785
20160210.Fly1.4,0.5327224558756001,-0.29650567871358896,-0.24538740547863194,0.549762090016267,0.28640533552301345,0.14039800519242296
20160119.Fly1.2,0.11944224479088485,-0.5435406250023498,-0.19640624102314827,0.11849737683522929,0.04256486142843863,0.28892536927240553
20160118.Fly4.1,0.26240532342242484,-0.47791264087835333,0.3751708200749421,0.3936192424758418,0.040404493610408716,0.5027520943738338
20160526.Fly2.1,0.7493295951667975,-0.4257614350448807,0.20074359017761634,0.3989376460594163,0.21880860276132932,0.5616479456616771
20160614.Fly1.4,0.251725445158977,-0.33820595928505337,0.1627083507535752,0.040578469049355234,-0.004278124693674514,0.519315003159251
20160525.Fly4.1,0.6998717672186531,-0.7491919576654801,0.6549335771194538,0.7368933408236499,-0.32121548824520424,0.6331239355358318
20160525.Fly5.1,0.8153809616061736,-0.3473355107513803,-0.15347178208009254,0.3143103710170921,0.34884710144644915,0.39457692523718185
20160130.Fly3.1,0.8394661649066132,-0.41643803826267717,-0.1536187024551421,0.5823177181494252,0.07951278786565523,0.3092709108202026
20160118.Fly4.2,0.4297876154869515,-0.45350920572214926,0.14047838008010133,0.5435432922321642,-0.17730727777841293,0.6476957619026557
20160628.Fly1.1,0.7869359054057546,-0.04509702570094747,0.20983222712094646,-0.2588370876104675,0.1379292088868036,0.7854577703973955
20160118.Fly1.2,0.7273606176141155,-0.6644214527234783,-0.0437826354685075,0.5868107192500439,0.13909555619932604,0.30716991090779583
20180420.Fly6.1,0.5184245465262796,-0.48776704395697185,-0.024229223531249268,0.4209686096602289,0.1402157400543274,0.2769801490831605
20160118.Fly2.7,0.5399863482840896,-0.5205910611042232,-0.08483600322209084,0.09548839172148213,0.16699149566490268,0.25383547323335015
20160628.Fly5.3,0.7175330670289036,-0.39195218302854945,-0.22010066652502136,0.3348501640579691,-0.04232555117604857,0.40035344259359695
20160203.Fly8.6,0.6714987053204327,-0.3903296660010642,-0.2911652952462496,0.2629746612373888,0.17544017308166537,0.16041911463682923
20160210.Fly3.4,0.79330289213356,-0.5734722276941004,-0.009079958826132085,0.6036276926303489,-0.031331853773933674,0.40173901954095304
20160118.Fly1.3,0.7792569785267908,-0.5751356127670939,-0.026401770896801888,0.5204490690829386,0.0904709271738941,0.45049291909561473
20180303.1.3,0.27010579397282697,-0.3744385561784634,-0.019080320399921188,0.16886945079514623,0.126918099941139,0.4892075262543757
20160524.Fly3.1,0.6563981714809403,-0.24726789735050436,0.16309232493810724,0.0640977295596742,0.12431225045437447,0.7990073637005745
20160205.Fly1.3,0.6420072979076231,-0.6731088281248754,0.0010191203065890548,0.4199042438332017,0.17746238086826116,0.1694925047086665
20160203.Fly8.3,0.7244435835964048,-0.16211548387149644,-0.21594985448819298,0.16069459142907772,0.1374999799763997,0.3615349326591571
20160614.Fly3.2,0.18980641035369522,-0.15363151193169858,0.014565722142704084,0.006069583760725811,0.2184078503779404,0.6596187791990106
20160210.Fly1.2,0.5836569375922294,-0.22749867168524068,0.18021035393544588,0.36915789420188366,0.07028034766165983,0.6607911217806584
20160628.Fly3.1,0.807887205974021,-0.3313760361927352,-0.05397172092894657,0.33286139407900656,0.24519092595008918,0.65688659628436
20180418.Fly5.2,0.505632658211057,-0.3525306424293166,-0.395588787045863,0.2803013819789259,0.014865863666278432,0.1479639484533845
20160201.Fly2.6,0.7163763671973669,-0.3990000913911218,0.028578703391901317,0.584311875581986,-0.0730233965890994,0.6555075798760719
20160203.Fly8.1,0.7913976216237687,-0.32426825262676817,0.0963509985446584,0.2673581765427149,-0.16659942370498362,0.3064112901377038
20160628.Fly5.2,0.8362773496003663,-0.31676221966940327,-0.31654270874066964,0.24871567698943695,0.3029357148863171,0.31512606336225113
20160211.Fly4.1,0.8192645608379213,-0.20244345878906075,-0.16106723878401444,-0.01723366000352068,0.11199914051922541,0.6437059439521464
20160201.Fly2.1,0.7239633660506064,-0.33194603527002586,-0.09907813254034653,0.579052423211778,-0.0010119097155397276,0.5444098277424556
20160205.Fly3.1,0.6550022687629546,-0.43613678825697505,-0.26691964004674884,-0.025378549075337528,0.34499564633380453,0.08423885497155076
20160211.Fly3.2,0.7119571615442178,-0.311074447050699,-0.1427877832073816,0.6007003130379563,-0.0661783412942043,0.4188488617088184
20160203.Fly4.3,0.541466590066422,-0.473217587280574,0.029017102033783635,-0.04823434736606058,0.2808181423568486,0.46024280265093476
20160614.Fly1.2,0.5395790186750494,-0.22481963752698908,0.28911147639765816,0.17717987302822374,-0.003007281957990323,0.6288665545804284
20180313.Fly3.2,0.4401752335456219,0.09159552364858135,0.051774244542662474,0.4857131449655388,0.177593033995559,0.4403199153576572
20160118.Fly2.2,0.5996088989645428,-0.4287790320426747,0.2633374389074972,0.2617279202107164,-0.14879764115038313,0.7321603798915097
20160201.Fly2.7,0.8030856528339331,-0.4769129171906553,-0.049910071994527856,0.6346591024390675,0.0715755070555184,0.48520161633045894
20160525.Fly2.2,0.339848390667474,-0.4131316534816401,-0.12193020399407527,0.09081849663901258,0.023291151595156104,0.2846386368276085
20160614.Fly3.4,0.27503609349061064,-0.317179055426469,-0.3433136191872751,0.06633367808946322,0.4343554495766143,0.25715333040426497
20180413.Fly9.2,0.527319776631215,-0.686869052867543,-0.1673266432413605,0.2609889481959809,-0.03382231094281739,0.004665850934169783
20160210.Fly3.1,0.6343451079116762,-0.5188990684410046,0.17069335549045378,0.4002170558901136,-0.0668525870947993,0.6081470742912111
20160525.Fly1.3,0.6655642352387395,-0.39810303078970255,0.08693752430949636,0.16361206915328724,0.3900508689191294,0.5673745225588578
20160210.Fly2.3,0.6847869848999942,-0.5260116958776619,-0.2608762390331836,0.34127708971437015,0.08891700335108323,0.4835569267180189
20160524.Fly2.2,0.4712932804922169,-0.5306659055690343,0.20670182469813153,-0.04395388481828754,0.3560393695374588,0.5383315242592462
20180418.Fly3.1,0.46030307777930535,-0.43663160258617756,-0.502505267158112,0.10810186242620742,0.35902938295448017,0.3365126675602915
20180420.Fly1.1,0.29774239039554984,-0.7269149327191919,0.2964513206170057,-0.09332194118979842,0.07616255877445201,0.517772203150416
20160614.Fly2.2,0.6670122177888727,-0.5416300269959041,0.036541518656316066,0.5212263307420745,-0.2382150811285517,0.48668541450683317
