TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20170826.Fly7.2,0.5609682904920263,-0.274787665642996,-0.06945619957299769,-0.21096850116009191,0.1506507699238852,0.1217653375566526
20170828.Fly4.3,0.3177850855045065,-0.6268162842100681,-0.2820512264954096,-0.35933886670404547,0.17175491227435594,0.34472315541281295
20180131.Fly4.3,0.24178685932151878,-0.7525293571707432,-0.41022531037299387,-0.005287156632027028,0.311784409175144,0.4719085089318519
20180131.Fly1.2,0.3588818567654394,-0.7158842357587901,-0.3093881773444019,-0.08993186282875212,0.11973771299060787,0.5192221126958256
20170821.Fly1.1,0.18316006838652926,-0.6804495673223174,-0.25415366391171657,-0.03831555381251233,0.3873580463875301,0.4895696941917625
20180120.Fly1.3,0.5409151123675981,-0.7924267818700184,-0.2856874220298618,-0.3099685488747148,0.11064689908316896,0.3787732200381534
20180120.Fly1.2,0.4452791291146303,-0.7594618692152443,-0.17046887978133962,-0.266005916817928,0.26299446969664314,0.2785576174646265
20180131.Fly8.3,0.33068651789659764,-0.48419749121412203,-0.45353907963198326,0.0673969179781252,0.08613773790616579,0.5300632680706154
20180131.Fly7.2,0.39612627150747187,-0.6222972688796479,-0.24512930698068913,-0.08411776883085538,0.2208310251959997,0.4498688722213064
20180131.Fly1.3,0.49302294690628773,-0.6907215007435724,-0.4186352448128047,-0.11253275829076015,0.03920302565985147,0.5390837217531511
20180201.Fly3.2,0.16552727678036477,-0.5501795454080979,-0.3539056070554897,0.08700940639367555,0.11144274324599607,0.5946264686659894
20170822.Fly1.1,0.6875303995953816,-0.029673586365568584,0.08668246650125883,0.03590525420974936,0.2658987914455541,0.5159076667763135
20180119.Fly7.2,0.02344843129888225,-0.5430382243252391,-0.1683064146350348,0.1627621735044094,0.42477129745137876,0.5345294738919066
20180120.Fly1.1,0.5971637669402213,-0.3717319391147164,0.10984834274560724,0.109717946998561,0.43976698393287883,0.662494649101099
20180201.Fly3.4,0.22772115062556283,-0.7107444382948742,-0.3193956622187119,-0.03541110288477129,0.18163627488411166,0.3827772045932485
20170826.Fly4.1,0.4365638014915738,-0.4891415446512037,-0.07145450859236968,0.03606870677406132,0.5121528303751203,0.5327601698694945
20170828.Fly2.6,0.14808453075480907,-0.3972435023044691,-0.21588287403221126,0.648263230117356,0.4531050433909349,0.6376742245596669
20180125.Fly6.1,0.5923639707841118,-0.6132670417109995,-0.11157186732466598,-0.2381910395563962,0.39409432549120366,0.35707295253771926
20180131.Fly9.3,0.5087675295639813,-0.7607461455245952,-0.6291663316204864,-0.29815347566432066,-0.1536627293219315,0.8279791004574202
20170828.Fly2.2,0.5033834089084488,-0.5345753818940511,-0.22176160790625554,0.03363817896026531,0.19672723606279874,0.5984610321354924
20180125.Fly3.4,0.18700096144030806,-0.5576753113785158,-0.46429566368556124,-0.11548344849847393,0.07253587273733805,0.5154462122532324
20180131.Fly8.4,0.4458097515896607,-0.5941583226135497,-0.4109112991081434,-0.16893043252006903,-0.07377857301178446,0.3413278311327422
20180131.Fly4.2,0.4630176279779319,-0.7134213007332294,-0.18415659779567248,-0.2811894026103106,0.20796724996767554,0.3873641836394181
20180125.Fly3.3,0.5190712399829612,-0.47589588624717843,-0.11410751484068904,-0.11417540770076628,0.18258253742351624,0.3302575698547351
20180124.Fly4.2,0.6701668221018134,-0.6786810895125989,-0.07821883951157929,-0.26815418977982036,-0.029984724840329116,0.07755022125470769
20180131.Fly7.3,0.3461348594287961,-0.682228317981633,-0.3724012985890782,-0.0023950503669490707,0.24400754933444818,0.4706577153198862
20180131.Fly8.1,0.24647251526503786,-0.788425853948982,-0.39437541886868327,-0.24830939770263877,-0.17665151694882247,0.37778722724656516
20180131.Fly8.2,0.33512180202794856,-0.2532634412598772,0.03657826261717714,0.27941150099107415,0.38795203245426035,0.6724937306196354
20180119.Fly9.2,0.20723361762319667,-0.6091888010748551,-0.308142146308574,0.1313515558355056,-0.023911523667254946,0.4812931637140423
20180119.Fly10.1,0.7994332228501068,-0.07929484485068716,0.21058947874388884,0.15427557784672474,0.49593545716696996,0.7344238234772881
20180124.Fly4.3,0.6127540004105226,-0.6363000394886221,-0.06152868775061261,-0.31478272045405975,0.00808072657054679,-0.015088298074964698
