TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20160201.Fly2.5,0.5922234516853921,-0.3355648247037577,-0.05560771807611346,0.2272151401429562,0.25476782867368547,0.47845247249991374
20160119.Fly3.1,0.6189930003296894,-0.2461689868307718,0.013930697128954105,0.2998883025514726,0.37048936641015684,0.4138906733381493
20160628.Fly2.2,0.5229751729876153,-0.31672846528451837,-0.23880440589926402,0.021801573086988425,0.0516883205900051,0.7465343148543891
20160601.Fly2.1,0.6830433549719891,-0.34375774038540635,0.13337193504193215,-0.004256954490390663,0.2561684659819616,0.602919043421825
20160614.Fly4.2,0.7453371769423138,-0.062473542589113584,-0.02649491454921961,-0.1482737732369901,-0.20543732010009674,0.5505479243525543
20160201.Fly2.4,0.5899524896863352,0.038064143127714646,0.3156332551844218,0.5814822423734438,0.64519691078691,0.7304968970666033
20160525.Fly5.3,0.611041491733029,-0.07877709691846442,0.08674139426334984,0.34291894895717834,0.38059576287813285,0.5805252452743931
20160614.Fly4.1,0.8408176746113333,0.5323473086711371,0.06267136871508537,0.7392873902681197,0.3364675304681009,0.4411286408084479
20160118.Fly2.1,0.5918742703435873,-0.11499302093363754,0.1697116920747815,0.4921583978353828,0.512570233202567,0.6447159523389946
20160526.Fly1.1,0.5474018773330678,-0.15301200425512976,0.02607551219660715,0.3504546509131514,0.395124305683276,0.6743564978257421
20160525.Fly1.1,0.8335725529335721,0.35375487201593436,0.3876611585150156,0.6612298131845807,0.6123508958395925,0.8555690376750897
20160119.Fly3.3,0.7350117997402817,-0.3228475197394743,0.4008661525087249,0.041824635188975494,0.39728807516629283,0.06740141596561647
20160614.Fly2.1,0.30479497181500625,-0.5695434619464198,-0.35323204898146837,0.2899720371660799,0.386401716015872,0.6004674613045645
20160118.Fly4.7,0.3997569917705073,-0.3771661617412305,-0.345977082851804,0.18968774582151976,-0.1903057690702763,0.4443566359577107
20180313.Fly4.1,0.3261097554793693,-0.726157262432188,-0.42187936282529404,-0.37752812701325245,0.07922875405312596,0.4818401018275846
20160531.Fly2.3,0.44846889130732204,-0.18098934553473425,0.12794655814884473,0.4266241399945421,0.2990493652916696,0.3243261103470002
20180403.Fly5.2,0.09798664650601478,-0.5476244120756366,-0.300275921458891,0.2392401205225226,0.1906196991633373,0.36987878832087784
20160210.Fly1.3,0.5586626939103692,0.3919562278510985,0.3774680100450716,0.8588602229605501,0.6656497690590276,0.6654626594593381
20160524.Fly2.3,0.6007590679553003,-0.6505744434068615,0.0021864073983323515,-0.30476546978785035,0.32575752592616025,0.10963093844909046
20180313.Fly2.2,0.3134690960714453,-0.614232274357168,-0.4461995374375579,0.004517030098805063,-0.17660428705090772,0.23411620178242726
20160210.Fly1.4,0.38560186400394925,-0.05177705428074938,-0.12538754987306555,0.5530966765242138,0.3540758394640344,0.3752229725711475
20160119.Fly1.2,0.034066664387081856,-0.6339849067866777,-0.43688414812998394,0.08409282939009614,0.05774881436478025,0.48311193173521033
20160118.Fly4.1,0.15474565435170623,-0.25965099885183096,0.21606414062629928,0.4170500087703642,0.3227025555839983,0.4763150510740551
20160526.Fly2.1,0.8243873665606192,0.35278848043478667,0.6133281333095532,0.6331721361859463,0.7665862278175165,0.7523804394920296
20160614.Fly1.4,0.2528786057466941,-0.2996223063359407,-0.011471197135863594,-0.034337905058285614,0.016127574188728514,0.499108183991404
