TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20180124.Fly4.2,0.695949898322759,-0.7198546668990162,-0.03625074251283531,0.35164630626075166,0.010279951655103278,0.012616554665556681
20180131.Fly8.4,0.40266915820906213,-0.5536769103963068,-0.3061538211830459,0.08783765993676618,0.14258624790694155,0.10482307582307948
20180125.Fly6.1,0.6049355747446619,-0.4851244266251466,-0.24450958944134196,-0.015140284184443747,0.5603175268107147,0.30910370606895654
20170828.Fly4.3,0.16964096232107617,-0.5078015993465886,-0.14863782366462686,-0.3088319374409541,0.36246065408389355,0.30505475459454223
20180131.Fly7.2,0.46147912141244674,-0.578725134010188,-0.08942506557043496,0.11483580156399056,0.31586069038456793,0.34580065815189387
20180120.Fly1.3,0.5316855975340516,-0.7398717665852219,-0.13398737986324158,0.17447058980610175,0.3065063824235434,0.20583203085885918
20180119.Fly7.2,0.15236947356962233,-0.5039252735867463,0.13506323362765266,-0.05007453005662008,0.36998046604699014,0.5165110739411618
20170826.Fly4.1,0.4876730993138713,-0.44299435679102006,-0.06814481841370963,-0.04971237042793022,0.5642316357212377,0.5169953752899291
20180119.Fly9.2,0.3822054448891511,-0.6193849823680622,0.042207104270257124,0.3808264406916154,-0.12626752366643093,0.41646879969416256
20170826.Fly7.2,0.5763420972800585,-0.16087941706962658,-0.17462304754665064,-0.10230047730752216,0.25298193683692227,0.1353263576301633
20180201.Fly3.4,0.31097240515801927,-0.6914357068553606,-0.15221789456007317,0.14166608844029133,0.24923334239845799,0.17873758953960908
20170828.Fly2.2,0.6040084534415667,-0.5580362185117514,0.019335970947116563,0.27063265411394966,0.1811598524074733,0.5138351973796549
20180131.Fly4.3,0.34590935706132886,-0.7116449375722523,-0.30524830717664436,0.1550197097059772,0.39075143872456736,0.12107640962122877
20180120.Fly1.1,0.5914385456144412,-0.5831831351420569,0.2921423313019482,0.16673086236751217,0.2196778161860126,0.7145817580849344
20180131.Fly9.3,0.445626833916409,-0.4912117343070918,-0.06939286704828264,-0.027024568633183893,0.20198137592419624,0.7073640649401666
20180125.Fly3.4,0.21045842678252774,-0.37441507009921,-0.2785148588205565,-0.09442920155545637,0.20642463808874284,0.3670614727456299
20180131.Fly1.2,0.41759792939400503,-0.6952010734669878,0.06923021811597212,0.17669456408049453,0.15896613284974248,0.4277317759453955
20180131.Fly1.3,0.6036905956164125,-0.617104605088282,-0.17120450687324937,0.27676022913456044,0.2074342766719574,0.3120965729061469
20180124.Fly4.3,0.554002643455799,-0.6125378785934941,-0.12983119554765077,0.11958547258907296,0.061442429583673644,-0.09609479008516368
20180131.Fly4.2,0.31005517386409776,-0.6774407722501317,-0.025810605261215955,-0.07486353953049714,0.31118095099156756,0.31579038213660143
20180120.Fly1.2,0.41127765950037004,-0.7040850346512864,-0.09782114396772501,0.051937549280531306,0.38310352844952356,0.21005009721135617
20180119.Fly10.1,0.7922293064649608,-0.09772735239860197,-0.20443283059104253,-0.13989491712710078,0.49787152717380945,0.7200091288261933
20170822.Fly1.1,0.7121241764910397,-0.008749412070706952,-0.13768087149182892,-0.07915201425555277,0.3013422312724241,0.512971981805453
20180201.Fly3.2,0.2525729739192911,-0.4569005090413943,-0.07808196107466099,0.14201647336584736,0.10787752998203254,0.4798834428898561
20180131.Fly8.3,0.39719072552255175,-0.4026073623530102,-0.3591689944710131,0.1974046590741465,0.1559906076048038,0.28591741154109823
20180125.Fly3.3,0.5328763338106791,-0.4590265227110968,-0.046336525864389314,0.11429023349195926,0.25057905836694244,0.2927369907445344
20180131.Fly7.3,0.539264819983208,-0.6697818651717304,-0.24579193711127242,0.2738367039607801,0.3627240374680506,0.1903779812045252
20170828.Fly2.6,0.6173360414916207,-0.5843290293243089,-0.03303659786150187,0.613521282481778,0.13601502542157673,0.41789379356808726
20180131.Fly8.2,0.33842347543726237,-0.45602119354415677,0.18916695095973737,0.1573577169606865,0.17483144615724394,0.6528984826170996
20180131.Fly8.1,0.054175976141468775,-0.7406710831025156,-0.18281740119160078,-0.09531305768488128,-0.08531235814202084,0.06923442572934532
20170821.Fly1.1,0.18406700080854,-0.6199970505142779,0.019601000604442764,-0.1267778304723685,0.4300423702809428,0.43229953327587417
