TRIAL,G2_G3,G2_G4,G2_G5,G3_G4,G3_G5,G4_G5
20160201.Fly2.5,0.5789467544295731,-0.3121078113867968,-0.053371811282936506,0.2864481859311935,0.26306985611198175,0.4765169266525638
20160119.Fly3.1,0.8382710737330995,0.10802649565949765,0.1157394949896299,0.4493956781324755,0.3428117949014897,0.43373895278169
20160628.Fly2.2,0.5445739212668009,-0.2973207632186441,-0.2141139868710808,0.048834415119649054,0.08937964549053633,0.7480299626346633
20160601.Fly2.1,0.6899020580320055,-0.33764022540194505,0.1077107263971088,-0.00315409955001572,0.23300356069801212,0.5962779287641508
20160614.Fly4.2,0.8122104013570107,0.10530673157850079,-0.07080879413851054,0.048349043635897225,-0.22436403042858036,0.48982003231411475
20160201.Fly2.4,0.5843467196134337,0.08560999781742519,0.3316401465924969,0.6536943259253344,0.6999057904426093,0.7803054352535026
20160525.Fly5.3,0.7117020866772482,0.0707881559603559,0.2078095030400779,0.42760388726018406,0.45671348512883625,0.612907405621029
20160614.Fly4.1,0.8086270440772626,0.5296819027272696,0.08060564582429723,0.7535824906746879,0.45593174399906367,0.47451107517609437
20160118.Fly2.1,0.6922210996907725,0.09785839742063689,0.21390211536433482,0.6130744013050161,0.48892333887927314,0.6378406489889225
20160526.Fly1.1,0.6068290241754439,-0.10585524720042369,0.020349468535090155,0.36324989370238814,0.35906701396976637,0.668969504672612
20160525.Fly1.1,0.8644619057633988,0.37339416097793826,0.3221174773894638,0.6410796371835111,0.5073294320444334,0.8367190435084231
20160119.Fly3.3,0.8840778084386843,-0.26820382213318095,0.45388081351570914,-0.0286351062356644,0.4533002917219904,0.0446829771138751
20160614.Fly2.1,0.30597519109518057,-0.529968238953492,-0.35052618003845515,0.3484470474365488,0.381594319989318,0.5857951696855325
20160118.Fly4.7,0.36847128943076385,-0.34672585557820645,-0.34778041151491285,0.3067317458436661,-0.2113440741100961,0.3917680814329005
20180313.Fly4.1,0.32733857759868146,-0.7084886830905988,-0.4175620058843492,-0.3685375523540978,0.08075192812484686,0.4834276146856671
20160531.Fly2.3,0.3745306421223867,-0.10091379521754128,0.14844666542884283,0.6508431489147909,0.4441586627578515,0.44796844689611665
20180403.Fly5.2,0.11659869602903691,-0.5348815333076388,-0.3135993327166317,0.24221945437235418,0.17006611922407616,0.3616014218753508
20160210.Fly1.3,0.5990312087022149,0.43569876063237173,0.435364736338362,0.8677292093066075,0.6981880406299549,0.6896502661630323
20160524.Fly2.3,0.611866214565504,-0.6551280589930921,0.035427531495381796,-0.3191408938349497,0.36495477488791583,0.08288545905220834
20180313.Fly2.2,0.3225935909028848,-0.6032593784834186,-0.4486289156661727,0.02494736121893132,-0.18495848501499285,0.22803994249865037
20160210.Fly1.4,0.3721785867945495,-0.028118717400338285,-0.0959423808561428,0.6072530442848811,0.4472439510277916,0.4356786493584975
20160119.Fly1.2,-0.07156841154066058,-0.6773680297280714,-0.4651815680539057,0.20062153455033357,0.1126964297785577,0.5084407303855814
