T1,T2
8.45,13.05
26.083,30.433
35.983,42.917
47.05,53.183
65.417,72.433
76.967,81.167
89.817,98.667
107.83,113.9
129.48,133.67
141.15,145.35
156.65,161.38
181.53,186.23
203.58,210.12
210.63,219.33
223.88,234.73
238.87,244.57
251.35,261.07
262.47,268.18
283.4,289.05
