Stop,Start
2.6167,6.4167
11.733,12.433
12.467,15.35
16.533,17.067
20.35,20.933
27.083,27.883
29,29.85
44.433,45.233
56.317,57.5
74.4,75.567
85.067,86.067
123.13,123.67
162.17,162.77
