0,0,0,0,0,0,0
0.016667,-0.0038697,-0.0011306,0,0,0,0
0.033333,-0.008955,0.0013878,-0.00016696,-0.00034076,4.8065e-05,0.0003825
0.05,-0.0030229,0.014993,-0.00053711,-0.0014078,-2.0113e-05,0.0015264
0.066667,-0.0036276,0.02299,-0.00060127,-0.002972,-0.00066038,0.0034417
0.083333,0.038852,0.035554,-0.00067383,-0.0039122,-0.0015918,0.0057922
0.1,0.037,0.046222,0.0011027,-0.0042637,-0.0029447,0.009914
0.11667,0.041607,0.053306,0.0026562,-0.0043939,-0.0046418,0.014182
0.13333,0.068981,0.066513,0.004278,-0.0042544,-0.0064949,0.018518
0.15,0.08055,0.044907,0.0069325,-0.002696,-0.0087668,0.024404
0.16667,0.071214,-0.032001,0.0098793,-0.0013723,-0.0099198,0.030829
0.18333,0.0876,-0.055792,0.012257,0.00010728,-0.0076391,0.040027
0.2,0.10772,-0.041524,0.015172,0.0026379,-0.0045455,0.050117
0.21667,0.10569,-0.062596,0.018634,0.007457,-0.0023918,0.062018
0.23333,0.10437,-0.056881,0.021824,0.014022,0.00049707,0.075188
0.25,0.096799,-0.096718,0.024617,0.022119,0.0029134,0.089273
0.26667,0.086378,-0.12429,0.027222,0.031012,0.0068705,0.10437
0.28333,0.09259,-0.11634,0.029462,0.041128,0.011754,0.12044
0.3,0.093912,-0.1326,0.031622,0.052388,0.015805,0.1371
0.31667,0.1102,-0.15274,0.03386,0.064012,0.020134,0.15374
0.33333,0.10439,-0.18485,0.036847,0.076025,0.024609,0.1706
0.35,0.10352,-0.20303,0.039879,0.088333,0.030043,0.18782
0.36667,0.13312,-0.21782,0.042917,0.1008,0.035703,0.20487
0.38333,0.15073,-0.23383,0.047071,0.11316,0.040815,0.22201
0.4,0.16381,-0.25277,0.051816,0.1257,0.045677,0.23914
0.41667,0.16197,-0.26079,0.057,0.13819,0.050481,0.25604
0.43333,0.17725,-0.27778,0.061795,0.15037,0.055153,0.27218
0.45,0.18742,-0.30027,0.067056,0.16022,0.059629,0.28811
0.46667,0.17951,-0.29794,0.072676,0.1699,0.064242,0.3037
0.48333,0.18026,-0.31883,0.07739,0.17912,0.068486,0.31827
0.5,0.18668,-0.3401,0.082125,0.18654,0.073024,0.33239
0.51667,0.21325,-0.33947,0.08708,0.19291,0.077715,0.34588
0.53333,0.20563,-0.35611,0.092452,0.19974,0.081265,0.35947
0.55,0.19093,-0.40401,0.097377,0.20542,0.085191,0.37229
0.56667,0.19194,-0.44431,0.1024,0.21151,0.090741,0.386
0.58333,0.18059,-0.46243,0.10788,0.21637,0.097113,0.39985
0.6,0.19475,-0.45917,0.11282,0.22208,0.10374,0.41381
0.61667,0.21201,-0.46549,0.11759,0.2296,0.1092,0.4287
0.63333,0.20496,-0.49819,0.12255,0.23735,0.11378,0.4432
0.65,0.21431,-0.52659,0.12766,0.24532,0.11907,0.45776
0.66667,0.21889,-0.52611,0.1333,0.25316,0.12437,0.47205
0.68333,0.22004,-0.52456,0.13843,0.26099,0.12892,0.48552
0.7,0.2279,-0.53869,0.14292,0.26868,0.13283,0.49808
0.71667,0.27577,-0.56598,0.14753,0.27626,0.13641,0.51007
0.73333,0.27463,-0.58626,0.15382,0.28361,0.13875,0.52288
0.75,0.26595,-0.59918,0.15999,0.29005,0.14133,0.5348
0.76667,0.26902,-0.60542,0.16562,0.29578,0.14415,0.54572
0.78333,0.28867,-0.62277,0.17085,0.30123,0.14662,0.55568
0.8,0.30681,-0.63694,0.17653,0.30691,0.14851,0.56563
0.81667,0.31484,-0.63744,0.18246,0.31281,0.1498,0.57548
0.83333,0.31998,-0.66228,0.18789,0.31787,0.15053,0.5841
0.85,0.32011,-0.68007,0.19359,0.32161,0.15147,0.59242
0.86667,0.31966,-0.69609,0.19918,0.32411,0.15259,0.60018
0.88333,0.34676,-0.70477,0.20455,0.32538,0.15387,0.60739
0.9,0.36402,-0.7129,0.21024,0.32649,0.15417,0.61449
0.91667,0.35663,-0.72935,0.2159,0.3277,0.15387,0.6212
0.93333,0.35582,-0.73333,0.22117,0.32793,0.15408,0.62744
0.95,0.36758,-0.72847,0.22582,0.3275,0.1542,0.63258
0.96667,0.37767,-0.72728,0.22993,0.32719,0.15358,0.63721
0.98333,0.38968,-0.73583,0.23362,0.32661,0.15243,0.64106
1,0.37834,-0.72656,0.2373,0.32539,0.151,0.64443
1.0167,0.38972,-0.72219,0.23974,0.32402,0.14962,0.64731
1.0333,0.40495,-0.72976,0.24182,0.32242,0.14765,0.64963
1.05,0.40496,-0.74758,0.24406,0.31905,0.14535,0.65254
1.0667,0.40859,-0.74771,0.24639,0.31575,0.14354,0.65513
1.0833,0.41134,-0.7509,0.2483,0.31184,0.14157,0.65712
1.1,0.41484,-0.74986,0.2499,0.30754,0.13957,0.65843
1.1167,0.42674,-0.75961,0.2511,0.30321,0.13741,0.65892
1.1333,0.43423,-0.75928,0.25252,0.29849,0.13514,0.65924
1.15,0.44405,-0.75816,0.25369,0.29396,0.13262,0.65902
1.1667,0.44743,-0.75699,0.25466,0.28954,0.12978,0.6584
1.1833,0.45004,-0.75949,0.25527,0.28492,0.12687,0.6572
1.2,0.46492,-0.75929,0.25565,0.28091,0.12401,0.65584
1.2167,0.47913,-0.75876,0.25606,0.2769,0.12073,0.65437
1.2333,0.4704,-0.74766,0.25647,0.27276,0.11708,0.65278
1.25,0.44412,-0.75811,0.2559,0.26849,0.11355,0.65107
1.2667,0.42764,-0.7731,0.25463,0.26309,0.11132,0.6503
1.2833,0.45661,-0.78521,0.25313,0.25696,0.11009,0.65
1.3,0.48138,-0.79681,0.25266,0.24959,0.10827,0.65081
1.3167,0.50458,-0.79979,0.25301,0.24115,0.10608,0.65249
1.3333,0.51582,-0.77711,0.25382,0.23143,0.10334,0.6551
1.35,0.54119,-0.76824,0.25396,0.2206,0.099639,0.65858
1.3667,0.54797,-0.78141,0.25438,0.20843,0.095139,0.66316
1.3833,0.55226,-0.80126,0.255,0.19504,0.091183,0.66854
1.4,0.56409,-0.81838,0.25584,0.18001,0.088061,0.67522
1.4167,0.58485,-0.79697,0.25708,0.16504,0.085466,0.68176
1.4333,0.59507,-0.77331,0.25821,0.15052,0.081733,0.68826
1.45,0.58617,-0.76956,0.25881,0.13642,0.077096,0.69457
1.4667,0.58101,-0.76495,0.2586,0.1229,0.072777,0.70001
1.4833,0.54511,-0.73223,0.25777,0.11014,0.068646,0.70443
1.5,0.54527,-0.73773,0.25466,0.098488,0.064217,0.70965
1.5167,0.58999,-0.76512,0.25158,0.087706,0.06028,0.71373
1.5333,0.61395,-0.74917,0.25067,0.077172,0.056771,0.71884
1.55,0.60422,-0.70586,0.25013,0.06718,0.052404,0.72384
1.5667,0.63338,-0.70478,0.24811,0.057639,0.046839,0.7294
1.5833,0.65889,-0.69948,0.24703,0.04829,0.041092,0.73488
1.6,0.67033,-0.69935,0.24662,0.039153,0.035101,0.74017
1.6167,0.669,-0.70461,0.24637,0.030025,0.029357,0.74488
1.6333,0.67467,-0.73519,0.24585,0.02086,0.024283,0.74901
1.65,0.71516,-0.72002,0.24576,0.011429,0.020732,0.75347
1.6667,0.7217,-0.70688,0.24674,0.0026285,0.016211,0.75843
1.6833,0.72346,-0.71418,0.24738,-0.0055753,0.011415,0.76262
1.7,0.73666,-0.72511,0.24781,-0.013397,0.0072721,0.76589
1.7167,0.77355,-0.71211,0.24858,-0.021032,0.0037109,0.76876
1.7333,0.82004,-0.69852,0.25025,-0.027906,-0.00062578,0.77205
1.75,0.80207,-0.69027,0.25314,-0.03384,-0.0058403,0.77616
1.7667,0.74347,-0.70234,0.2546,-0.040072,-0.010684,0.78009
1.7833,0.73285,-0.71094,0.25337,-0.046754,-0.013813,0.78543
1.8,0.80415,-0.69723,0.25158,-0.05448,-0.016175,0.79105
1.8167,0.8845,-0.70996,0.25242,-0.063301,-0.01966,0.79876
1.8333,0.89568,-0.7071,0.25637,-0.073193,-0.023013,0.80875
1.85,0.87134,-0.71574,0.2601,-0.084554,-0.026254,0.81928
1.8667,0.88265,-0.71009,0.26217,-0.097238,-0.02871,0.83047
1.8833,0.90607,-0.70039,0.26419,-0.11035,-0.031195,0.84133
1.9,0.95407,-0.69083,0.2667,-0.12383,-0.033871,0.85212
1.9167,1.0088,-0.69398,0.27071,-0.13712,-0.036669,0.86325
1.9333,1.0015,-0.67334,0.27638,-0.14999,-0.038972,0.87482
1.95,1.0134,-0.67184,0.28095,-0.16244,-0.041935,0.88554
1.9667,1.0227,-0.67517,0.28528,-0.17318,-0.044631,0.89489
1.9833,1.0398,-0.6638,0.28926,-0.18262,-0.04688,0.90273
2,1.0491,-0.66056,0.29328,-0.19003,-0.049341,0.91006
2.0167,1.0455,-0.66641,0.29698,-0.19575,-0.051665,0.91649
2.0333,1.0445,-0.66635,0.29982,-0.19976,-0.053474,0.92219
2.05,1.047,-0.66695,0.30199,-0.20193,-0.055062,0.92742
2.0667,1.0587,-0.68713,0.30368,-0.20327,-0.056424,0.93139
2.0833,1.0555,-0.67446,0.30539,-0.20318,-0.056764,0.93524
2.1,1.0682,-0.69715,0.30636,-0.20238,-0.057532,0.93824
