Stop,Start
39.383,39.967
45.283,46.3
54.167,55.05
58.55,59.1
78.65,79.15
110.9,111.95
117.47,118.17
166.47,167.05
176.1,176.6
179.75,180.38
210.52,211.1
291.95,292.52
294.92,295.4
297.13,297.75
