Time,xpos,ypos,ForVel,AngVel,LatVel,Motion,Heading,ForVel_Conv,AngVel_Conv,LatVel_Conv,Motion_Conv,G2_Red,G3_Red,G4_Red,G5_Red,G2_Green,G3_Green,G4_Green,G5_Green,G2_avg,G3_avg,G4_avg,G5_avg
0,0.00219438167602629,-0.00702103651115324,0.002868266515373,0.01425401502002,0.00434880371812224,0.0184690478709967,0.605859782566856,-0.000146315137323366,0.000355960020204085,0.00016574307859979,0.00103771913878128,930.5023,736.9583,871.3994,707.418,1359.0675,1423.0571,1477.7496,604.5638,1.46057403619529,1.93098727567082,1.69583499827978,0.85460618757227
0.1,0.0505358080756554,-0.0108126325740151,0.011490762554615,-0.00372157869352397,0.00212493128250387,0.03397301810735,2.40495942499101,0.00417041780130617,0.00708286800288051,0.00105584711633532,0.0154795785569003,948.7147,745.4913,859.6177,727.3467,1511.657,1413.4015,1455.7225,615.9532,1.59337364541732,1.89593292369743,1.69345338049693,0.846849514818724
0.2,0.109159643932889,-0.063033356797068,0.00773565824371362,0.0178846966418883,0.00742767646672059,0.05139041473403,1.65005189265597,0.0188971734696318,0.0148246792368725,0.00640801587468516,0.0677141587273088,931.551,734.1827,853.8154,706.8034,1558.0969,1462.8093,1436.0616,616.6088,1.67258357298742,1.99243226515689,1.681934525894,0.872390823247313
0.3,0.154840408702438,-0.103090031435721,0.00579902990322774,0.00644551283178806,-0.00783931496375865,0.0377322340241637,2.93033214710471,0.037554967064079,0.0403379043415965,0.0203983993372004,0.158658134625487,964.2213,743.0478,861.4954,712.4655,1621.1393,1457.7328,1416.4656,600.0812,1.68129380672259,1.96182910439947,1.64419403748412,0.842260011186507
0.4,0.190965003230503,-0.075677519798749,0.00407351661390401,-0.0263338748177781,-0.0070882373417775,0.0529230765582897,0.960231612604767,0.0553103247082442,0.0562988735989858,0.0271044232939022,0.262655130226795,965.3759,757.7395,861.9406,703.3049,1674.7766,1475.1993,1402.9924,602.9812,1.73484401257583,1.94684228550841,1.6277135570595,0.8573539015582
0.5,0.246635485067987,-0.0994802802500771,0.0116267191129424,0.0310856833023683,0.00689208312086835,0.0609265068823555,0.934165924931089,0.071532971400132,0.0427635952718691,0.025742133629648,0.385414632896938,976.988,760.3387,870.7563,736.6428,1743.4592,1502.1139,1401.5961,635.6334,1.78452468198176,1.9755852227435,1.60963073135388,0.862878724939686
0.6,0.299815554441352,-0.139442518284477,0.0052200968923069,-0.010612157912627,0.0030944417675301,0.0457366107367654,2.950907370124,0.0921696152755995,0.0561751782852478,0.031200149501037,0.52275762449396,969.5698,752.6597,852.6501,722.2972,1716.0405,1514.5385,1364.592,590.5134,1.76989887680082,2.01224869619032,1.60041264288833,0.817549064290987
0.7,0.330196775634301,-0.152806977187703,0.00521956280360645,0.0268387938165219,-0.00149728124205319,0.0443211459222141,2.9382128490472,0.109094172106113,0.0607217552968084,0.0367701776649173,0.647038290035593,954.2913,740.2802,862.3114,720.6439,1704.329,1445.3016,1320.4604,615.096,1.78596304922826,1.95237100762657,1.53130342472568,0.853536677407524
0.8,0.347635319980062,-0.153754626589187,0.00152381445270849,-0.0195914851877599,-0.00155752301393441,0.0666148438604652,2.89672845042124,0.120080030890984,0.0782781082636175,0.0402172704205975,0.757263767031289,971.7224,743.0287,863.4518,725.9872,1872.3627,1460.3734,1260.3887,617.2838,1.9268493759123,1.96543336751326,1.45970938968452,0.850268158997845
0.9,0.352467315909543,-0.167000646734484,-0.000411513668894745,-0.0160270171554994,0.000703071310186733,0.0381310716390154,3.07357600330287,0.12395470455694,0.0648446047814926,0.0413155715912429,0.869618497114021,968.4763,739.9282,829.7896,703.3436,1946.179,1462.6907,1200.8555,594.4199,2.00952671738069,1.97680085716425,1.44718070701296,0.845134440691577
