0,871.82,942.18,855.21,521.16,1022.2,1470.8,1363,611.27
0.1,865.77,951.4,845.44,518.83,1006.4,1463.5,1401.6,616.15
0.2,859.71,960.61,835.67,516.49,990.67,1456.2,1440.2,621.02
0.3,846.9,945.34,838.04,512.63,969.07,1432.1,1476.6,606.4
0.4,834.07,930.02,840.43,508.76,947.46,1408,1513,591.75
0.5,831.86,938.92,839.52,511.47,906,1391.5,1523,603.3
0.6,829.69,947.92,838.59,514.2,864.46,1375.1,1533,614.97
0.7,824.84,943.42,844.7,513.97,815.66,1334.5,1610.1,606.56
0.8,819.97,938.85,850.86,513.73,766.82,1293.8,1687.7,598.03
0.9,823.54,931.63,844.94,506.87,750.07,1307.4,1717.8,602.22
1,827.18,924.38,838.91,499.96,733.58,1321.4,1747.5,606.52
1.1,827.58,926.57,839.61,495.6,740.74,1338.4,1764.5,607.34
1.2,827.94,928.84,840.37,491.27,748.15,1355.5,1781.2,608.12
1.3,826.36,928.89,826.44,485.27,789.37,1346.6,1749.9,593.54
1.4,824.75,928.9,812.32,479.25,831.01,1337.3,1718.1,578.77
1.5,819.11,928.27,818.56,481.37,867.58,1370.2,1660.6,568.7
1.6,813.41,927.62,825.08,483.61,904.07,1403.7,1602.7,558.71
1.7,819.84,937,820.73,491.74,944.5,1433.4,1573.6,563.21
1.8,826.46,946.54,816.19,499.96,984.99,1463,1545,567.94
1.9,836.65,945.74,817.46,497.46,1002.1,1495,1529.2,563.07
2,846.9,944.75,818.84,494.75,1018.8,1527.1,1513.6,558
2.1,837.83,938.43,819.55,495.88,1054.2,1560.4,1503.6,563.53
2.2,828.34,931.99,820.25,497.09,1090,1593.7,1493.7,569.28
2.3,840.39,935.31,817.75,491.71,1131.6,1630.1,1461.7,567.72
2.4,852.94,938.85,815.17,486.18,1173.2,1666.6,1429.1,565.99
2.5,841.86,939.53,822.89,494.98,1222.8,1720.7,1416.9,568.63
2.6,830.18,940.13,830.87,504.15,1272.6,1775.3,1405.2,571.39
2.7,843.59,953.61,822.26,496.56,1294.4,1801.1,1407.8,570.4
2.8,857.69,967.44,813.19,488.5,1315.5,1826,1410.9,569.31
2.9,851.79,959.77,813.76,490.43,1308.8,1811.4,1436.8,571.11
3,845.28,951.46,814.62,492.65,1301.3,1795.7,1463.3,573
3.1,853.88,945.87,826.08,496.47,1362.6,1817.7,1473.2,579.04
3.2,862.96,940.36,837.89,500.34,1426.1,1841,1482.5,585.22
3.3,860.33,948.55,823.33,500.79,1414.3,1850.4,1462.7,592.22
3.4,857.3,957.2,807.87,501.12,1399.8,1859.3,1442,599.26
3.5,849.44,961.28,808.56,493.96,1382.8,1855.2,1435.6,595.45
3.6,841.41,965.19,809.83,486.53,1365.8,1850.6,1429.9,591.26
3.7,848.12,952.6,821.17,493.58,1381.9,1880.9,1467.8,599.48
3.8,855.42,939.37,832.91,501.2,1399.4,1912.7,1507.5,608.19
3.9,859.07,951.16,824.76,498.77,1400.9,1906,1513.4,610.64
4,862.57,963.99,815.77,495.92,1401.7,1897.8,1517.9,612.84
4.1,863.99,955.97,818.07,496.03,1381.9,1865.3,1561.9,613.73
4.2,865.32,947.05,820.87,496.27,1361.3,1831.6,1607.5,614.56
4.3,866.26,951.81,824.78,496.8,1395.4,1830.1,1597,605.52
4.4,867.18,957.2,828.75,497.35,1432.1,1830,1583.9,596.03
4.5,864.59,957.75,827.08,498.89,1458,1855.8,1585.7,601.77
4.6,861.82,958.06,825.15,500.49,1483.5,1882.9,1588.1,608.25
4.7,874.59,958.47,816.6,499.11,1527.5,1901.8,1559.9,614.37
4.8,888.14,958.88,807.71,497.59,1572.5,1920.4,1530.2,620.47
4.9,891.19,959.85,824.47,501.87,1575.6,1935.8,1497.9,624.69
5,893.68,960.85,842.57,506.45,1576.6,1951,1465.4,628.81
5.1,892.06,958.98,838.56,509.31,1526,1930.9,1450.5,627.47
5.2,890.22,956.95,833.33,512.07,1472.7,1908.8,1436.5,625.82
5.3,894.28,961.67,827.38,509.47,1497,1914.1,1455.5,635.08
5.4,898.67,966.77,821.39,506.57,1525.7,1920.9,1476.4,644.95
5.5,905.24,966.23,822.05,500.79,1511.7,1919.2,1485.5,658.26
5.6,911.94,965.36,823.1,494.84,1495.1,1916.9,1493.8,671.77
5.7,904.12,962.02,822.96,500.58,1473.8,1910.5,1544.9,669.23
5.8,895.38,958.52,822.73,507.05,1452.2,1903.9,1598.7,665.69
5.9,887.73,967.36,820.78,495.63,1445.1,1873.5,1593,662.45
6,880.16,977.01,818.72,483.04,1438.9,1841.5,1583.5,659.24
6.1,882.85,962.29,820.72,484.82,1443.4,1874.8,1582.7,663.1
6.2,886.23,945.93,822.99,487.57,1448.6,1912.4,1582.5,667.43
6.3,885,951.6,829.22,493.81,1486.5,1937.2,1568,667.13
6.4,883.45,958.8,835.73,500.29,1526.7,1961,1552.6,666.5
6.5,872.86,961.58,829.68,499.99,1569.9,1980.3,1535.8,669.08
6.6,861.62,964.04,822.73,499.2,1613.3,1999.2,1518.9,671.89
6.7,878.63,961.03,821.55,499.8,1634.1,1995.6,1487.3,673.5
6.8,897.72,957.62,820.79,500.51,1653.3,1990.4,1454.5,675.03
6.9,892.35,970.56,831.82,505.02,1636.1,1967,1449.1,675.48
7,885.11,984.75,843.75,509.82,1616.1,1942.3,1445.8,675.84
7.1,887,968.91,833.76,503.09,1569.9,1933.7,1470.3,676.97
7.2,889.62,950.7,822.04,495.46,1521.6,1926.3,1497,678.16
7.3,899.34,960.97,817.5,499.08,1535.1,1906.8,1471.1,667.19
7.4,909.65,973.57,813.55,503.62,1553.7,1886.2,1441,655.22
7.5,913.32,968.8,816.07,504.97,1549.6,1891,1421.8,660.01
7.6,916.44,962.56,819.14,506.05,1543.5,1898,1403.5,666.22
7.7,925.13,959.15,817.42,508.33,1547.6,1877.1,1413.4,670.05
7.8,934.32,955.99,815.27,510.71,1552.5,1853.9,1425.9,673.67
7.9,922.22,967.27,819.28,506.27,1501.9,1878.5,1499.4,669.38
8,908.22,979.84,823.84,501.22,1446.4,1907.4,1578.3,664.38
8.1,912.22,970.16,823.89,500.79,1473,1890.6,1610.6,669.93
8.2,917.88,958.44,823.54,500.77,1507.2,1869.7,1638.6,676.45
8.3,915.84,963.41,826.83,494.59,1551.9,1885.2,1611.9,660.27
8.4,913.06,969.95,830.47,487.83,1597.6,1904.2,1580.1,641.96
8.5,900.59,964.45,823.57,489.07,1621.6,1940.4,1544.4,651.6
8.6,887.18,957.79,815.65,491.08,1643.5,1978.3,1508.4,663.94
8.7,898.74,966.48,812.4,488.36,1633.8,1998.2,1482.7,665.6
8.8,912.77,976.68,809.61,485.17,1620.9,2016.5,1458.2,666.2
8.9,918.35,971.27,811.93,490.77,1601.5,2004,1454.3,670.5
9,923.09,964.33,814.74,497.22,1581.5,1988.5,1452.4,675.17
9.1,904.65,967.79,813.58,499.04,1523.8,1980,1457.1,667.17
9.2,883.67,972.4,811.98,500.34,1462.1,1972.2,1462.5,657.76
9.3,889.26,958.06,815.58,501.65,1459.1,1941.4,1482.1,665.94
9.4,897.78,941.63,819.76,502.96,1462.5,1908.1,1503.4,676.05
9.5,884.33,949,817.45,492.5,1441.9,1909.1,1547.1,676.16
9.6,868.46,958.97,814.43,480.75,1418.7,1913.9,1593.4,675.18
9.7,884.89,959.78,810.95,491.27,1442.8,1922.2,1599.3,675.91
9.8,904.87,959.59,807.42,504.22,1472.2,1930.8,1600.9,676.82
9.9,894.82,961.34,823.04,503.16,1470.5,1958.9,1625.8,680.93
10,881.48,963.3,840.78,500.56,1465.5,1989.1,1653.3,685.39
10.1,890.44,952.66,832.85,505.03,1524.1,2010,1629.8,680.19
10.2,902.13,940.47,821.79,510.36,1590.5,2029.8,1600,673.82
10.3,907.02,950.39,821.3,504.55,1576.1,2034.5,1572,675.21
10.4,911.07,963.02,822.11,497.37,1551.7,2037.3,1544.1,677.56
10.5,908.95,955.47,818.17,499.39,1544.6,2040,1529,673.8
10.6,906.06,945.44,813.64,502.54,1539.6,2042.6,1515.3,669.3
10.7,913.86,942.26,817.68,500.73,1522.1,2040.6,1506.3,653.69
10.8,922.97,939.91,822.77,498.32,1503.1,2038.1,1497.8,636.72
10.9,919.13,956.2,822.78,497.09,1498.3,2035.9,1506.1,645.24
11,913.72,974.78,822.16,496,1495.3,2033.7,1516.4,656.89
11.1,918.44,983.42,815.8,499.07,1526.8,2052.3,1485.4,660.62
11.2,924.54,990.73,808.67,502.69,1563.1,2073.6,1448.7,663.3
11.3,917.13,980.25,806.79,498.1,1570.8,2087,1423.2,656.22
11.4,907.89,967.37,805.63,492.39,1574.6,2099.3,1399.2,647.82
11.5,901.94,962.62,802.89,494.82,1581.8,2082.3,1367.7,641.2
11.6,896.43,958.96,799.95,498.35,1589.5,2061.3,1335.2,634.82
11.7,898.81,956.31,795.34,504.37,1578.9,2031.5,1316.8,629.79
11.8,902.25,953.78,790.51,510.72,1565.8,2000.4,1300.5,624.95
11.9,914.91,961.63,793.83,505.45,1582.4,1997.3,1307.2,627.31
12,928.93,971,798.37,498.46,1603.4,1998.4,1317.4,630.74
12.1,932.24,972.32,799.34,502.1,1579.1,1978.2,1321.4,633.92
12.2,933.97,972.44,799.78,507.31,1548.2,1954.8,1324.5,637.07
12.3,921.1,973.94,809.32,506.48,1472,1939.9,1363.4,641.78
12.4,906.07,975.65,820.21,504.75,1389.1,1926.2,1407.6,646.73
12.5,908.43,969.51,816.41,505.51,1399.9,1923.1,1401,646.08
12.6,913.36,962.2,810.44,506.63,1424.6,1921.6,1386.9,644.6
12.7,910.58,961.21,813.78,500.89,1478.8,1943.9,1379.2,646.82
12.8,906.66,961.16,818.5,494.13,1537.3,1969.6,1372.6,649.59
12.9,909.69,967.59,812.37,493.88,1504.5,1967.2,1391.7,645.95
13,913.84,975.06,804.49,494.68,1456.9,1960.1,1415,641.27
13.1,905.14,970.58,807.24,495.82,1473.1,1942.8,1406.1,630.13
13.2,894.36,964.17,811.7,497.01,1499.6,1923.7,1391.9,617.96
13.3,889.09,962.9,808.99,495.49,1500.5,1906.3,1428.9,626.81
13.4,884.72,962.46,805.11,493.53,1497.2,1889.1,1474.1,639.05
13.5,887.78,970.51,814.01,503.64,1493.4,1876.6,1453.9,633.84
13.6,892.04,979.94,824.99,515.7,1489.4,1864.8,1423.2,625.82
13.7,890.35,970.37,817.98,508.49,1515.5,1882.1,1411.4,624.19
13.8,887.7,957.75,808.08,498.17,1546.4,1904,1402.7,623.59
13.9,880.95,958.68,799.05,490.83,1570,1913.9,1377.1,614.68
14,873.47,962,790.17,484.02,1592.4,1921.6,1348.6,604.32
14.1,862.99,956.38,798.59,492.19,1574.3,1913.6,1331.7,612.89
14.2,851.99,949.21,810.04,502.98,1549,1902.9,1316.9,624.77
14.3,850.93,948.79,803.18,496.73,1528.1,1900.8,1325.7,618.82
14.4,851.62,949.54,793.12,487.5,1507.9,1900.1,1338.6,609.74
14.5,859.66,955.12,797.66,489.61,1468,1879.1,1336.9,615.31
14.6,868.99,961.55,804.76,493.71,1424.7,1854.6,1332.7,623.44
